"Step","eager-universe-7 - Smallest CBF constraint(unfiltered)","eager-universe-7 - Smallest CBF constraint(unfiltered)__MIN","eager-universe-7 - Smallest CBF constraint(unfiltered)__MAX"
"27915","-0.6437391042709351","-0.6437391042709351","-0.6437391042709351"
"27917","-0.14627735316753387","-0.14627735316753387","-0.14627735316753387"
"27919","-0.19679413735866547","-0.19679413735866547","-0.19679413735866547"
"27921","-0.2202133685350418","-0.2202133685350418","-0.2202133685350418"
"27923","-1.3783202171325684","-1.3783202171325684","-1.3783202171325684"
"27925","-0.17637228965759277","-0.17637228965759277","-0.17637228965759277"
"27927","-0.1991695761680603","-0.1991695761680603","-0.1991695761680603"
"27929","-0.5785794854164124","-0.5785794854164124","-0.5785794854164124"
"27931","-0.49728885293006897","-0.49728885293006897","-0.49728885293006897"
"27933","-0.2145572304725647","-0.2145572304725647","-0.2145572304725647"
"27935","-0.6851913332939148","-0.6851913332939148","-0.6851913332939148"
"27937","-0.13918869197368622","-0.13918869197368622","-0.13918869197368622"
"27939","-0.373518168926239","-0.373518168926239","-0.373518168926239"
"27941","-0.6482750177383423","-0.6482750177383423","-0.6482750177383423"
"27943","-0.48404061794281006","-0.48404061794281006","-0.48404061794281006"
"27945","-0.8761318325996399","-0.8761318325996399","-0.8761318325996399"
"27947","-0.4527376890182495","-0.4527376890182495","-0.4527376890182495"
"27949","-0.44973862171173096","-0.44973862171173096","-0.44973862171173096"
"27951","-0.6763615608215332","-0.6763615608215332","-0.6763615608215332"
"27953","-0.12470594048500061","-0.12470594048500061","-0.12470594048500061"
"27955","-0.25646668672561646","-0.25646668672561646","-0.25646668672561646"
"27957","-0.2422524094581604","-0.2422524094581604","-0.2422524094581604"
"27959","-0.2032461166381836","-0.2032461166381836","-0.2032461166381836"
"27961","-0.4196012318134308","-0.4196012318134308","-0.4196012318134308"
"27963","-0.699518620967865","-0.699518620967865","-0.699518620967865"
"27965","-0.6195738911628723","-0.6195738911628723","-0.6195738911628723"
"27967","-0.3326543867588043","-0.3326543867588043","-0.3326543867588043"
"27969","-0.20472458004951477","-0.20472458004951477","-0.20472458004951477"
"27971","-0.4114796221256256","-0.4114796221256256","-0.4114796221256256"
"27973","-0.2783244550228119","-0.2783244550228119","-0.2783244550228119"
"27975","-0.17912700772285461","-0.17912700772285461","-0.17912700772285461"
"27977","-0.16242124140262604","-0.16242124140262604","-0.16242124140262604"
"27979","-0.25288161635398865","-0.25288161635398865","-0.25288161635398865"
"27981","-0.2568908929824829","-0.2568908929824829","-0.2568908929824829"
"27983","-0.22538107633590698","-0.22538107633590698","-0.22538107633590698"
"27985","-1.0184299945831299","-1.0184299945831299","-1.0184299945831299"
"27987","-0.3977382779121399","-0.3977382779121399","-0.3977382779121399"
"27989","-0.12442995607852936","-0.12442995607852936","-0.12442995607852936"
"27991","-0.5608384609222412","-0.5608384609222412","-0.5608384609222412"
"27993","-0.14899277687072754","-0.14899277687072754","-0.14899277687072754"
"27995","-0.17775845527648926","-0.17775845527648926","-0.17775845527648926"
"27997","-0.5308511853218079","-0.5308511853218079","-0.5308511853218079"
"27999","-0.15296348929405212","-0.15296348929405212","-0.15296348929405212"
"28001","-0.14750459790229797","-0.14750459790229797","-0.14750459790229797"
"28003","-0.7030346989631653","-0.7030346989631653","-0.7030346989631653"
"28005","-1.2664560079574585","-1.2664560079574585","-1.2664560079574585"
"28007","-0.32277727127075195","-0.32277727127075195","-0.32277727127075195"
"28009","-0.2147453874349594","-0.2147453874349594","-0.2147453874349594"
"28011","-0.30957698822021484","-0.30957698822021484","-0.30957698822021484"
"28013","-0.09278170764446259","-0.09278170764446259","-0.09278170764446259"
"28015","-0.42834609746932983","-0.42834609746932983","-0.42834609746932983"
"28017","-0.18107068538665771","-0.18107068538665771","-0.18107068538665771"
"28019","-0.2865714728832245","-0.2865714728832245","-0.2865714728832245"
"28021","-0.23389318585395813","-0.23389318585395813","-0.23389318585395813"
"28023","-0.18653661012649536","-0.18653661012649536","-0.18653661012649536"
"28025","-0.32744669914245605","-0.32744669914245605","-0.32744669914245605"
"28027","-0.2736227512359619","-0.2736227512359619","-0.2736227512359619"
"28029","-0.8068060278892517","-0.8068060278892517","-0.8068060278892517"
"28031","-0.8017059564590454","-0.8017059564590454","-0.8017059564590454"
"28041","-0.45052629709243774","-0.45052629709243774","-0.45052629709243774"
"28043","-0.43382567167282104","-0.43382567167282104","-0.43382567167282104"
"28045","-0.47954919934272766","-0.47954919934272766","-0.47954919934272766"
"28047","-0.5285395383834839","-0.5285395383834839","-0.5285395383834839"
"28049","-0.25326967239379883","-0.25326967239379883","-0.25326967239379883"
"28051","-0.16176438331604004","-0.16176438331604004","-0.16176438331604004"
"28053","-0.26485517621040344","-0.26485517621040344","-0.26485517621040344"
"28055","-0.2244243025779724","-0.2244243025779724","-0.2244243025779724"
"28057","-0.5692431926727295","-0.5692431926727295","-0.5692431926727295"
"28059","-0.3450736105442047","-0.3450736105442047","-0.3450736105442047"
"28061","-0.5260930061340332","-0.5260930061340332","-0.5260930061340332"
"28063","-0.514665961265564","-0.514665961265564","-0.514665961265564"
"28065","-0.6790304183959961","-0.6790304183959961","-0.6790304183959961"
"28067","-0.167607843875885","-0.167607843875885","-0.167607843875885"
"28069","-0.17951339483261108","-0.17951339483261108","-0.17951339483261108"
"28071","-0.3009614050388336","-0.3009614050388336","-0.3009614050388336"
"28073","-1.0816638469696045","-1.0816638469696045","-1.0816638469696045"
"28075","-0.13685250282287598","-0.13685250282287598","-0.13685250282287598"
"28077","-0.2917381823062897","-0.2917381823062897","-0.2917381823062897"
"28079","-0.3335384726524353","-0.3335384726524353","-0.3335384726524353"
"28081","-0.21006956696510315","-0.21006956696510315","-0.21006956696510315"
"28083","0","0","0"
"28085","-0.45251455903053284","-0.45251455903053284","-0.45251455903053284"
"28087","-0.47499048709869385","-0.47499048709869385","-0.47499048709869385"
"28089","-0.4097367227077484","-0.4097367227077484","-0.4097367227077484"
"28091","-0.06298127770423889","-0.06298127770423889","-0.06298127770423889"
"28093","-0.7117087841033936","-0.7117087841033936","-0.7117087841033936"
"28099","-1.123607873916626","-1.123607873916626","-1.123607873916626"
"28101","-0.14371436834335327","-0.14371436834335327","-0.14371436834335327"
"28103","-0.735670268535614","-0.735670268535614","-0.735670268535614"
"28105","-0.5024656653404236","-0.5024656653404236","-0.5024656653404236"
"28107","-0.7213625311851501","-0.7213625311851501","-0.7213625311851501"
"28109","-0.13832920789718628","-0.13832920789718628","-0.13832920789718628"
"28111","-0.371067613363266","-0.371067613363266","-0.371067613363266"
"28113","-0.3249772787094116","-0.3249772787094116","-0.3249772787094116"
"28115","-0.3266599178314209","-0.3266599178314209","-0.3266599178314209"
"28117","-0.3314794898033142","-0.3314794898033142","-0.3314794898033142"
"28119","-0.232811838388443","-0.232811838388443","-0.232811838388443"
"28121","-0.047994568943977356","-0.047994568943977356","-0.047994568943977356"
"28123","-0.19855746626853943","-0.19855746626853943","-0.19855746626853943"
"28125","-0.05992358922958374","-0.05992358922958374","-0.05992358922958374"
"28127","-0.26818546652793884","-0.26818546652793884","-0.26818546652793884"
"28129","-0.02550026774406433","-0.02550026774406433","-0.02550026774406433"
"28131","-0.44162309169769287","-0.44162309169769287","-0.44162309169769287"
"28133","-0.10883823037147522","-0.10883823037147522","-0.10883823037147522"
"28135","-0.3903583586215973","-0.3903583586215973","-0.3903583586215973"
"28137","-0.19868502020835876","-0.19868502020835876","-0.19868502020835876"
"28139","-0.21161800622940063","-0.21161800622940063","-0.21161800622940063"
"28141","-0.20333562791347504","-0.20333562791347504","-0.20333562791347504"
"28143","-0.14498881995677948","-0.14498881995677948","-0.14498881995677948"
"28145","-0.20909526944160461","-0.20909526944160461","-0.20909526944160461"
"28147","-0.24726176261901855","-0.24726176261901855","-0.24726176261901855"
"28149","-0.5735488533973694","-0.5735488533973694","-0.5735488533973694"
"28151","-0.9562013745307922","-0.9562013745307922","-0.9562013745307922"
"28153","-0.2857309579849243","-0.2857309579849243","-0.2857309579849243"
"28155","-0.2119622826576233","-0.2119622826576233","-0.2119622826576233"
"28157","-0.15094105899333954","-0.15094105899333954","-0.15094105899333954"
"28159","-1.0253942012786865","-1.0253942012786865","-1.0253942012786865"
"28161","-0.38893622159957886","-0.38893622159957886","-0.38893622159957886"
"28163","-0.3740657866001129","-0.3740657866001129","-0.3740657866001129"
"28165","-0.4950096905231476","-0.4950096905231476","-0.4950096905231476"
"28167","-0.23273229598999023","-0.23273229598999023","-0.23273229598999023"
"28169","-0.18595874309539795","-0.18595874309539795","-0.18595874309539795"
"28171","-0.2722323536872864","-0.2722323536872864","-0.2722323536872864"
"28173","-0.04041016101837158","-0.04041016101837158","-0.04041016101837158"
"28175","-0.11759671568870544","-0.11759671568870544","-0.11759671568870544"
"28177","-0.7609817981719971","-0.7609817981719971","-0.7609817981719971"
"28179","-0.40663832426071167","-0.40663832426071167","-0.40663832426071167"
"28181","-0.0814722329378128","-0.0814722329378128","-0.0814722329378128"
"28183","-0.7887993454933167","-0.7887993454933167","-0.7887993454933167"
"28185","-0.24248552322387695","-0.24248552322387695","-0.24248552322387695"
"28187","-0.2717701196670532","-0.2717701196670532","-0.2717701196670532"
"28189","-0.14423756301403046","-0.14423756301403046","-0.14423756301403046"
"28191","-0.35521799325942993","-0.35521799325942993","-0.35521799325942993"
"28193","-0.21107514202594757","-0.21107514202594757","-0.21107514202594757"
"28195","-0.861846923828125","-0.861846923828125","-0.861846923828125"
"28197","-0.4742991328239441","-0.4742991328239441","-0.4742991328239441"
"28199","-0.2757047414779663","-0.2757047414779663","-0.2757047414779663"
"28201","-0.47934168577194214","-0.47934168577194214","-0.47934168577194214"
"28203","-0.24099582433700562","-0.24099582433700562","-0.24099582433700562"
"28205","-0.12587106227874756","-0.12587106227874756","-0.12587106227874756"
"28207","-0.2671920657157898","-0.2671920657157898","-0.2671920657157898"
"28209","-0.1097685694694519","-0.1097685694694519","-0.1097685694694519"
"28211","-0.1992546021938324","-0.1992546021938324","-0.1992546021938324"
"28213","-0.20100495219230652","-0.20100495219230652","-0.20100495219230652"
"28215","-0.13352853059768677","-0.13352853059768677","-0.13352853059768677"
"28217","-0.14086097478866577","-0.14086097478866577","-0.14086097478866577"
"28219","-0.9151321053504944","-0.9151321053504944","-0.9151321053504944"
"28221","-0.9310301542282104","-0.9310301542282104","-0.9310301542282104"
"28223","-0.6558982133865356","-0.6558982133865356","-0.6558982133865356"
"28225","-1.463054895401001","-1.463054895401001","-1.463054895401001"
"28227","-0.35720884799957275","-0.35720884799957275","-0.35720884799957275"
"28229","-0.3364677429199219","-0.3364677429199219","-0.3364677429199219"
"28231","-0.18105295300483704","-0.18105295300483704","-0.18105295300483704"
"28233","-0.4696939289569855","-0.4696939289569855","-0.4696939289569855"
"28235","-1.6393678188323975","-1.6393678188323975","-1.6393678188323975"
"28237","-0.0026879345532506704","-0.0026879345532506704","-0.0026879345532506704"
"28239","-0.31606632471084595","-0.31606632471084595","-0.31606632471084595"
"28241","-0.7301599979400635","-0.7301599979400635","-0.7301599979400635"
"28243","-0.10647740960121155","-0.10647740960121155","-0.10647740960121155"
"28245","-0.5695523023605347","-0.5695523023605347","-0.5695523023605347"
"28247","-0.3717665374279022","-0.3717665374279022","-0.3717665374279022"
"28249","-0.42706698179244995","-0.42706698179244995","-0.42706698179244995"
"28251","-0.21208979189395905","-0.21208979189395905","-0.21208979189395905"
"28253","-0.2048596739768982","-0.2048596739768982","-0.2048596739768982"
"28255","-0.6258108019828796","-0.6258108019828796","-0.6258108019828796"
"28257","-0.042418599128723145","-0.042418599128723145","-0.042418599128723145"
"28259","-0.45086658000946045","-0.45086658000946045","-0.45086658000946045"
"28261","-0.09166546911001205","-0.09166546911001205","-0.09166546911001205"
"28263","-0.16992206871509552","-0.16992206871509552","-0.16992206871509552"
"28265","-0.6841033697128296","-0.6841033697128296","-0.6841033697128296"
"28267","-0.19665202498435974","-0.19665202498435974","-0.19665202498435974"
"28269","-0.1400199830532074","-0.1400199830532074","-0.1400199830532074"
"28271","-0.19697624444961548","-0.19697624444961548","-0.19697624444961548"
"28273","-0.07309116423130035","-0.07309116423130035","-0.07309116423130035"
"28275","-0.41376596689224243","-0.41376596689224243","-0.41376596689224243"
"28277","-0.2506389617919922","-0.2506389617919922","-0.2506389617919922"
"28279","-0.16508068144321442","-0.16508068144321442","-0.16508068144321442"
"28281","-0.8287803530693054","-0.8287803530693054","-0.8287803530693054"
"28283","-1.254685878753662","-1.254685878753662","-1.254685878753662"
"28285","-1.058945894241333","-1.058945894241333","-1.058945894241333"
"28287","-0.5067353248596191","-0.5067353248596191","-0.5067353248596191"
"28289","-0.531166672706604","-0.531166672706604","-0.531166672706604"
"28291","-0.174112007021904","-0.174112007021904","-0.174112007021904"
"28293","-0.30350354313850403","-0.30350354313850403","-0.30350354313850403"
"28295","-0.42407140135765076","-0.42407140135765076","-0.42407140135765076"
"28297","-0.8886610269546509","-0.8886610269546509","-0.8886610269546509"
"28299","-0.13647785782814026","-0.13647785782814026","-0.13647785782814026"
"28301","-0.45553091168403625","-0.45553091168403625","-0.45553091168403625"
"28303","-0.06377583742141724","-0.06377583742141724","-0.06377583742141724"
"28305","-0.29120227694511414","-0.29120227694511414","-0.29120227694511414"
"28307","-0.1511271446943283","-0.1511271446943283","-0.1511271446943283"
"28309","-0.815446138381958","-0.815446138381958","-0.815446138381958"
"28311","-0.6564942598342896","-0.6564942598342896","-0.6564942598342896"
"28313","-0.4680975079536438","-0.4680975079536438","-0.4680975079536438"
"28315","-0.8648158311843872","-0.8648158311843872","-0.8648158311843872"
"28317","-0.42921769618988037","-0.42921769618988037","-0.42921769618988037"
"28319","-1.000101089477539","-1.000101089477539","-1.000101089477539"
"28321","-1.0772343873977661","-1.0772343873977661","-1.0772343873977661"
"28323","-0.2032448649406433","-0.2032448649406433","-0.2032448649406433"
"28325","-0.6725603938102722","-0.6725603938102722","-0.6725603938102722"
"28327","-0.1526908278465271","-0.1526908278465271","-0.1526908278465271"
"28329","-0.3065274953842163","-0.3065274953842163","-0.3065274953842163"
"28331","-0.6829690933227539","-0.6829690933227539","-0.6829690933227539"
"28333","-0.7263976335525513","-0.7263976335525513","-0.7263976335525513"
"28335","-0.13034972548484802","-0.13034972548484802","-0.13034972548484802"
"28337","-0.1245211660861969","-0.1245211660861969","-0.1245211660861969"
"28339","-1.0630688667297363","-1.0630688667297363","-1.0630688667297363"
"28341","-1.1561157703399658","-1.1561157703399658","-1.1561157703399658"
"28343","-0.18939976394176483","-0.18939976394176483","-0.18939976394176483"
"28345","-1.0569071769714355","-1.0569071769714355","-1.0569071769714355"
"28347","0","0","0"
"28349","-1.0035667419433594","-1.0035667419433594","-1.0035667419433594"
"28351","-0.8211902379989624","-0.8211902379989624","-0.8211902379989624"
"28353","-0.3892412483692169","-0.3892412483692169","-0.3892412483692169"
"28355","-0.26875096559524536","-0.26875096559524536","-0.26875096559524536"
"28357","-0.3636649250984192","-0.3636649250984192","-0.3636649250984192"
"28359","-1.620398759841919","-1.620398759841919","-1.620398759841919"
"28361","-0.48247262835502625","-0.48247262835502625","-0.48247262835502625"
"28363","-0.2431003302335739","-0.2431003302335739","-0.2431003302335739"
"28365","-0.1595073640346527","-0.1595073640346527","-0.1595073640346527"
"28367","-0.08347612619400024","-0.08347612619400024","-0.08347612619400024"
"28369","-0.23831897974014282","-0.23831897974014282","-0.23831897974014282"
"28371","-0.1937538981437683","-0.1937538981437683","-0.1937538981437683"
"28373","-0.0603489875793457","-0.0603489875793457","-0.0603489875793457"
"28375","-0.2873552739620209","-0.2873552739620209","-0.2873552739620209"
"28377","-0.8024733662605286","-0.8024733662605286","-0.8024733662605286"
"28379","-0.3729400634765625","-0.3729400634765625","-0.3729400634765625"
"28381","-0.7592477798461914","-0.7592477798461914","-0.7592477798461914"
"28383","-0.5202817916870117","-0.5202817916870117","-0.5202817916870117"
"28385","-0.2554609179496765","-0.2554609179496765","-0.2554609179496765"
"28387","0","0","0"
"28389","-0.1044868528842926","-0.1044868528842926","-0.1044868528842926"
"28391","-0.2578437328338623","-0.2578437328338623","-0.2578437328338623"
"28393","-0.2349778264760971","-0.2349778264760971","-0.2349778264760971"
"28395","-0.12316495180130005","-0.12316495180130005","-0.12316495180130005"
"28397","-0.4803678095340729","-0.4803678095340729","-0.4803678095340729"
"28399","-0.3556089997291565","-0.3556089997291565","-0.3556089997291565"
"28401","-0.5631862282752991","-0.5631862282752991","-0.5631862282752991"
"28403","-1.1075925827026367","-1.1075925827026367","-1.1075925827026367"
"28405","-0.5232266187667847","-0.5232266187667847","-0.5232266187667847"
"28407","-0.3865135908126831","-0.3865135908126831","-0.3865135908126831"
"28409","-0.03938382863998413","-0.03938382863998413","-0.03938382863998413"
"28419","-0.4325050413608551","-0.4325050413608551","-0.4325050413608551"
"28421","-0.48757848143577576","-0.48757848143577576","-0.48757848143577576"
"28423","-0.6268670558929443","-0.6268670558929443","-0.6268670558929443"
"28425","-0.4162270724773407","-0.4162270724773407","-0.4162270724773407"
"28427","-0.341139554977417","-0.341139554977417","-0.341139554977417"
"28429","-1.1920360326766968","-1.1920360326766968","-1.1920360326766968"
"28431","-0.8491246700286865","-0.8491246700286865","-0.8491246700286865"
"28433","-1.629326581954956","-1.629326581954956","-1.629326581954956"
"28435","-0.9037492275238037","-0.9037492275238037","-0.9037492275238037"
"28437","-0.21638506650924683","-0.21638506650924683","-0.21638506650924683"
"28439","-1.1004899740219116","-1.1004899740219116","-1.1004899740219116"
"28441","-0.7634488344192505","-0.7634488344192505","-0.7634488344192505"
"28443","-0.8620377779006958","-0.8620377779006958","-0.8620377779006958"
"28445","-0.20760411024093628","-0.20760411024093628","-0.20760411024093628"
"28447","-0.08358266949653625","-0.08358266949653625","-0.08358266949653625"
"28449","-0.43574661016464233","-0.43574661016464233","-0.43574661016464233"
"28451","-0.4127272665500641","-0.4127272665500641","-0.4127272665500641"
"28453","-0.10994204878807068","-0.10994204878807068","-0.10994204878807068"
"28455","-0.5045530796051025","-0.5045530796051025","-0.5045530796051025"
"28457","-0.8171708583831787","-0.8171708583831787","-0.8171708583831787"
"28459","-0.6815576553344727","-0.6815576553344727","-0.6815576553344727"
"28461","-0.20479287207126617","-0.20479287207126617","-0.20479287207126617"
"28463","-0.5051895380020142","-0.5051895380020142","-0.5051895380020142"
"28465","-1.1430712938308716","-1.1430712938308716","-1.1430712938308716"
"28467","-0.23916774988174438","-0.23916774988174438","-0.23916774988174438"
"28469","-0.2762030363082886","-0.2762030363082886","-0.2762030363082886"
"28471","-0.05705520510673523","-0.05705520510673523","-0.05705520510673523"
"28473","-0.40129730105400085","-0.40129730105400085","-0.40129730105400085"
"28475","-0.47527021169662476","-0.47527021169662476","-0.47527021169662476"
"28477","-0.5492781400680542","-0.5492781400680542","-0.5492781400680542"
"28479","-0.2108815312385559","-0.2108815312385559","-0.2108815312385559"
"28481","-0.1803950071334839","-0.1803950071334839","-0.1803950071334839"
"28483","-0.3371080756187439","-0.3371080756187439","-0.3371080756187439"
"28485","-1.0495551824569702","-1.0495551824569702","-1.0495551824569702"
"28487","-0.2541891038417816","-0.2541891038417816","-0.2541891038417816"
"28489","-0.21113449335098267","-0.21113449335098267","-0.21113449335098267"
"28491","-0.5347527265548706","-0.5347527265548706","-0.5347527265548706"
"28493","-0.32196933031082153","-0.32196933031082153","-0.32196933031082153"
"28495","-0.606027364730835","-0.606027364730835","-0.606027364730835"
"28497","-0.6158034205436707","-0.6158034205436707","-0.6158034205436707"
"28499","-1.0854902267456055","-1.0854902267456055","-1.0854902267456055"
"28501","-0.8118600845336914","-0.8118600845336914","-0.8118600845336914"
"28503","-0.9513469338417053","-0.9513469338417053","-0.9513469338417053"
"28505","-0.2669559419155121","-0.2669559419155121","-0.2669559419155121"
"28507","-0.21394509077072144","-0.21394509077072144","-0.21394509077072144"
"28509","-0.0364069901406765","-0.0364069901406765","-0.0364069901406765"
"28511","-0.6980026960372925","-0.6980026960372925","-0.6980026960372925"
"28513","0","0","0"
"28515","-0.06412044167518616","-0.06412044167518616","-0.06412044167518616"
"28517","-0.23612311482429504","-0.23612311482429504","-0.23612311482429504"
"28519","-0.5517652034759521","-0.5517652034759521","-0.5517652034759521"
"28521","-0.45021241903305054","-0.45021241903305054","-0.45021241903305054"
"28523","-0.4443807899951935","-0.4443807899951935","-0.4443807899951935"
"28525","-0.5324194431304932","-0.5324194431304932","-0.5324194431304932"
"28527","-0.3974456191062927","-0.3974456191062927","-0.3974456191062927"
"28529","-0.6835234761238098","-0.6835234761238098","-0.6835234761238098"
"28531","-0.5439044237136841","-0.5439044237136841","-0.5439044237136841"
"28533","-0.4686279892921448","-0.4686279892921448","-0.4686279892921448"
"28535","-0.30287984013557434","-0.30287984013557434","-0.30287984013557434"
"28537","-0.4925086200237274","-0.4925086200237274","-0.4925086200237274"
"28539","-0.36693620681762695","-0.36693620681762695","-0.36693620681762695"
"28541","-0.7167298793792725","-0.7167298793792725","-0.7167298793792725"
"28543","-0.39622819423675537","-0.39622819423675537","-0.39622819423675537"
"28545","-0.2856769561767578","-0.2856769561767578","-0.2856769561767578"
"28547","-0.1969609409570694","-0.1969609409570694","-0.1969609409570694"
"28549","-1.0086536407470703","-1.0086536407470703","-1.0086536407470703"
"28551","-1.0090452432632446","-1.0090452432632446","-1.0090452432632446"
"28553","-0.44648733735084534","-0.44648733735084534","-0.44648733735084534"
"28555","-0.26895081996917725","-0.26895081996917725","-0.26895081996917725"
"28557","-0.3347640931606293","-0.3347640931606293","-0.3347640931606293"
"28559","-0.2242639660835266","-0.2242639660835266","-0.2242639660835266"
"28561","-1.0863171815872192","-1.0863171815872192","-1.0863171815872192"
"28563","-0.5862547159194946","-0.5862547159194946","-0.5862547159194946"
"28565","-1.243863821029663","-1.243863821029663","-1.243863821029663"
"28567","-0.925959050655365","-0.925959050655365","-0.925959050655365"
"28569","-0.1216566264629364","-0.1216566264629364","-0.1216566264629364"
"28571","-0.20076757669448853","-0.20076757669448853","-0.20076757669448853"
"28573","-0.17118321359157562","-0.17118321359157562","-0.17118321359157562"
"28575","-0.45881927013397217","-0.45881927013397217","-0.45881927013397217"
"28577","-0.29970407485961914","-0.29970407485961914","-0.29970407485961914"
"28579","-0.2075476050376892","-0.2075476050376892","-0.2075476050376892"
"28581","-0.02918781153857708","-0.02918781153857708","-0.02918781153857708"
"28583","0","0","0"
"28585","-0.07203065603971481","-0.07203065603971481","-0.07203065603971481"
"28587","-0.14006128907203674","-0.14006128907203674","-0.14006128907203674"
"28589","-0.24320054054260254","-0.24320054054260254","-0.24320054054260254"
"28591","-0.713100790977478","-0.713100790977478","-0.713100790977478"
"28593","-0.26261770725250244","-0.26261770725250244","-0.26261770725250244"
"28595","-0.46586042642593384","-0.46586042642593384","-0.46586042642593384"
"28597","-0.33971744775772095","-0.33971744775772095","-0.33971744775772095"
"28599","-0.5500290393829346","-0.5500290393829346","-0.5500290393829346"
"28601","-0.696383535861969","-0.696383535861969","-0.696383535861969"
"28603","-0.6711416840553284","-0.6711416840553284","-0.6711416840553284"
"28605","-0.3388691544532776","-0.3388691544532776","-0.3388691544532776"
"28607","-0.538047194480896","-0.538047194480896","-0.538047194480896"
"28609","-1.1142076253890991","-1.1142076253890991","-1.1142076253890991"
"28611","-0.12045566737651825","-0.12045566737651825","-0.12045566737651825"
"28613","-0.3570629954338074","-0.3570629954338074","-0.3570629954338074"
"28615","-0.4515007734298706","-0.4515007734298706","-0.4515007734298706"
"28617","-0.38818180561065674","-0.38818180561065674","-0.38818180561065674"
"28619","-0.22057104110717773","-0.22057104110717773","-0.22057104110717773"
"28621","-0.42200571298599243","-0.42200571298599243","-0.42200571298599243"
"28623","-0.13825517892837524","-0.13825517892837524","-0.13825517892837524"
"28625","-0.7952560186386108","-0.7952560186386108","-0.7952560186386108"
"28627","-0.04868088662624359","-0.04868088662624359","-0.04868088662624359"
"28629","0","0","0"
"28631","-0.06188210844993591","-0.06188210844993591","-0.06188210844993591"
"28633","-0.29497960209846497","-0.29497960209846497","-0.29497960209846497"
"28635","-0.18142114579677582","-0.18142114579677582","-0.18142114579677582"
"28637","-0.23301905393600464","-0.23301905393600464","-0.23301905393600464"
"28639","-0.3268214762210846","-0.3268214762210846","-0.3268214762210846"
"28641","-0.2141832411289215","-0.2141832411289215","-0.2141832411289215"
"28643","0","0","0"
"28645","0","0","0"
"28647","-0.9432328343391418","-0.9432328343391418","-0.9432328343391418"
"28649","-0.05426903814077377","-0.05426903814077377","-0.05426903814077377"
"28651","-0.19309313595294952","-0.19309313595294952","-0.19309313595294952"
"28653","-0.33887141942977905","-0.33887141942977905","-0.33887141942977905"
"28655","-0.19727212190628052","-0.19727212190628052","-0.19727212190628052"
"28657","-0.15379966795444489","-0.15379966795444489","-0.15379966795444489"
"28659","-0.30127161741256714","-0.30127161741256714","-0.30127161741256714"
"28661","-0.04192999750375748","-0.04192999750375748","-0.04192999750375748"
"28663","-0.12776467204093933","-0.12776467204093933","-0.12776467204093933"
"28665","-0.1875058114528656","-0.1875058114528656","-0.1875058114528656"
"28667","-0.4203505516052246","-0.4203505516052246","-0.4203505516052246"
"28669","-0.7552879452705383","-0.7552879452705383","-0.7552879452705383"
"28671","-0.08479635417461395","-0.08479635417461395","-0.08479635417461395"
"28673","-0.2506852447986603","-0.2506852447986603","-0.2506852447986603"
"28675","-0.7925093173980713","-0.7925093173980713","-0.7925093173980713"
"28677","0","0","0"
"28679","-0.46344679594039917","-0.46344679594039917","-0.46344679594039917"
"28681","-0.07161834836006165","-0.07161834836006165","-0.07161834836006165"
"28683","-0.7665119171142578","-0.7665119171142578","-0.7665119171142578"
"28685","-0.8172259330749512","-0.8172259330749512","-0.8172259330749512"
"28687","-0.6039292216300964","-0.6039292216300964","-0.6039292216300964"
"28689","-0.5199517011642456","-0.5199517011642456","-0.5199517011642456"
"28699","-0.04856408014893532","-0.04856408014893532","-0.04856408014893532"
"28701","-0.3511868715286255","-0.3511868715286255","-0.3511868715286255"
"28703","-0.318232923746109","-0.318232923746109","-0.318232923746109"
"28705","-0.6899719834327698","-0.6899719834327698","-0.6899719834327698"
"28707","-0.37057533860206604","-0.37057533860206604","-0.37057533860206604"
"28709","-0.3934239447116852","-0.3934239447116852","-0.3934239447116852"
"28711","-0.36898839473724365","-0.36898839473724365","-0.36898839473724365"
"28713","-0.3999062776565552","-0.3999062776565552","-0.3999062776565552"
"28715","-0.008162000216543674","-0.008162000216543674","-0.008162000216543674"
"28717","-0.18682610988616943","-0.18682610988616943","-0.18682610988616943"
"28719","-0.37664443254470825","-0.37664443254470825","-0.37664443254470825"
"28721","0","0","0"
"28723","-0.08413499593734741","-0.08413499593734741","-0.08413499593734741"
"28725","-0.07988807559013367","-0.07988807559013367","-0.07988807559013367"
"28727","0","0","0"
"28729","-0.16745644807815552","-0.16745644807815552","-0.16745644807815552"
"28731","-0.026603490114212036","-0.026603490114212036","-0.026603490114212036"
"28733","-0.4466509521007538","-0.4466509521007538","-0.4466509521007538"
"28735","-0.3123314380645752","-0.3123314380645752","-0.3123314380645752"
"28737","-0.35603803396224976","-0.35603803396224976","-0.35603803396224976"
"28743","-0.49260541796684265","-0.49260541796684265","-0.49260541796684265"
"28745","-0.4520013630390167","-0.4520013630390167","-0.4520013630390167"
"28747","-1.1624115705490112","-1.1624115705490112","-1.1624115705490112"
"28749","-0.7382533550262451","-0.7382533550262451","-0.7382533550262451"
"28751","-0.2424946129322052","-0.2424946129322052","-0.2424946129322052"
"28753","-1.0014703273773193","-1.0014703273773193","-1.0014703273773193"
"28755","-0.0023480355739593506","-0.0023480355739593506","-0.0023480355739593506"
"28757","-0.2310856580734253","-0.2310856580734253","-0.2310856580734253"
