"Step","eager-universe-7 - Smallest CBF value","eager-universe-7 - Smallest CBF value__MIN","eager-universe-7 - Smallest CBF value__MAX"
"1257","-0.1244875118136406","-0.1244875118136406","-0.1244875118136406"
"1261","-0.17810861766338348","-0.17810861766338348","-0.17810861766338348"
"1285","-0.30317556858062744","-0.30317556858062744","-0.30317556858062744"
"1291","-0.3109824061393738","-0.3109824061393738","-0.3109824061393738"
"1293","-0.24795480072498322","-0.24795480072498322","-0.24795480072498322"
"1295","-0.2062491774559021","-0.2062491774559021","-0.2062491774559021"
"1297","-0.1444777250289917","-0.1444777250289917","-0.1444777250289917"
"1299","-0.1708744466304779","-0.1708744466304779","-0.1708744466304779"
"1301","-0.16738803684711456","-0.16738803684711456","-0.16738803684711456"
"1305","-0.21919088065624237","-0.21919088065624237","-0.21919088065624237"
"1307","-0.20433709025382996","-0.20433709025382996","-0.20433709025382996"
"1309","-0.252410888671875","-0.252410888671875","-0.252410888671875"
"1311","-0.11401794850826263","-0.11401794850826263","-0.11401794850826263"
"1315","-0.23795348405838013","-0.23795348405838013","-0.23795348405838013"
"1317","-0.2079690545797348","-0.2079690545797348","-0.2079690545797348"
"1321","-0.2443961650133133","-0.2443961650133133","-0.2443961650133133"
"1323","-0.26330694556236267","-0.26330694556236267","-0.26330694556236267"
"1327","-0.21219322085380554","-0.21219322085380554","-0.21219322085380554"
"1329","-0.26429393887519836","-0.26429393887519836","-0.26429393887519836"
"1331","-0.30734437704086304","-0.30734437704086304","-0.30734437704086304"
"1337","-0.22944392263889313","-0.22944392263889313","-0.22944392263889313"
"1339","-0.20286698639392853","-0.20286698639392853","-0.20286698639392853"
"1347","-0.26300475001335144","-0.26300475001335144","-0.26300475001335144"
"1349","-0.28985926508903503","-0.28985926508903503","-0.28985926508903503"
"1355","-0.1969447135925293","-0.1969447135925293","-0.1969447135925293"
"1357","-0.23241181671619415","-0.23241181671619415","-0.23241181671619415"
"1359","-0.22429971396923065","-0.22429971396923065","-0.22429971396923065"
"1363","-0.215101420879364","-0.215101420879364","-0.215101420879364"
"1367","-0.18456439673900604","-0.18456439673900604","-0.18456439673900604"
"1369","-0.1808602660894394","-0.1808602660894394","-0.1808602660894394"
"1373","-0.2406848520040512","-0.2406848520040512","-0.2406848520040512"
"1375","-0.2457311451435089","-0.2457311451435089","-0.2457311451435089"
"1377","-0.17070269584655762","-0.17070269584655762","-0.17070269584655762"
"1379","-0.1835988163948059","-0.1835988163948059","-0.1835988163948059"
"1381","-0.215552419424057","-0.215552419424057","-0.215552419424057"
"1385","-0.0834927037358284","-0.0834927037358284","-0.0834927037358284"
"1391","-0.163311168551445","-0.163311168551445","-0.163311168551445"
"1393","-0.18573959171772003","-0.18573959171772003","-0.18573959171772003"
"1395","-0.22496476769447327","-0.22496476769447327","-0.22496476769447327"
"1397","-0.2096814513206482","-0.2096814513206482","-0.2096814513206482"
"1399","-0.15791146457195282","-0.15791146457195282","-0.15791146457195282"
"1401","-0.20463670790195465","-0.20463670790195465","-0.20463670790195465"
"1403","-0.21155142784118652","-0.21155142784118652","-0.21155142784118652"
"1405","-0.2821238934993744","-0.2821238934993744","-0.2821238934993744"
"1409","-0.14183291792869568","-0.14183291792869568","-0.14183291792869568"
"1411","-0.22451864182949066","-0.22451864182949066","-0.22451864182949066"
"1419","-0.08233552426099777","-0.08233552426099777","-0.08233552426099777"
"1427","-0.18730449676513672","-0.18730449676513672","-0.18730449676513672"
"1429","-0.22340886294841766","-0.22340886294841766","-0.22340886294841766"
"1433","-0.24108807742595673","-0.24108807742595673","-0.24108807742595673"
"1437","-0.2604563534259796","-0.2604563534259796","-0.2604563534259796"
"1439","-0.3108654022216797","-0.3108654022216797","-0.3108654022216797"
"1441","-0.35992082953453064","-0.35992082953453064","-0.35992082953453064"
"1443","-0.20657695829868317","-0.20657695829868317","-0.20657695829868317"
"1447","-0.13860642910003662","-0.13860642910003662","-0.13860642910003662"
"1451","-0.17332760989665985","-0.17332760989665985","-0.17332760989665985"
"1455","-0.23677003383636475","-0.23677003383636475","-0.23677003383636475"
"1459","-0.16247206926345825","-0.16247206926345825","-0.16247206926345825"
"1461","-0.21439111232757568","-0.21439111232757568","-0.21439111232757568"
"1463","-0.2735164761543274","-0.2735164761543274","-0.2735164761543274"
"1467","-0.1482006460428238","-0.1482006460428238","-0.1482006460428238"
"1471","-0.19783441722393036","-0.19783441722393036","-0.19783441722393036"
"1473","-0.20085152983665466","-0.20085152983665466","-0.20085152983665466"
"1475","-0.23455683887004852","-0.23455683887004852","-0.23455683887004852"
"1483","-0.22647885978221893","-0.22647885978221893","-0.22647885978221893"
"1485","-0.2640720009803772","-0.2640720009803772","-0.2640720009803772"
"1487","-0.1851479709148407","-0.1851479709148407","-0.1851479709148407"
"1489","-0.21567167341709137","-0.21567167341709137","-0.21567167341709137"
"1491","-0.19389791786670685","-0.19389791786670685","-0.19389791786670685"
"1495","-0.062393587082624435","-0.062393587082624435","-0.062393587082624435"
"1499","-0.22477909922599792","-0.22477909922599792","-0.22477909922599792"
"1505","-0.2336740493774414","-0.2336740493774414","-0.2336740493774414"
"1507","-0.23058949410915375","-0.23058949410915375","-0.23058949410915375"
"1509","-0.20893751084804535","-0.20893751084804535","-0.20893751084804535"
"1511","-0.17950159311294556","-0.17950159311294556","-0.17950159311294556"
"1513","-0.1406208872795105","-0.1406208872795105","-0.1406208872795105"
"1515","-0.2162209153175354","-0.2162209153175354","-0.2162209153175354"
"1525","-0.21536697447299957","-0.21536697447299957","-0.21536697447299957"
"1529","-0.2179921269416809","-0.2179921269416809","-0.2179921269416809"
"1535","-0.18778634071350098","-0.18778634071350098","-0.18778634071350098"
"1537","-0.21828685700893402","-0.21828685700893402","-0.21828685700893402"
"1541","-0.2290019541978836","-0.2290019541978836","-0.2290019541978836"
"1547","-0.2302646040916443","-0.2302646040916443","-0.2302646040916443"
"1549","-0.23931121826171875","-0.23931121826171875","-0.23931121826171875"
"1553","-0.2892942428588867","-0.2892942428588867","-0.2892942428588867"
"1555","-0.14937864243984222","-0.14937864243984222","-0.14937864243984222"
"1557","-0.21492964029312134","-0.21492964029312134","-0.21492964029312134"
"1561","-0.20435315370559692","-0.20435315370559692","-0.20435315370559692"
"1563","-0.23638305068016052","-0.23638305068016052","-0.23638305068016052"
"1565","-0.25196072459220886","-0.25196072459220886","-0.25196072459220886"
"1569","-0.19819241762161255","-0.19819241762161255","-0.19819241762161255"
"1573","-0.2110130488872528","-0.2110130488872528","-0.2110130488872528"
"1575","-0.201027050614357","-0.201027050614357","-0.201027050614357"
"1577","-0.148372620344162","-0.148372620344162","-0.148372620344162"
"1579","-0.1963716596364975","-0.1963716596364975","-0.1963716596364975"
"1589","-0.21047376096248627","-0.21047376096248627","-0.21047376096248627"
"1591","-0.22725656628608704","-0.22725656628608704","-0.22725656628608704"
"1601","-0.2563832104206085","-0.2563832104206085","-0.2563832104206085"
"1605","-0.22835367918014526","-0.22835367918014526","-0.22835367918014526"
"1609","-0.1699061542749405","-0.1699061542749405","-0.1699061542749405"
"1611","-0.1865474134683609","-0.1865474134683609","-0.1865474134683609"
"1617","-0.09751922637224197","-0.09751922637224197","-0.09751922637224197"
"1619","-0.07889769226312637","-0.07889769226312637","-0.07889769226312637"
"1621","-0.17599135637283325","-0.17599135637283325","-0.17599135637283325"
"1623","-0.19233949482440948","-0.19233949482440948","-0.19233949482440948"
"1625","-0.2403404712677002","-0.2403404712677002","-0.2403404712677002"
"1629","-0.10020223259925842","-0.10020223259925842","-0.10020223259925842"
"1631","-0.2062208652496338","-0.2062208652496338","-0.2062208652496338"
"1639","-0.19884274899959564","-0.19884274899959564","-0.19884274899959564"
"1645","-0.2112884670495987","-0.2112884670495987","-0.2112884670495987"
"1651","-0.15966948866844177","-0.15966948866844177","-0.15966948866844177"
"1653","-0.15041105449199677","-0.15041105449199677","-0.15041105449199677"
"1655","-0.21616093814373016","-0.21616093814373016","-0.21616093814373016"
"1657","-0.262129008769989","-0.262129008769989","-0.262129008769989"
"1665","-0.22622749209403992","-0.22622749209403992","-0.22622749209403992"
"1667","-0.2122945785522461","-0.2122945785522461","-0.2122945785522461"
"1671","-0.23804154992103577","-0.23804154992103577","-0.23804154992103577"
"1673","-0.25058168172836304","-0.25058168172836304","-0.25058168172836304"
"1681","-0.2507891356945038","-0.2507891356945038","-0.2507891356945038"
"1683","-0.2535691261291504","-0.2535691261291504","-0.2535691261291504"
"1685","-0.24484528601169586","-0.24484528601169586","-0.24484528601169586"
"1687","-0.14284653961658478","-0.14284653961658478","-0.14284653961658478"
"1689","-0.21803723275661469","-0.21803723275661469","-0.21803723275661469"
"1693","-0.19345875084400177","-0.19345875084400177","-0.19345875084400177"
"1701","-0.18796664476394653","-0.18796664476394653","-0.18796664476394653"
"1705","-0.32690373063087463","-0.32690373063087463","-0.32690373063087463"
"1707","-0.19286373257637024","-0.19286373257637024","-0.19286373257637024"
"1709","-0.230520561337471","-0.230520561337471","-0.230520561337471"
"1711","-0.10984332859516144","-0.10984332859516144","-0.10984332859516144"
"1713","-0.1411840170621872","-0.1411840170621872","-0.1411840170621872"
"1715","-0.15673871338367462","-0.15673871338367462","-0.15673871338367462"
"1721","-0.18700888752937317","-0.18700888752937317","-0.18700888752937317"
"1723","-0.21242040395736694","-0.21242040395736694","-0.21242040395736694"
"1725","-0.11732368171215057","-0.11732368171215057","-0.11732368171215057"
"1727","-0.19734521210193634","-0.19734521210193634","-0.19734521210193634"
"1735","-0.2820565700531006","-0.2820565700531006","-0.2820565700531006"
"1739","-0.31306150555610657","-0.31306150555610657","-0.31306150555610657"
"1741","-0.3100033700466156","-0.3100033700466156","-0.3100033700466156"
"1743","-0.2690175175666809","-0.2690175175666809","-0.2690175175666809"
"1745","-0.2915469706058502","-0.2915469706058502","-0.2915469706058502"
"1749","-0.22297820448875427","-0.22297820448875427","-0.22297820448875427"
"1755","-0.2496858537197113","-0.2496858537197113","-0.2496858537197113"
"1759","-0.13807936012744904","-0.13807936012744904","-0.13807936012744904"
"1761","-0.19738657772541046","-0.19738657772541046","-0.19738657772541046"
"1765","-0.20172174274921417","-0.20172174274921417","-0.20172174274921417"
"1767","-0.20055384933948517","-0.20055384933948517","-0.20055384933948517"
"1771","-0.24038417637348175","-0.24038417637348175","-0.24038417637348175"
"1775","-0.17409451305866241","-0.17409451305866241","-0.17409451305866241"
"1777","-0.212734192609787","-0.212734192609787","-0.212734192609787"
"1779","-0.24501514434814453","-0.24501514434814453","-0.24501514434814453"
"1787","-0.239236980676651","-0.239236980676651","-0.239236980676651"
"1789","0.03762635961174965","0.03762635961174965","0.03762635961174965"
"1793","-0.15724606812000275","-0.15724606812000275","-0.15724606812000275"
"1795","-0.214665487408638","-0.214665487408638","-0.214665487408638"
"1797","-0.23273546993732452","-0.23273546993732452","-0.23273546993732452"
"1799","-0.07955371588468552","-0.07955371588468552","-0.07955371588468552"
"1801","-0.18039384484291077","-0.18039384484291077","-0.18039384484291077"
"1803","-0.2580738663673401","-0.2580738663673401","-0.2580738663673401"
"1805","-0.21852847933769226","-0.21852847933769226","-0.21852847933769226"
"1809","-0.21943917870521545","-0.21943917870521545","-0.21943917870521545"
"1813","-0.2906259298324585","-0.2906259298324585","-0.2906259298324585"
"1815","0.0001360153401037678","0.0001360153401037678","0.0001360153401037678"
"1817","-0.02413068152964115","-0.02413068152964115","-0.02413068152964115"
"1821","-0.08510170131921768","-0.08510170131921768","-0.08510170131921768"
"1823","-0.11638956516981125","-0.11638956516981125","-0.11638956516981125"
"1825","-0.20201073586940765","-0.20201073586940765","-0.20201073586940765"
"1827","-0.17000064253807068","-0.17000064253807068","-0.17000064253807068"
"1831","-0.11817357689142227","-0.11817357689142227","-0.11817357689142227"
"1833","-0.15239985287189484","-0.15239985287189484","-0.15239985287189484"
"1835","-0.2622690498828888","-0.2622690498828888","-0.2622690498828888"
"1837","-0.23677030205726624","-0.23677030205726624","-0.23677030205726624"
"1839","-0.09348013997077942","-0.09348013997077942","-0.09348013997077942"
"1841","-0.24170884490013123","-0.24170884490013123","-0.24170884490013123"
"1843","-0.1504194587469101","-0.1504194587469101","-0.1504194587469101"
"1845","-0.16180583834648132","-0.16180583834648132","-0.16180583834648132"
"1847","-0.16818229854106903","-0.16818229854106903","-0.16818229854106903"
"1849","-0.15916116535663605","-0.15916116535663605","-0.15916116535663605"
"1851","-0.22895827889442444","-0.22895827889442444","-0.22895827889442444"
"1853","-0.14358432590961456","-0.14358432590961456","-0.14358432590961456"
"1855","-0.18743421137332916","-0.18743421137332916","-0.18743421137332916"
"1861","-0.33680322766304016","-0.33680322766304016","-0.33680322766304016"
"1871","-0.12356355041265488","-0.12356355041265488","-0.12356355041265488"
"1875","-0.14706477522850037","-0.14706477522850037","-0.14706477522850037"
"1877","-0.2044067084789276","-0.2044067084789276","-0.2044067084789276"
"1879","-0.2144889533519745","-0.2144889533519745","-0.2144889533519745"
"1881","-0.12389679998159409","-0.12389679998159409","-0.12389679998159409"
"1883","-0.18951892852783203","-0.18951892852783203","-0.18951892852783203"
"1887","-0.25170671939849854","-0.25170671939849854","-0.25170671939849854"
"1889","-0.24938128888607025","-0.24938128888607025","-0.24938128888607025"
"1891","-0.25973278284072876","-0.25973278284072876","-0.25973278284072876"
"1893","-0.1593412607908249","-0.1593412607908249","-0.1593412607908249"
"1897","-0.22101275622844696","-0.22101275622844696","-0.22101275622844696"
"1903","-0.1345810443162918","-0.1345810443162918","-0.1345810443162918"
"1909","-0.12997061014175415","-0.12997061014175415","-0.12997061014175415"
"1919","-0.19533665478229523","-0.19533665478229523","-0.19533665478229523"
"1929","-0.05882255360484123","-0.05882255360484123","-0.05882255360484123"
"1931","-0.12206138670444489","-0.12206138670444489","-0.12206138670444489"
"1935","-0.05531603842973709","-0.05531603842973709","-0.05531603842973709"
"1937","-0.10359859466552734","-0.10359859466552734","-0.10359859466552734"
"1941","-0.11436573415994644","-0.11436573415994644","-0.11436573415994644"
"1945","-0.12407930940389633","-0.12407930940389633","-0.12407930940389633"
"1955","-0.2457808405160904","-0.2457808405160904","-0.2457808405160904"
"1957","-0.18452806770801544","-0.18452806770801544","-0.18452806770801544"
