"Step","still-disco-8 - Smallest CBF constraint(unfiltered)","still-disco-8 - Smallest CBF constraint(unfiltered)__MIN","still-disco-8 - Smallest CBF constraint(unfiltered)__MAX"
"36887","-0.21533356606960297","-0.21533356606960297","-0.21533356606960297"
"36895","-0.22312071919441223","-0.22312071919441223","-0.22312071919441223"
"36917","-0.2500154376029968","-0.2500154376029968","-0.2500154376029968"
"36931","-0.15781936049461365","-0.15781936049461365","-0.15781936049461365"
"36935","-0.03307873010635376","-0.03307873010635376","-0.03307873010635376"
"36943","0","0","0"
"36945","0","0","0"
"36949","-0.12583771347999573","-0.12583771347999573","-0.12583771347999573"
"36951","-0.04309195280075073","-0.04309195280075073","-0.04309195280075073"
"36953","-0.08084480464458466","-0.08084480464458466","-0.08084480464458466"
"36955","-0.6999261379241943","-0.6999261379241943","-0.6999261379241943"
"36957","-0.1496545523405075","-0.1496545523405075","-0.1496545523405075"
"36959","-0.3787720799446106","-0.3787720799446106","-0.3787720799446106"
"36961","-0.09403184056282043","-0.09403184056282043","-0.09403184056282043"
"36965","-0.11070738732814789","-0.11070738732814789","-0.11070738732814789"
"36979","-0.15011614561080933","-0.15011614561080933","-0.15011614561080933"
"36981","-0.0964789167046547","-0.0964789167046547","-0.0964789167046547"
"36983","-0.3529838025569916","-0.3529838025569916","-0.3529838025569916"
"36987","-1.5506631135940552","-1.5506631135940552","-1.5506631135940552"
"36993","-0.851937472820282","-0.851937472820282","-0.851937472820282"
"36995","-0.13230401277542114","-0.13230401277542114","-0.13230401277542114"
"37003","-0.31457507610321045","-0.31457507610321045","-0.31457507610321045"
"37005","-0.2192142903804779","-0.2192142903804779","-0.2192142903804779"
"37007","-0.18036988377571106","-0.18036988377571106","-0.18036988377571106"
"37015","-0.0981268361210823","-0.0981268361210823","-0.0981268361210823"
"37019","-0.09242085367441177","-0.09242085367441177","-0.09242085367441177"
"37025","-0.034125566482543945","-0.034125566482543945","-0.034125566482543945"
"37027","-0.13069525361061096","-0.13069525361061096","-0.13069525361061096"
"37029","-0.14820460975170135","-0.14820460975170135","-0.14820460975170135"
"37033","-0.34133854508399963","-0.34133854508399963","-0.34133854508399963"
"37035","-0.2555958032608032","-0.2555958032608032","-0.2555958032608032"
"37039","-0.31094688177108765","-0.31094688177108765","-0.31094688177108765"
"37045","-0.09415759891271591","-0.09415759891271591","-0.09415759891271591"
"37049","-0.01788073405623436","-0.01788073405623436","-0.01788073405623436"
"37059","-1.1424367427825928","-1.1424367427825928","-1.1424367427825928"
"37063","-0.499404639005661","-0.499404639005661","-0.499404639005661"
"37065","-0.08396928757429123","-0.08396928757429123","-0.08396928757429123"
"37073","-0.1295868158340454","-0.1295868158340454","-0.1295868158340454"
"37075","-0.08711298555135727","-0.08711298555135727","-0.08711298555135727"
"37077","-0.12692385911941528","-0.12692385911941528","-0.12692385911941528"
"37079","-0.3032447099685669","-0.3032447099685669","-0.3032447099685669"
"37083","-0.09424398839473724","-0.09424398839473724","-0.09424398839473724"
"37085","-0.16833680868148804","-0.16833680868148804","-0.16833680868148804"
"37087","-0.15785452723503113","-0.15785452723503113","-0.15785452723503113"
"37089","-0.192267507314682","-0.192267507314682","-0.192267507314682"
"37091","-0.15494029223918915","-0.15494029223918915","-0.15494029223918915"
"37093","-0.361521452665329","-0.361521452665329","-0.361521452665329"
"37095","-0.30193328857421875","-0.30193328857421875","-0.30193328857421875"
"37099","-0.31074780225753784","-0.31074780225753784","-0.31074780225753784"
"37101","-0.0025927855167537928","-0.0025927855167537928","-0.0025927855167537928"
"37105","-0.23255184292793274","-0.23255184292793274","-0.23255184292793274"
"37107","-0.23613733053207397","-0.23613733053207397","-0.23613733053207397"
"37113","-0.04961279407143593","-0.04961279407143593","-0.04961279407143593"
"37117","-0.2684321105480194","-0.2684321105480194","-0.2684321105480194"
"37119","-0.09456504136323929","-0.09456504136323929","-0.09456504136323929"
"37121","-0.06695514917373657","-0.06695514917373657","-0.06695514917373657"
"37123","-0.17575731873512268","-0.17575731873512268","-0.17575731873512268"
"37125","-0.13432663679122925","-0.13432663679122925","-0.13432663679122925"
"37127","-0.03877478837966919","-0.03877478837966919","-0.03877478837966919"
"37129","-0.06503011286258698","-0.06503011286258698","-0.06503011286258698"
"37135","-0.08639612793922424","-0.08639612793922424","-0.08639612793922424"
"37141","-0.43950963020324707","-0.43950963020324707","-0.43950963020324707"
"37143","-0.06374100595712662","-0.06374100595712662","-0.06374100595712662"
"37145","-0.14877314865589142","-0.14877314865589142","-0.14877314865589142"
"37147","-0.2280135154724121","-0.2280135154724121","-0.2280135154724121"
"37149","-0.8461133241653442","-0.8461133241653442","-0.8461133241653442"
"37155","-0.1916256546974182","-0.1916256546974182","-0.1916256546974182"
"37159","-0.5512685179710388","-0.5512685179710388","-0.5512685179710388"
"37163","-0.3706856071949005","-0.3706856071949005","-0.3706856071949005"
"37167","-0.47377029061317444","-0.47377029061317444","-0.47377029061317444"
"37169","-0.25911667943000793","-0.25911667943000793","-0.25911667943000793"
"37171","-0.17680929601192474","-0.17680929601192474","-0.17680929601192474"
"37173","-0.41277438402175903","-0.41277438402175903","-0.41277438402175903"
"37175","-0.20118974149227142","-0.20118974149227142","-0.20118974149227142"
"37177","-0.08196956664323807","-0.08196956664323807","-0.08196956664323807"
"37179","-0.10986849665641785","-0.10986849665641785","-0.10986849665641785"
"37181","-0.22685129940509796","-0.22685129940509796","-0.22685129940509796"
"37183","-0.272921621799469","-0.272921621799469","-0.272921621799469"
"37185","-0.24615302681922913","-0.24615302681922913","-0.24615302681922913"
"37187","-0.09365618973970413","-0.09365618973970413","-0.09365618973970413"
"37189","-0.3618834316730499","-0.3618834316730499","-0.3618834316730499"
"37195","-0.2603978216648102","-0.2603978216648102","-0.2603978216648102"
"37197","-0.098170205950737","-0.098170205950737","-0.098170205950737"
"37199","-0.05708464980125427","-0.05708464980125427","-0.05708464980125427"
"37203","-0.053176552057266235","-0.053176552057266235","-0.053176552057266235"
"37205","-0.7162407040596008","-0.7162407040596008","-0.7162407040596008"
"37207","-0.04745708405971527","-0.04745708405971527","-0.04745708405971527"
"37209","-0.18670561909675598","-0.18670561909675598","-0.18670561909675598"
"37213","-0.2686452865600586","-0.2686452865600586","-0.2686452865600586"
"37217","-0.13203807175159454","-0.13203807175159454","-0.13203807175159454"
"37221","-0.5508753061294556","-0.5508753061294556","-0.5508753061294556"
"37225","-0.14880888164043427","-0.14880888164043427","-0.14880888164043427"
"37229","0","0","0"
"37233","-0.20408114790916443","-0.20408114790916443","-0.20408114790916443"
"37235","-0.2052517831325531","-0.2052517831325531","-0.2052517831325531"
"37245","-0.9212683439254761","-0.9212683439254761","-0.9212683439254761"
"37247","-0.31533291935920715","-0.31533291935920715","-0.31533291935920715"
"37249","-0.19838953018188477","-0.19838953018188477","-0.19838953018188477"
"37255","-0.34868162870407104","-0.34868162870407104","-0.34868162870407104"
"37259","-0.25876498222351074","-0.25876498222351074","-0.25876498222351074"
"37263","-0.17589792609214783","-0.17589792609214783","-0.17589792609214783"
"37265","-0.09927529841661453","-0.09927529841661453","-0.09927529841661453"
"37269","0","0","0"
"37271","-0.0431937649846077","-0.0431937649846077","-0.0431937649846077"
"37277","-0.1976279616355896","-0.1976279616355896","-0.1976279616355896"
"37281","-0.07823962718248367","-0.07823962718248367","-0.07823962718248367"
"37283","-0.143035888671875","-0.143035888671875","-0.143035888671875"
"37293","-0.33599889278411865","-0.33599889278411865","-0.33599889278411865"
"37299","-0.2891489267349243","-0.2891489267349243","-0.2891489267349243"
"37301","-0.03130045905709267","-0.03130045905709267","-0.03130045905709267"
"37303","-0.1616927534341812","-0.1616927534341812","-0.1616927534341812"
"37305","-0.0921749398112297","-0.0921749398112297","-0.0921749398112297"
"37307","-0.668865442276001","-0.668865442276001","-0.668865442276001"
"37309","-0.12754379212856293","-0.12754379212856293","-0.12754379212856293"
"37313","-0.3214741349220276","-0.3214741349220276","-0.3214741349220276"
"37315","-0.11262071132659912","-0.11262071132659912","-0.11262071132659912"
"37325","-0.13286538422107697","-0.13286538422107697","-0.13286538422107697"
"37329","-0.20275470614433289","-0.20275470614433289","-0.20275470614433289"
"37335","-0.41934916377067566","-0.41934916377067566","-0.41934916377067566"
"37337","-0.3022436499595642","-0.3022436499595642","-0.3022436499595642"
"37341","-0.3124047517776489","-0.3124047517776489","-0.3124047517776489"
"37343","-0.21505321562290192","-0.21505321562290192","-0.21505321562290192"
"37345","-0.21655426919460297","-0.21655426919460297","-0.21655426919460297"
"37349","-0.3766383230686188","-0.3766383230686188","-0.3766383230686188"
"37353","-0.41019612550735474","-0.41019612550735474","-0.41019612550735474"
"37355","-0.14107108116149902","-0.14107108116149902","-0.14107108116149902"
"37357","-0.04756464064121246","-0.04756464064121246","-0.04756464064121246"
"37359","-0.34390637278556824","-0.34390637278556824","-0.34390637278556824"
"37361","-0.12136310338973999","-0.12136310338973999","-0.12136310338973999"
"37365","-0.16727374494075775","-0.16727374494075775","-0.16727374494075775"
"37373","-0.14871487021446228","-0.14871487021446228","-0.14871487021446228"
"37391","-0.10186053812503815","-0.10186053812503815","-0.10186053812503815"
"37393","-0.345852255821228","-0.345852255821228","-0.345852255821228"
"37395","0","0","0"
"37397","-0.154131680727005","-0.154131680727005","-0.154131680727005"
"37399","0","0","0"
"37403","-0.3633745014667511","-0.3633745014667511","-0.3633745014667511"
"37407","-0.2459304928779602","-0.2459304928779602","-0.2459304928779602"
"37409","-0.3630320429801941","-0.3630320429801941","-0.3630320429801941"
"37415","-0.25832536816596985","-0.25832536816596985","-0.25832536816596985"
"37417","-0.14296138286590576","-0.14296138286590576","-0.14296138286590576"
"37419","-0.41172486543655396","-0.41172486543655396","-0.41172486543655396"
"37421","-0.3486178517341614","-0.3486178517341614","-0.3486178517341614"
"37429","0","0","0"
"37437","-0.14236736297607422","-0.14236736297607422","-0.14236736297607422"
"37439","-0.24303017556667328","-0.24303017556667328","-0.24303017556667328"
"37441","-0.12144190073013306","-0.12144190073013306","-0.12144190073013306"
"37443","-0.09952591359615326","-0.09952591359615326","-0.09952591359615326"
"37445","-0.8697157502174377","-0.8697157502174377","-0.8697157502174377"
"37449","-0.27389031648635864","-0.27389031648635864","-0.27389031648635864"
"37453","-1.4853867292404175","-1.4853867292404175","-1.4853867292404175"
"37457","-0.14203009009361267","-0.14203009009361267","-0.14203009009361267"
"37459","-0.39716723561286926","-0.39716723561286926","-0.39716723561286926"
"37463","-0.25373661518096924","-0.25373661518096924","-0.25373661518096924"
"37467","-0.016403138637542725","-0.016403138637542725","-0.016403138637542725"
"37469","0","0","0"
"37473","-0.4214715361595154","-0.4214715361595154","-0.4214715361595154"
"37475","-0.1523084044456482","-0.1523084044456482","-0.1523084044456482"
"37479","-0.10746672004461288","-0.10746672004461288","-0.10746672004461288"
"37481","-0.35002923011779785","-0.35002923011779785","-0.35002923011779785"
"37483","-0.3843613266944885","-0.3843613266944885","-0.3843613266944885"
"37491","-0.11211973428726196","-0.11211973428726196","-0.11211973428726196"
"37495","-0.14682313799858093","-0.14682313799858093","-0.14682313799858093"
"37497","-0.3156145215034485","-0.3156145215034485","-0.3156145215034485"
"37501","-0.16981810331344604","-0.16981810331344604","-0.16981810331344604"
"37503","-0.36812299489974976","-0.36812299489974976","-0.36812299489974976"
"37507","-0.04655228555202484","-0.04655228555202484","-0.04655228555202484"
"37509","-0.0935264378786087","-0.0935264378786087","-0.0935264378786087"
"37515","-0.17457732558250427","-0.17457732558250427","-0.17457732558250427"
"37517","-1.1808452606201172","-1.1808452606201172","-1.1808452606201172"
"37521","-0.36207467317581177","-0.36207467317581177","-0.36207467317581177"
"37523","-0.21568363904953003","-0.21568363904953003","-0.21568363904953003"
"37529","-1.252684235572815","-1.252684235572815","-1.252684235572815"
"37531","-0.08142736554145813","-0.08142736554145813","-0.08142736554145813"
"37537","0","0","0"
"37541","-0.0735323429107666","-0.0735323429107666","-0.0735323429107666"
"37543","-0.05420783907175064","-0.05420783907175064","-0.05420783907175064"
"37545","-0.009742877446115017","-0.009742877446115017","-0.009742877446115017"
"37547","-1.0773766040802002","-1.0773766040802002","-1.0773766040802002"
"37549","-0.7239507436752319","-0.7239507436752319","-0.7239507436752319"
"37551","0","0","0"
"37555","-0.41578659415245056","-0.41578659415245056","-0.41578659415245056"
"37561","-0.02638438157737255","-0.02638438157737255","-0.02638438157737255"
"37571","0","0","0"
"37573","0","0","0"
"37577","-0.4841293692588806","-0.4841293692588806","-0.4841293692588806"
"37581","0","0","0"
"37583","-0.36321574449539185","-0.36321574449539185","-0.36321574449539185"
"37585","-0.0037184953689575195","-0.0037184953689575195","-0.0037184953689575195"
"37595","-0.003652811050415039","-0.003652811050415039","-0.003652811050415039"
"37597","0","0","0"
"37599","-0.6132686138153076","-0.6132686138153076","-0.6132686138153076"
"37601","-0.13514336943626404","-0.13514336943626404","-0.13514336943626404"
"37603","-0.07383396476507187","-0.07383396476507187","-0.07383396476507187"
"37609","-0.02308577485382557","-0.02308577485382557","-0.02308577485382557"
"37613","0","0","0"
"37623","-0.11343497782945633","-0.11343497782945633","-0.11343497782945633"
"37635","-0.4421852231025696","-0.4421852231025696","-0.4421852231025696"
"37637","-0.035185351967811584","-0.035185351967811584","-0.035185351967811584"
"37639","-0.14981552958488464","-0.14981552958488464","-0.14981552958488464"
"37643","-0.1767294704914093","-0.1767294704914093","-0.1767294704914093"
"37645","-0.17274680733680725","-0.17274680733680725","-0.17274680733680725"
"37649","-0.07051683217287064","-0.07051683217287064","-0.07051683217287064"
"37651","-0.11644451320171356","-0.11644451320171356","-0.11644451320171356"
"37653","-0.2395031750202179","-0.2395031750202179","-0.2395031750202179"
"37659","-0.046771906316280365","-0.046771906316280365","-0.046771906316280365"
"37667","-0.09198583662509918","-0.09198583662509918","-0.09198583662509918"
