"Step","still-disco-8 - Smallest CBF value","still-disco-8 - Smallest CBF value__MIN","still-disco-8 - Smallest CBF value__MAX"
"33679","-0.22394554316997528","-0.22394554316997528","-0.22394554316997528"
"33681","-0.11478725075721741","-0.11478725075721741","-0.11478725075721741"
"33683","-0.10812389105558395","-0.10812389105558395","-0.10812389105558395"
"33685","-0.048710811883211136","-0.048710811883211136","-0.048710811883211136"
"33687","0.04896987974643707","0.04896987974643707","0.04896987974643707"
"33691","0.03077973797917366","0.03077973797917366","0.03077973797917366"
"33697","-0.20058941841125488","-0.20058941841125488","-0.20058941841125488"
"33701","-0.2582900822162628","-0.2582900822162628","-0.2582900822162628"
"33703","-0.24586698412895203","-0.24586698412895203","-0.24586698412895203"
"33705","-0.2223970890045166","-0.2223970890045166","-0.2223970890045166"
"33707","-0.1885640174150467","-0.1885640174150467","-0.1885640174150467"
"33709","-0.20003396272659302","-0.20003396272659302","-0.20003396272659302"
"33713","-0.08527157455682755","-0.08527157455682755","-0.08527157455682755"
"33719","-0.09059367328882217","-0.09059367328882217","-0.09059367328882217"
"33723","-0.015164273791015148","-0.015164273791015148","-0.015164273791015148"
"33727","-0.09428395330905914","-0.09428395330905914","-0.09428395330905914"
"33743","-0.12394820898771286","-0.12394820898771286","-0.12394820898771286"
"33745","-0.16126424074172974","-0.16126424074172974","-0.16126424074172974"
"33749","-0.15972645580768585","-0.15972645580768585","-0.15972645580768585"
"33751","-0.09135440737009048","-0.09135440737009048","-0.09135440737009048"
"33755","-0.04722553491592407","-0.04722553491592407","-0.04722553491592407"
"33757","-0.09168544411659241","-0.09168544411659241","-0.09168544411659241"
"33759","-0.15939246118068695","-0.15939246118068695","-0.15939246118068695"
"33761","-0.067807637155056","-0.067807637155056","-0.067807637155056"
"33765","-0.0994592159986496","-0.0994592159986496","-0.0994592159986496"
"33767","-0.11320146918296814","-0.11320146918296814","-0.11320146918296814"
"33769","-0.09951182454824448","-0.09951182454824448","-0.09951182454824448"
"33771","-0.09085539728403091","-0.09085539728403091","-0.09085539728403091"
"33773","-0.07247631251811981","-0.07247631251811981","-0.07247631251811981"
"33775","-0.01339032594114542","-0.01339032594114542","-0.01339032594114542"
"33777","0.021327316761016846","0.021327316761016846","0.021327316761016846"
"33781","-0.03062993660569191","-0.03062993660569191","-0.03062993660569191"
"33783","-0.053876444697380066","-0.053876444697380066","-0.053876444697380066"
"33785","-0.10166565328836441","-0.10166565328836441","-0.10166565328836441"
"33789","-0.21511611342430115","-0.21511611342430115","-0.21511611342430115"
"33795","-0.14752894639968872","-0.14752894639968872","-0.14752894639968872"
"33797","-0.21348874270915985","-0.21348874270915985","-0.21348874270915985"
"33799","0.01639428548514843","0.01639428548514843","0.01639428548514843"
"33801","-0.048357043415308","-0.048357043415308","-0.048357043415308"
"33805","-0.09082890301942825","-0.09082890301942825","-0.09082890301942825"
"33811","-0.0013491204008460045","-0.0013491204008460045","-0.0013491204008460045"
"33813","0.04351543262600899","0.04351543262600899","0.04351543262600899"
"33815","0.036978840827941895","0.036978840827941895","0.036978840827941895"
"33817","0.031137637794017792","0.031137637794017792","0.031137637794017792"
"33819","0.05753190815448761","0.05753190815448761","0.05753190815448761"
"33821","0.11425420641899109","0.11425420641899109","0.11425420641899109"
"33829","-0.03266655281186104","-0.03266655281186104","-0.03266655281186104"
"33831","-0.044395580887794495","-0.044395580887794495","-0.044395580887794495"
"33839","-0.15620669722557068","-0.15620669722557068","-0.15620669722557068"
"33853","-0.1465841680765152","-0.1465841680765152","-0.1465841680765152"
"33855","-0.05440438538789749","-0.05440438538789749","-0.05440438538789749"
"33863","-0.05565350502729416","-0.05565350502729416","-0.05565350502729416"
"33865","-0.09977833181619644","-0.09977833181619644","-0.09977833181619644"
"33867","-0.11812184751033783","-0.11812184751033783","-0.11812184751033783"
"33869","-0.11120966076850891","-0.11120966076850891","-0.11120966076850891"
"33871","-0.08524485677480698","-0.08524485677480698","-0.08524485677480698"
"33873","-0.04879351332783699","-0.04879351332783699","-0.04879351332783699"
"33881","-0.14662611484527588","-0.14662611484527588","-0.14662611484527588"
"33889","-0.1716199815273285","-0.1716199815273285","-0.1716199815273285"
"33891","-0.23281829059123993","-0.23281829059123993","-0.23281829059123993"
"33893","-0.25992119312286377","-0.25992119312286377","-0.25992119312286377"
"33895","-0.05078192055225372","-0.05078192055225372","-0.05078192055225372"
"33897","-0.15130262076854706","-0.15130262076854706","-0.15130262076854706"
"33899","-0.23449870944023132","-0.23449870944023132","-0.23449870944023132"
"33903","-0.08400559425354004","-0.08400559425354004","-0.08400559425354004"
"33907","-0.06614725291728973","-0.06614725291728973","-0.06614725291728973"
"33911","0.021148450672626495","0.021148450672626495","0.021148450672626495"
"33913","-0.022643426433205605","-0.022643426433205605","-0.022643426433205605"
"33915","0.030759010463953018","0.030759010463953018","0.030759010463953018"
"33925","0.12889888882637024","0.12889888882637024","0.12889888882637024"
"33929","-0.007247387431561947","-0.007247387431561947","-0.007247387431561947"
"33933","-0.024920189753174782","-0.024920189753174782","-0.024920189753174782"
"33935","-0.047701504081487656","-0.047701504081487656","-0.047701504081487656"
"33941","-0.06531064212322235","-0.06531064212322235","-0.06531064212322235"
"33943","-0.15063181519508362","-0.15063181519508362","-0.15063181519508362"
"33945","-0.20482809841632843","-0.20482809841632843","-0.20482809841632843"
"33949","-0.2026575654745102","-0.2026575654745102","-0.2026575654745102"
"33955","-0.1034800112247467","-0.1034800112247467","-0.1034800112247467"
"33957","-0.10836664587259293","-0.10836664587259293","-0.10836664587259293"
"33959","-0.14297324419021606","-0.14297324419021606","-0.14297324419021606"
"33961","-0.15109878778457642","-0.15109878778457642","-0.15109878778457642"
"33963","-0.13703712821006775","-0.13703712821006775","-0.13703712821006775"
"33965","-0.11846205592155457","-0.11846205592155457","-0.11846205592155457"
"33967","-0.13294531404972076","-0.13294531404972076","-0.13294531404972076"
"33969","-0.11119931191205978","-0.11119931191205978","-0.11119931191205978"
"33971","-0.07062007486820221","-0.07062007486820221","-0.07062007486820221"
"33981","-0.013810197822749615","-0.013810197822749615","-0.013810197822749615"
"33983","-0.01280475314706564","-0.01280475314706564","-0.01280475314706564"
"33985","0.008219197392463684","0.008219197392463684","0.008219197392463684"
"33987","0.03756305202841759","0.03756305202841759","0.03756305202841759"
"33993","0.13447920978069305","0.13447920978069305","0.13447920978069305"
"33995","0.052277080714702606","0.052277080714702606","0.052277080714702606"
"33997","-0.03338825702667236","-0.03338825702667236","-0.03338825702667236"
"33999","-0.08601317554712296","-0.08601317554712296","-0.08601317554712296"
"34001","-0.08902033418416977","-0.08902033418416977","-0.08902033418416977"
"34003","-0.05765967816114426","-0.05765967816114426","-0.05765967816114426"
"34005","-0.13223615288734436","-0.13223615288734436","-0.13223615288734436"
"34009","-0.14397187530994415","-0.14397187530994415","-0.14397187530994415"
"34011","-0.2153921127319336","-0.2153921127319336","-0.2153921127319336"
"34013","-0.03328979015350342","-0.03328979015350342","-0.03328979015350342"
"34015","-0.18194705247879028","-0.18194705247879028","-0.18194705247879028"
"34017","-0.18122565746307373","-0.18122565746307373","-0.18122565746307373"
"34019","-0.14030000567436218","-0.14030000567436218","-0.14030000567436218"
"34021","-0.12759807705879211","-0.12759807705879211","-0.12759807705879211"
"34023","-0.07950308918952942","-0.07950308918952942","-0.07950308918952942"
"34029","-0.10716214776039124","-0.10716214776039124","-0.10716214776039124"
"34031","-0.1592538207769394","-0.1592538207769394","-0.1592538207769394"
"34033","-0.21165598928928375","-0.21165598928928375","-0.21165598928928375"
"34035","-0.24099399149417877","-0.24099399149417877","-0.24099399149417877"
"34045","0.12097383290529251","0.12097383290529251","0.12097383290529251"
"34047","0.1447913646697998","0.1447913646697998","0.1447913646697998"
"34053","-0.00955152977257967","-0.00955152977257967","-0.00955152977257967"
"34055","-0.05329804867506027","-0.05329804867506027","-0.05329804867506027"
"34069","-0.16229434311389923","-0.16229434311389923","-0.16229434311389923"
"34071","-0.09669122844934464","-0.09669122844934464","-0.09669122844934464"
"34073","-0.0652928277850151","-0.0652928277850151","-0.0652928277850151"
"34075","-0.019941866397857666","-0.019941866397857666","-0.019941866397857666"
"34077","-0.04241396486759186","-0.04241396486759186","-0.04241396486759186"
"34081","-0.16880486905574799","-0.16880486905574799","-0.16880486905574799"
"34083","-0.21520023047924042","-0.21520023047924042","-0.21520023047924042"
"34085","-0.2407159060239792","-0.2407159060239792","-0.2407159060239792"
"34087","-0.1958586424589157","-0.1958586424589157","-0.1958586424589157"
"34089","-0.09136562049388885","-0.09136562049388885","-0.09136562049388885"
"34091","-0.07888015359640121","-0.07888015359640121","-0.07888015359640121"
"34095","-0.10929635912179947","-0.10929635912179947","-0.10929635912179947"
"34099","-0.10982552170753479","-0.10982552170753479","-0.10982552170753479"
"34103","-0.06692302972078323","-0.06692302972078323","-0.06692302972078323"
"34105","-0.028422705829143524","-0.028422705829143524","-0.028422705829143524"
"34107","-0.03147321566939354","-0.03147321566939354","-0.03147321566939354"
"34109","-0.04179802164435387","-0.04179802164435387","-0.04179802164435387"
"34111","-0.09686362743377686","-0.09686362743377686","-0.09686362743377686"
"34113","-0.1380772590637207","-0.1380772590637207","-0.1380772590637207"
"34125","-0.1266503930091858","-0.1266503930091858","-0.1266503930091858"
"34127","-0.1417308747768402","-0.1417308747768402","-0.1417308747768402"
"34131","-0.12608441710472107","-0.12608441710472107","-0.12608441710472107"
"34133","-0.08978327363729477","-0.08978327363729477","-0.08978327363729477"
"34135","-0.03528251126408577","-0.03528251126408577","-0.03528251126408577"
"34137","0.04067263379693031","0.04067263379693031","0.04067263379693031"
"34139","0.04868954047560692","0.04868954047560692","0.04868954047560692"
"34143","-0.0306361373513937","-0.0306361373513937","-0.0306361373513937"
"34145","-0.0647486001253128","-0.0647486001253128","-0.0647486001253128"
"34153","-0.05718167498707771","-0.05718167498707771","-0.05718167498707771"
"34157","-0.05651714652776718","-0.05651714652776718","-0.05651714652776718"
"34159","-0.08500969409942627","-0.08500969409942627","-0.08500969409942627"
"34163","-0.049713581800460815","-0.049713581800460815","-0.049713581800460815"
"34167","-0.03448859974741936","-0.03448859974741936","-0.03448859974741936"
"34171","-0.13020536303520203","-0.13020536303520203","-0.13020536303520203"
"34175","-0.08236411958932877","-0.08236411958932877","-0.08236411958932877"
"34179","-0.07714414596557617","-0.07714414596557617","-0.07714414596557617"
"34185","-0.05480436235666275","-0.05480436235666275","-0.05480436235666275"
"34187","-0.062632255256176","-0.062632255256176","-0.062632255256176"
"34191","-0.14699992537498474","-0.14699992537498474","-0.14699992537498474"
"34193","-0.14527210593223572","-0.14527210593223572","-0.14527210593223572"
"34195","-0.1446474939584732","-0.1446474939584732","-0.1446474939584732"
"34197","-0.16849948465824127","-0.16849948465824127","-0.16849948465824127"
"34199","-0.2660842537879944","-0.2660842537879944","-0.2660842537879944"
"34201","-0.060198698192834854","-0.060198698192834854","-0.060198698192834854"
"34213","0.007494596764445305","0.007494596764445305","0.007494596764445305"
"34215","0.001400608103722334","0.001400608103722334","0.001400608103722334"
"34217","-0.05309288203716278","-0.05309288203716278","-0.05309288203716278"
"34221","-0.1130024790763855","-0.1130024790763855","-0.1130024790763855"
"34225","0.10745716840028763","0.10745716840028763","0.10745716840028763"
"34229","-0.06404288858175278","-0.06404288858175278","-0.06404288858175278"
"34231","-0.1648934781551361","-0.1648934781551361","-0.1648934781551361"
"34239","-0.20126214623451233","-0.20126214623451233","-0.20126214623451233"
"34241","-0.11592042446136475","-0.11592042446136475","-0.11592042446136475"
"34253","-0.16178174316883087","-0.16178174316883087","-0.16178174316883087"
"34257","0.06686413288116455","0.06686413288116455","0.06686413288116455"
"34259","0.09336307644844055","0.09336307644844055","0.09336307644844055"
"34265","0.04264860600233078","0.04264860600233078","0.04264860600233078"
"34267","-0.006014262326061726","-0.006014262326061726","-0.006014262326061726"
"34271","-0.10149276256561279","-0.10149276256561279","-0.10149276256561279"
"34275","-0.0633891373872757","-0.0633891373872757","-0.0633891373872757"
"34279","0.010999588295817375","0.010999588295817375","0.010999588295817375"
"34281","-0.005967026110738516","-0.005967026110738516","-0.005967026110738516"
"34285","-0.10116077214479446","-0.10116077214479446","-0.10116077214479446"
"34289","-0.18447354435920715","-0.18447354435920715","-0.18447354435920715"
"34291","-0.17310942709445953","-0.17310942709445953","-0.17310942709445953"
"34297","-0.11622040718793869","-0.11622040718793869","-0.11622040718793869"
"34299","-0.1762745976448059","-0.1762745976448059","-0.1762745976448059"
"34301","-0.014215917326509953","-0.014215917326509953","-0.014215917326509953"
"34305","-0.09989973902702332","-0.09989973902702332","-0.09989973902702332"
"34313","-0.1683807671070099","-0.1683807671070099","-0.1683807671070099"
"34315","-0.13647505640983582","-0.13647505640983582","-0.13647505640983582"
"34323","-0.02445186860859394","-0.02445186860859394","-0.02445186860859394"
"34327","-0.056615326553583145","-0.056615326553583145","-0.056615326553583145"
"34331","-0.12166000157594681","-0.12166000157594681","-0.12166000157594681"
"34335","-0.08490225672721863","-0.08490225672721863","-0.08490225672721863"
"34337","-0.13122022151947021","-0.13122022151947021","-0.13122022151947021"
"34341","-0.06200737506151199","-0.06200737506151199","-0.06200737506151199"
"34343","-0.0592915378510952","-0.0592915378510952","-0.0592915378510952"
"34347","-0.12967753410339355","-0.12967753410339355","-0.12967753410339355"
"34349","-0.1838296800851822","-0.1838296800851822","-0.1838296800851822"
"34351","-0.21355287730693817","-0.21355287730693817","-0.21355287730693817"
"34353","-0.22140587866306305","-0.22140587866306305","-0.22140587866306305"
"34355","-0.20741595327854156","-0.20741595327854156","-0.20741595327854156"
"34367","-0.20474374294281006","-0.20474374294281006","-0.20474374294281006"
"34369","-0.19504842162132263","-0.19504842162132263","-0.19504842162132263"
"34371","-0.1941814422607422","-0.1941814422607422","-0.1941814422607422"
"34379","-0.08377473056316376","-0.08377473056316376","-0.08377473056316376"
"34391","0.01057883258908987","0.01057883258908987","0.01057883258908987"
"34393","0.04523701220750809","0.04523701220750809","0.04523701220750809"
"34395","0.07983125746250153","0.07983125746250153","0.07983125746250153"
"34397","-0.00705206673592329","-0.00705206673592329","-0.00705206673592329"
"34403","-0.19858407974243164","-0.19858407974243164","-0.19858407974243164"
"34405","-0.17231228947639465","-0.17231228947639465","-0.17231228947639465"
"34407","-0.11272366344928741","-0.11272366344928741","-0.11272366344928741"
"34409","-0.08678991347551346","-0.08678991347551346","-0.08678991347551346"
"34411","-0.1514187902212143","-0.1514187902212143","-0.1514187902212143"
"34415","-0.2246626764535904","-0.2246626764535904","-0.2246626764535904"
"34421","-0.15250836312770844","-0.15250836312770844","-0.15250836312770844"
"34433","-0.1818508505821228","-0.1818508505821228","-0.1818508505821228"
"34435","-0.1946685016155243","-0.1946685016155243","-0.1946685016155243"
"34441","0.05631352961063385","0.05631352961063385","0.05631352961063385"
"34449","-0.18653100728988647","-0.18653100728988647","-0.18653100728988647"
"34451","-0.2790078818798065","-0.2790078818798065","-0.2790078818798065"
"34453","0.009489612653851509","0.009489612653851509","0.009489612653851509"
"34455","-0.012071933597326279","-0.012071933597326279","-0.012071933597326279"
"34457","-0.02595973201096058","-0.02595973201096058","-0.02595973201096058"
"34471","0.04588742554187775","0.04588742554187775","0.04588742554187775"
"34473","0.09065274894237518","0.09065274894237518","0.09065274894237518"
"34475","0.04687405377626419","0.04687405377626419","0.04687405377626419"
"34477","-0.012006223201751709","-0.012006223201751709","-0.012006223201751709"
"34479","-0.07231458276510239","-0.07231458276510239","-0.07231458276510239"
"34481","-0.12927719950675964","-0.12927719950675964","-0.12927719950675964"
"34483","-0.16612400114536285","-0.16612400114536285","-0.16612400114536285"
"34485","-0.1724051833152771","-0.1724051833152771","-0.1724051833152771"
"34489","-0.12596969306468964","-0.12596969306468964","-0.12596969306468964"
"34493","-0.1332700550556183","-0.1332700550556183","-0.1332700550556183"
"34495","-0.08239985257387161","-0.08239985257387161","-0.08239985257387161"
"34497","-0.03485354036092758","-0.03485354036092758","-0.03485354036092758"
"34503","-0.17089217901229858","-0.17089217901229858","-0.17089217901229858"
"34507","-0.26906242966651917","-0.26906242966651917","-0.26906242966651917"
"34509","-0.27850839495658875","-0.27850839495658875","-0.27850839495658875"
"34511","-0.2678823471069336","-0.2678823471069336","-0.2678823471069336"
"34513","-0.24374113976955414","-0.24374113976955414","-0.24374113976955414"
"34519","-0.05786588415503502","-0.05786588415503502","-0.05786588415503502"
"34521","-0.08319874852895737","-0.08319874852895737","-0.08319874852895737"
"34527","0.013456013053655624","0.013456013053655624","0.013456013053655624"
"34529","-0.010922104120254517","-0.010922104120254517","-0.010922104120254517"
"34541","-0.28098365664482117","-0.28098365664482117","-0.28098365664482117"
"34545","0.018856188282370567","0.018856188282370567","0.018856188282370567"
"34547","-0.04894843325018883","-0.04894843325018883","-0.04894843325018883"
"34551","-0.09254133701324463","-0.09254133701324463","-0.09254133701324463"
"34557","-0.14329443871974945","-0.14329443871974945","-0.14329443871974945"
"34559","-0.12353266775608063","-0.12353266775608063","-0.12353266775608063"
"34561","-0.10988376289606094","-0.10988376289606094","-0.10988376289606094"
"34563","-0.13320231437683105","-0.13320231437683105","-0.13320231437683105"
"34565","-0.15191064774990082","-0.15191064774990082","-0.15191064774990082"
"34567","-0.17810161411762238","-0.17810161411762238","-0.17810161411762238"
"34569","-0.21233385801315308","-0.21233385801315308","-0.21233385801315308"
"34573","-0.23469148576259613","-0.23469148576259613","-0.23469148576259613"
"34579","-0.10245246440172195","-0.10245246440172195","-0.10245246440172195"
"34581","-0.16431516408920288","-0.16431516408920288","-0.16431516408920288"
"34585","-0.22120679914951324","-0.22120679914951324","-0.22120679914951324"
"34587","-0.1913933902978897","-0.1913933902978897","-0.1913933902978897"
"34593","0.0005098378751426935","0.0005098378751426935","0.0005098378751426935"
"34597","-0.0916362777352333","-0.0916362777352333","-0.0916362777352333"
"34599","-0.12945790588855743","-0.12945790588855743","-0.12945790588855743"
"34607","-0.11824366450309753","-0.11824366450309753","-0.11824366450309753"
"34621","-0.12317539006471634","-0.12317539006471634","-0.12317539006471634"
"34623","-0.1318499892950058","-0.1318499892950058","-0.1318499892950058"
"34629","-0.1155303567647934","-0.1155303567647934","-0.1155303567647934"
"34631","-0.12223520874977112","-0.12223520874977112","-0.12223520874977112"
"34633","-0.06789743155241013","-0.06789743155241013","-0.06789743155241013"
"34635","-0.020325228571891785","-0.020325228571891785","-0.020325228571891785"
"34639","0.016386443749070168","0.016386443749070168","0.016386443749070168"
"34641","0.05819065496325493","0.05819065496325493","0.05819065496325493"
"34643","0.06979016959667206","0.06979016959667206","0.06979016959667206"
"34645","0.09646082669496536","0.09646082669496536","0.09646082669496536"
"34649","0.05234966054558754","0.05234966054558754","0.05234966054558754"
"34651","0.042152512818574905","0.042152512818574905","0.042152512818574905"
"34671","-0.06344840675592422","-0.06344840675592422","-0.06344840675592422"
"34677","0.17631259560585022","0.17631259560585022","0.17631259560585022"
"34681","0.14567160606384277","0.14567160606384277","0.14567160606384277"
"34683","0.12336399406194687","0.12336399406194687","0.12336399406194687"
"34685","0.08626822382211685","0.08626822382211685","0.08626822382211685"
"34687","0.056785181164741516","0.056785181164741516","0.056785181164741516"
"34689","0.08577688783407211","0.08577688783407211","0.08577688783407211"
"34697","-0.1055331751704216","-0.1055331751704216","-0.1055331751704216"
"34703","-0.05478927493095398","-0.05478927493095398","-0.05478927493095398"
"34707","-0.08710797876119614","-0.08710797876119614","-0.08710797876119614"
"34715","-0.14960920810699463","-0.14960920810699463","-0.14960920810699463"
"34719","-0.19510304927825928","-0.19510304927825928","-0.19510304927825928"
"34721","-0.19321118295192719","-0.19321118295192719","-0.19321118295192719"
"34727","-0.02581346035003662","-0.02581346035003662","-0.02581346035003662"
"34729","-0.10275479406118393","-0.10275479406118393","-0.10275479406118393"
"34733","-0.19457466900348663","-0.19457466900348663","-0.19457466900348663"
"34741","-0.23265784978866577","-0.23265784978866577","-0.23265784978866577"
"34743","-0.22071711719036102","-0.22071711719036102","-0.22071711719036102"
"34745","-0.22012880444526672","-0.22012880444526672","-0.22012880444526672"
"34753","-0.18689391016960144","-0.18689391016960144","-0.18689391016960144"
"34755","-0.1675698459148407","-0.1675698459148407","-0.1675698459148407"
"34757","-0.14545227587223053","-0.14545227587223053","-0.14545227587223053"
"34759","-0.13711389899253845","-0.13711389899253845","-0.13711389899253845"
"34761","-0.13492928445339203","-0.13492928445339203","-0.13492928445339203"
"34763","-0.14004437625408173","-0.14004437625408173","-0.14004437625408173"
"34777","0.1557960957288742","0.1557960957288742","0.1557960957288742"
"34781","0.07603757083415985","0.07603757083415985","0.07603757083415985"
"34785","0.060853198170661926","0.060853198170661926","0.060853198170661926"
"34787","0.07078910619020462","0.07078910619020462","0.07078910619020462"
"34793","-0.113203264772892","-0.113203264772892","-0.113203264772892"
"34795","-0.1751820594072342","-0.1751820594072342","-0.1751820594072342"
"34799","-0.14736361801624298","-0.14736361801624298","-0.14736361801624298"
"34801","-0.12694357335567474","-0.12694357335567474","-0.12694357335567474"
"34803","-0.10068154335021973","-0.10068154335021973","-0.10068154335021973"
"34815","0.07028786838054657","0.07028786838054657","0.07028786838054657"
"34819","-0.029837295413017273","-0.029837295413017273","-0.029837295413017273"
"34821","-0.08415679633617401","-0.08415679633617401","-0.08415679633617401"
"34823","-0.10189969092607498","-0.10189969092607498","-0.10189969092607498"
"34825","-0.08595487475395203","-0.08595487475395203","-0.08595487475395203"
"34831","-0.07008417695760727","-0.07008417695760727","-0.07008417695760727"
"34833","-0.04709429293870926","-0.04709429293870926","-0.04709429293870926"
"34835","-0.043251171708106995","-0.043251171708106995","-0.043251171708106995"
"34837","-0.05556700751185417","-0.05556700751185417","-0.05556700751185417"
"34843","-0.11436744779348373","-0.11436744779348373","-0.11436744779348373"
"34847","-0.15257669985294342","-0.15257669985294342","-0.15257669985294342"
"34853","-0.16709047555923462","-0.16709047555923462","-0.16709047555923462"
"34855","-0.006276135332882404","-0.006276135332882404","-0.006276135332882404"
"34857","0.004825584590435028","0.004825584590435028","0.004825584590435028"
"34865","-0.07089541852474213","-0.07089541852474213","-0.07089541852474213"
"34869","-0.15196876227855682","-0.15196876227855682","-0.15196876227855682"
"34871","-0.17864158749580383","-0.17864158749580383","-0.17864158749580383"
"34879","-0.024304086342453957","-0.024304086342453957","-0.024304086342453957"
"34881","0.03615684434771538","0.03615684434771538","0.03615684434771538"
"34883","0.027802735567092896","0.027802735567092896","0.027802735567092896"
"34885","-0.0165332593023777","-0.0165332593023777","-0.0165332593023777"
"34889","-0.09946119785308838","-0.09946119785308838","-0.09946119785308838"
"34893","-0.1612219214439392","-0.1612219214439392","-0.1612219214439392"
"34895","-0.17670758068561554","-0.17670758068561554","-0.17670758068561554"
"34903","-0.23323190212249756","-0.23323190212249756","-0.23323190212249756"
"34905","-0.22232463955879211","-0.22232463955879211","-0.22232463955879211"
"34907","-0.2390279769897461","-0.2390279769897461","-0.2390279769897461"
"34909","-0.25225481390953064","-0.25225481390953064","-0.25225481390953064"
"34911","-0.2599804103374481","-0.2599804103374481","-0.2599804103374481"
"34917","-0.19144974648952484","-0.19144974648952484","-0.19144974648952484"
"34921","-0.17786464095115662","-0.17786464095115662","-0.17786464095115662"
"34923","-0.25784027576446533","-0.25784027576446533","-0.25784027576446533"
"34927","0.046702638268470764","0.046702638268470764","0.046702638268470764"
"34931","0.08174558728933334","0.08174558728933334","0.08174558728933334"
"34935","0.07777446508407593","0.07777446508407593","0.07777446508407593"
"34937","0.08440864086151123","0.08440864086151123","0.08440864086151123"
"34941","-0.07769839465618134","-0.07769839465618134","-0.07769839465618134"
"34943","-0.11023998260498047","-0.11023998260498047","-0.11023998260498047"
"34945","-0.13646158576011658","-0.13646158576011658","-0.13646158576011658"
"34951","-0.19321906566619873","-0.19321906566619873","-0.19321906566619873"
"34953","-0.19399768114089966","-0.19399768114089966","-0.19399768114089966"
"34961","-0.22626014053821564","-0.22626014053821564","-0.22626014053821564"
"34969","-0.13376449048519135","-0.13376449048519135","-0.13376449048519135"
"34971","-0.10898908227682114","-0.10898908227682114","-0.10898908227682114"
"34973","-0.12552547454833984","-0.12552547454833984","-0.12552547454833984"
"34977","-0.013163801282644272","-0.013163801282644272","-0.013163801282644272"
"34985","0.08267012238502502","0.08267012238502502","0.08267012238502502"
"34989","-0.12594403326511383","-0.12594403326511383","-0.12594403326511383"
"35001","-0.10494622588157654","-0.10494622588157654","-0.10494622588157654"
"35011","-0.03817734122276306","-0.03817734122276306","-0.03817734122276306"
"35013","-0.04709065333008766","-0.04709065333008766","-0.04709065333008766"
"35015","-0.058007024228572845","-0.058007024228572845","-0.058007024228572845"
"35017","-0.07704734802246094","-0.07704734802246094","-0.07704734802246094"
"35021","-0.10491832345724106","-0.10491832345724106","-0.10491832345724106"
"35033","-0.14727827906608582","-0.14727827906608582","-0.14727827906608582"
"35039","-0.11092579364776611","-0.11092579364776611","-0.11092579364776611"
"35053","-0.11251743882894516","-0.11251743882894516","-0.11251743882894516"
"35055","-0.12917527556419373","-0.12917527556419373","-0.12917527556419373"
"35057","0.047280844300985336","0.047280844300985336","0.047280844300985336"
"35059","0.04758032038807869","0.04758032038807869","0.04758032038807869"
"35061","0.07572337239980698","0.07572337239980698","0.07572337239980698"
"35067","-0.07963559776544571","-0.07963559776544571","-0.07963559776544571"
"35069","-0.08548981696367264","-0.08548981696367264","-0.08548981696367264"
"35071","-0.0803067535161972","-0.0803067535161972","-0.0803067535161972"
"35075","-0.0892176479101181","-0.0892176479101181","-0.0892176479101181"
"35079","-0.09833183139562607","-0.09833183139562607","-0.09833183139562607"
"35081","-0.05069941282272339","-0.05069941282272339","-0.05069941282272339"
"35085","0.03487236797809601","0.03487236797809601","0.03487236797809601"
"35087","0.00655512185767293","0.00655512185767293","0.00655512185767293"
"35089","-0.061615828424692154","-0.061615828424692154","-0.061615828424692154"
"35095","-0.06442578881978989","-0.06442578881978989","-0.06442578881978989"
"35099","-0.05654982477426529","-0.05654982477426529","-0.05654982477426529"
"35101","-0.11615151911973953","-0.11615151911973953","-0.11615151911973953"
"35103","-0.13970956206321716","-0.13970956206321716","-0.13970956206321716"
"35105","-0.13512252271175385","-0.13512252271175385","-0.13512252271175385"
"35109","-0.13176816701889038","-0.13176816701889038","-0.13176816701889038"
"35111","-0.1645355373620987","-0.1645355373620987","-0.1645355373620987"
"35117","-0.21468673646450043","-0.21468673646450043","-0.21468673646450043"
"35123","-0.009893801994621754","-0.009893801994621754","-0.009893801994621754"
"35125","0.054282233119010925","0.054282233119010925","0.054282233119010925"
"35129","-0.10186358541250229","-0.10186358541250229","-0.10186358541250229"
"35131","-0.13196973502635956","-0.13196973502635956","-0.13196973502635956"
"35137","0.007817450910806656","0.007817450910806656","0.007817450910806656"
"35141","-0.14377401769161224","-0.14377401769161224","-0.14377401769161224"
"35145","-0.24824321269989014","-0.24824321269989014","-0.24824321269989014"
"35149","-0.29907873272895813","-0.29907873272895813","-0.29907873272895813"
"35151","-0.31434011459350586","-0.31434011459350586","-0.31434011459350586"
"35157","-0.1856275200843811","-0.1856275200843811","-0.1856275200843811"
"35159","-0.17618520557880402","-0.17618520557880402","-0.17618520557880402"
"35163","-0.2534177601337433","-0.2534177601337433","-0.2534177601337433"
"35169","-0.18111497163772583","-0.18111497163772583","-0.18111497163772583"
"35171","-0.12084035575389862","-0.12084035575389862","-0.12084035575389862"
"35173","-0.09125635027885437","-0.09125635027885437","-0.09125635027885437"
"35175","-0.03784633427858353","-0.03784633427858353","-0.03784633427858353"
"35177","0.0289523433893919","0.0289523433893919","0.0289523433893919"
"35181","-0.06701138615608215","-0.06701138615608215","-0.06701138615608215"
"35187","-0.13491275906562805","-0.13491275906562805","-0.13491275906562805"
"35193","-0.16505524516105652","-0.16505524516105652","-0.16505524516105652"
