"Step","resilient-blaze-9 - Smallest CBF constraint(unfiltered)","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MIN","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MAX"
"1537","-0.45711833238601685","-0.45711833238601685","-0.45711833238601685"
"1543","-0.17328345775604248","-0.17328345775604248","-0.17328345775604248"
"1549","-0.36470669507980347","-0.36470669507980347","-0.36470669507980347"
"1551","-1.3258414268493652","-1.3258414268493652","-1.3258414268493652"
"1553","-0.13758248090744019","-0.13758248090744019","-0.13758248090744019"
"1555","-0.5344544649124146","-0.5344544649124146","-0.5344544649124146"
"1563","-0.7440475225448608","-0.7440475225448608","-0.7440475225448608"
"1565","-0.8460856080055237","-0.8460856080055237","-0.8460856080055237"
"1569","-0.11127118766307831","-0.11127118766307831","-0.11127118766307831"
"1571","-1.130804419517517","-1.130804419517517","-1.130804419517517"
"1585","-0.6163715124130249","-0.6163715124130249","-0.6163715124130249"
"1587","-0.36382126808166504","-0.36382126808166504","-0.36382126808166504"
"1589","-0.66220623254776","-0.66220623254776","-0.66220623254776"
"1591","-1.020128607749939","-1.020128607749939","-1.020128607749939"
"1593","-0.5801156163215637","-0.5801156163215637","-0.5801156163215637"
"1595","-1.9812724590301514","-1.9812724590301514","-1.9812724590301514"
"1599","-0.9544461965560913","-0.9544461965560913","-0.9544461965560913"
"1601","-0.22853294014930725","-0.22853294014930725","-0.22853294014930725"
"1605","-0.3689875602722168","-0.3689875602722168","-0.3689875602722168"
"1607","-0.6392142176628113","-0.6392142176628113","-0.6392142176628113"
"1611","-0.724733829498291","-0.724733829498291","-0.724733829498291"
"1619","-0.7018770575523376","-0.7018770575523376","-0.7018770575523376"
"1627","-1.1351078748703003","-1.1351078748703003","-1.1351078748703003"
"1633","-0.7436918616294861","-0.7436918616294861","-0.7436918616294861"
"1635","-0.15965457260608673","-0.15965457260608673","-0.15965457260608673"
"1637","-0.7160656452178955","-0.7160656452178955","-0.7160656452178955"
"1641","-0.5172584056854248","-0.5172584056854248","-0.5172584056854248"
"1643","-0.7354503273963928","-0.7354503273963928","-0.7354503273963928"
"1647","-0.4160221219062805","-0.4160221219062805","-0.4160221219062805"
"1651","-0.14711493253707886","-0.14711493253707886","-0.14711493253707886"
"1655","-0.922852635383606","-0.922852635383606","-0.922852635383606"
"1657","-0.23110263049602509","-0.23110263049602509","-0.23110263049602509"
"1663","-0.15604150295257568","-0.15604150295257568","-0.15604150295257568"
"1665","-0.2290276288986206","-0.2290276288986206","-0.2290276288986206"
"1667","-1.194091796875","-1.194091796875","-1.194091796875"
"1675","-0.35383087396621704","-0.35383087396621704","-0.35383087396621704"
"1677","-0.31894832849502563","-0.31894832849502563","-0.31894832849502563"
"1679","-0.7842429876327515","-0.7842429876327515","-0.7842429876327515"
"1689","-0.16298162937164307","-0.16298162937164307","-0.16298162937164307"
"1691","-0.6188327074050903","-0.6188327074050903","-0.6188327074050903"
"1693","-0.42937469482421875","-0.42937469482421875","-0.42937469482421875"
"1695","-0.21578700840473175","-0.21578700840473175","-0.21578700840473175"
"1703","-0.224249005317688","-0.224249005317688","-0.224249005317688"
"1705","-1.1366097927093506","-1.1366097927093506","-1.1366097927093506"
"1711","-0.2899433970451355","-0.2899433970451355","-0.2899433970451355"
"1717","-0.1963387131690979","-0.1963387131690979","-0.1963387131690979"
"1719","-0.1836458295583725","-0.1836458295583725","-0.1836458295583725"
"1721","-0.5399690866470337","-0.5399690866470337","-0.5399690866470337"
"1723","-0.8584663271903992","-0.8584663271903992","-0.8584663271903992"
"1725","-0.770963728427887","-0.770963728427887","-0.770963728427887"
"1729","-0.963252067565918","-0.963252067565918","-0.963252067565918"
"1731","-1.0644307136535645","-1.0644307136535645","-1.0644307136535645"
"1735","-1.1258291006088257","-1.1258291006088257","-1.1258291006088257"
"1741","-1.31094491481781","-1.31094491481781","-1.31094491481781"
"1743","-0.337346613407135","-0.337346613407135","-0.337346613407135"
"1753","-1.3480254411697388","-1.3480254411697388","-1.3480254411697388"
"1755","-0.7898434400558472","-0.7898434400558472","-0.7898434400558472"
"1761","-1.2067182064056396","-1.2067182064056396","-1.2067182064056396"
"1763","-0.48569726943969727","-0.48569726943969727","-0.48569726943969727"
"1765","-1.8600225448608398","-1.8600225448608398","-1.8600225448608398"
"1767","-0.44399505853652954","-0.44399505853652954","-0.44399505853652954"
"1771","-0.15354323387145996","-0.15354323387145996","-0.15354323387145996"
"1773","-0.8334220051765442","-0.8334220051765442","-0.8334220051765442"
"1775","-1.2597010135650635","-1.2597010135650635","-1.2597010135650635"
"1779","-1.0616428852081299","-1.0616428852081299","-1.0616428852081299"
"1783","-0.5745944976806641","-0.5745944976806641","-0.5745944976806641"
"1785","-0.6526057124137878","-0.6526057124137878","-0.6526057124137878"
"1813","-0.7687066197395325","-0.7687066197395325","-0.7687066197395325"
"1817","-0.7593019604682922","-0.7593019604682922","-0.7593019604682922"
"1825","-0.6914840340614319","-0.6914840340614319","-0.6914840340614319"
"1827","-0.917336106300354","-0.917336106300354","-0.917336106300354"
"1829","-1.2264872789382935","-1.2264872789382935","-1.2264872789382935"
"1831","-1.2195618152618408","-1.2195618152618408","-1.2195618152618408"
"1835","-0.5477451086044312","-0.5477451086044312","-0.5477451086044312"
"1837","-0.42481619119644165","-0.42481619119644165","-0.42481619119644165"
"1841","-0.9697003364562988","-0.9697003364562988","-0.9697003364562988"
"1853","-0.8154411315917969","-0.8154411315917969","-0.8154411315917969"
"1855","-0.31660977005958557","-0.31660977005958557","-0.31660977005958557"
"1865","-0.9952482581138611","-0.9952482581138611","-0.9952482581138611"
"1869","-0.3588016629219055","-0.3588016629219055","-0.3588016629219055"
"1871","-0.4299139678478241","-0.4299139678478241","-0.4299139678478241"
"1873","-0.47608450055122375","-0.47608450055122375","-0.47608450055122375"
"1875","0","0","0"
"1877","-1.2635271549224854","-1.2635271549224854","-1.2635271549224854"
"1885","-0.43306848406791687","-0.43306848406791687","-0.43306848406791687"
"1887","-0.5583588480949402","-0.5583588480949402","-0.5583588480949402"
"1889","-0.33365562558174133","-0.33365562558174133","-0.33365562558174133"
"1893","-0.21087197959423065","-0.21087197959423065","-0.21087197959423065"
"1899","-0.5681315064430237","-0.5681315064430237","-0.5681315064430237"
"1907","-0.9179129600524902","-0.9179129600524902","-0.9179129600524902"
"1911","-0.38340622186660767","-0.38340622186660767","-0.38340622186660767"
"1913","-0.7523173093795776","-0.7523173093795776","-0.7523173093795776"
"1915","-0.25112199783325195","-0.25112199783325195","-0.25112199783325195"
"1921","-0.5588469505310059","-0.5588469505310059","-0.5588469505310059"
"1927","-1.0416302680969238","-1.0416302680969238","-1.0416302680969238"
"1937","-1.890213131904602","-1.890213131904602","-1.890213131904602"
"1939","-0.7353978753089905","-0.7353978753089905","-0.7353978753089905"
"1941","-0.4339742660522461","-0.4339742660522461","-0.4339742660522461"
"1945","-1.0244559049606323","-1.0244559049606323","-1.0244559049606323"
"1947","-0.5519928336143494","-0.5519928336143494","-0.5519928336143494"
"1951","-0.4450504183769226","-0.4450504183769226","-0.4450504183769226"
"1955","-0.3478062152862549","-0.3478062152862549","-0.3478062152862549"
"1959","-0.5884251594543457","-0.5884251594543457","-0.5884251594543457"
"1971","-0.43826767802238464","-0.43826767802238464","-0.43826767802238464"
"1973","-0.2591315507888794","-0.2591315507888794","-0.2591315507888794"
"1975","-0.4037400782108307","-0.4037400782108307","-0.4037400782108307"
"1977","-0.3022657632827759","-0.3022657632827759","-0.3022657632827759"
"1981","-0.10747428983449936","-0.10747428983449936","-0.10747428983449936"
"1983","-0.43515679240226746","-0.43515679240226746","-0.43515679240226746"
"1987","-0.21271958947181702","-0.21271958947181702","-0.21271958947181702"
"1989","-0.6563199758529663","-0.6563199758529663","-0.6563199758529663"
"1991","-0.5187747478485107","-0.5187747478485107","-0.5187747478485107"
"1999","-0.8070505857467651","-0.8070505857467651","-0.8070505857467651"
"2005","-0.38934609293937683","-0.38934609293937683","-0.38934609293937683"
"2011","-0.13575929403305054","-0.13575929403305054","-0.13575929403305054"
"2017","-1.0066196918487549","-1.0066196918487549","-1.0066196918487549"
"2019","-0.25193285942077637","-0.25193285942077637","-0.25193285942077637"
"2021","-0.252181738615036","-0.252181738615036","-0.252181738615036"
"2023","-0.5191727876663208","-0.5191727876663208","-0.5191727876663208"
"2025","-1.0236272811889648","-1.0236272811889648","-1.0236272811889648"
"2027","-0.2993229627609253","-0.2993229627609253","-0.2993229627609253"
"2029","-0.526391863822937","-0.526391863822937","-0.526391863822937"
"2033","-0.7753476500511169","-0.7753476500511169","-0.7753476500511169"
"2039","-0.9077245593070984","-0.9077245593070984","-0.9077245593070984"
"2043","-1.1207102537155151","-1.1207102537155151","-1.1207102537155151"
"2047","-1.7943018674850464","-1.7943018674850464","-1.7943018674850464"
"2049","-0.45891687273979187","-0.45891687273979187","-0.45891687273979187"
"2055","-0.35802555084228516","-0.35802555084228516","-0.35802555084228516"
"2057","-0.7351441979408264","-0.7351441979408264","-0.7351441979408264"
"2061","-0.36531853675842285","-0.36531853675842285","-0.36531853675842285"
"2063","-0.4985898733139038","-0.4985898733139038","-0.4985898733139038"
"2067","-0.8345431089401245","-0.8345431089401245","-0.8345431089401245"
"2069","-0.5378300547599792","-0.5378300547599792","-0.5378300547599792"
"2071","-0.1666601300239563","-0.1666601300239563","-0.1666601300239563"
"2073","-0.22054894268512726","-0.22054894268512726","-0.22054894268512726"
"2077","-0.10393647849559784","-0.10393647849559784","-0.10393647849559784"
"2081","-0.5404673218727112","-0.5404673218727112","-0.5404673218727112"
"2085","-0.822620689868927","-0.822620689868927","-0.822620689868927"
"2087","-0.8256415724754333","-0.8256415724754333","-0.8256415724754333"
"2089","-1.2594304084777832","-1.2594304084777832","-1.2594304084777832"
"2091","-0.15518173575401306","-0.15518173575401306","-0.15518173575401306"
"2093","-1.0136698484420776","-1.0136698484420776","-1.0136698484420776"
"2095","-0.48054444789886475","-0.48054444789886475","-0.48054444789886475"
"2099","-0.3957245945930481","-0.3957245945930481","-0.3957245945930481"
"2107","-0.2702908515930176","-0.2702908515930176","-0.2702908515930176"
"2111","-0.1904698610305786","-0.1904698610305786","-0.1904698610305786"
"2113","-0.6695051193237305","-0.6695051193237305","-0.6695051193237305"
"2115","-0.5452364683151245","-0.5452364683151245","-0.5452364683151245"
"2117","-0.5589250922203064","-0.5589250922203064","-0.5589250922203064"
"2127","-0.31186002492904663","-0.31186002492904663","-0.31186002492904663"
"2131","-0.20660650730133057","-0.20660650730133057","-0.20660650730133057"
"2133","-0.44067785143852234","-0.44067785143852234","-0.44067785143852234"
"2137","-0.5883066654205322","-0.5883066654205322","-0.5883066654205322"
"2139","-0.4294722080230713","-0.4294722080230713","-0.4294722080230713"
"2141","-0.17113301157951355","-0.17113301157951355","-0.17113301157951355"
"2145","-0.6567983031272888","-0.6567983031272888","-0.6567983031272888"
"2147","-0.4953085482120514","-0.4953085482120514","-0.4953085482120514"
"2151","-0.30131351947784424","-0.30131351947784424","-0.30131351947784424"
"2155","-0.4844934344291687","-0.4844934344291687","-0.4844934344291687"
"2159","-0.1277676522731781","-0.1277676522731781","-0.1277676522731781"
"2161","-1.1102442741394043","-1.1102442741394043","-1.1102442741394043"
"2163","-0.3918270468711853","-0.3918270468711853","-0.3918270468711853"
"2165","-0.3171665668487549","-0.3171665668487549","-0.3171665668487549"
"2169","-0.4249885678291321","-0.4249885678291321","-0.4249885678291321"
"2171","-0.14851176738739014","-0.14851176738739014","-0.14851176738739014"
"2175","-0.5660454034805298","-0.5660454034805298","-0.5660454034805298"
"2179","-0.8742254376411438","-0.8742254376411438","-0.8742254376411438"
"2183","-0.431938111782074","-0.431938111782074","-0.431938111782074"
"2185","-0.713538646697998","-0.713538646697998","-0.713538646697998"
"2187","-0.276541143655777","-0.276541143655777","-0.276541143655777"
"2189","-1.1209768056869507","-1.1209768056869507","-1.1209768056869507"
"2191","-0.6637787818908691","-0.6637787818908691","-0.6637787818908691"
"2199","-0.7916823029518127","-0.7916823029518127","-0.7916823029518127"
"2201","-0.0755968987941742","-0.0755968987941742","-0.0755968987941742"
"2203","-0.6870576739311218","-0.6870576739311218","-0.6870576739311218"
"2205","-0.7545161247253418","-0.7545161247253418","-0.7545161247253418"
"2209","-0.8257888555526733","-0.8257888555526733","-0.8257888555526733"
"2211","-0.4299429953098297","-0.4299429953098297","-0.4299429953098297"
"2215","-0.9015324711799622","-0.9015324711799622","-0.9015324711799622"
"2217","-0.053940773010253906","-0.053940773010253906","-0.053940773010253906"
"2229","-0.1372583955526352","-0.1372583955526352","-0.1372583955526352"
"2231","-0.23105865716934204","-0.23105865716934204","-0.23105865716934204"
"2235","-1.2160115242004395","-1.2160115242004395","-1.2160115242004395"
"2249","-0.6313492059707642","-0.6313492059707642","-0.6313492059707642"
"2259","-0.2827001214027405","-0.2827001214027405","-0.2827001214027405"
"2261","-0.27633967995643616","-0.27633967995643616","-0.27633967995643616"
"2265","-0.8978212475776672","-0.8978212475776672","-0.8978212475776672"
"2267","-0.6367336511611938","-0.6367336511611938","-0.6367336511611938"
"2269","-0.1668630838394165","-0.1668630838394165","-0.1668630838394165"
"2271","-0.20443099737167358","-0.20443099737167358","-0.20443099737167358"
"2273","-0.2798081338405609","-0.2798081338405609","-0.2798081338405609"
"2277","-0.47757941484451294","-0.47757941484451294","-0.47757941484451294"
"2279","-0.24509906768798828","-0.24509906768798828","-0.24509906768798828"
"2283","-0.2239534705877304","-0.2239534705877304","-0.2239534705877304"
"2285","-0.7772367596626282","-0.7772367596626282","-0.7772367596626282"
"2291","-0.22656087577342987","-0.22656087577342987","-0.22656087577342987"
"2295","-0.3267018795013428","-0.3267018795013428","-0.3267018795013428"
"2301","-0.9064241647720337","-0.9064241647720337","-0.9064241647720337"
"2303","-0.4922458529472351","-0.4922458529472351","-0.4922458529472351"
"2305","-0.38436588644981384","-0.38436588644981384","-0.38436588644981384"
"2307","-0.3459770083427429","-0.3459770083427429","-0.3459770083427429"
"2309","-0.6729578971862793","-0.6729578971862793","-0.6729578971862793"
"2311","-0.33219021558761597","-0.33219021558761597","-0.33219021558761597"
"2315","-0.38689136505126953","-0.38689136505126953","-0.38689136505126953"
"2321","-1.1705732345581055","-1.1705732345581055","-1.1705732345581055"
"2323","-0.9019495248794556","-0.9019495248794556","-0.9019495248794556"
"2325","-0.44596898555755615","-0.44596898555755615","-0.44596898555755615"
"2327","-0.5609568953514099","-0.5609568953514099","-0.5609568953514099"
"2331","-0.27771058678627014","-0.27771058678627014","-0.27771058678627014"
"2333","-1.0368549823760986","-1.0368549823760986","-1.0368549823760986"
"2337","-0.17694401741027832","-0.17694401741027832","-0.17694401741027832"
"2339","-0.7874411344528198","-0.7874411344528198","-0.7874411344528198"
"2341","-0.35719776153564453","-0.35719776153564453","-0.35719776153564453"
"2345","-0.25643953680992126","-0.25643953680992126","-0.25643953680992126"
"2347","-0.5963577628135681","-0.5963577628135681","-0.5963577628135681"
"2351","-0.8968023061752319","-0.8968023061752319","-0.8968023061752319"
"2363","-0.4241698384284973","-0.4241698384284973","-0.4241698384284973"
"2367","-0.037516575306653976","-0.037516575306653976","-0.037516575306653976"
"2369","-0.39752402901649475","-0.39752402901649475","-0.39752402901649475"
"2371","-0.7229350805282593","-0.7229350805282593","-0.7229350805282593"
"2383","0","0","0"
"2387","-0.27407610416412354","-0.27407610416412354","-0.27407610416412354"
"2391","-0.28615903854370117","-0.28615903854370117","-0.28615903854370117"
"2393","-0.027478128671646118","-0.027478128671646118","-0.027478128671646118"
"2395","-0.2504590153694153","-0.2504590153694153","-0.2504590153694153"
"2399","-0.2707415223121643","-0.2707415223121643","-0.2707415223121643"
"2401","-0.4060659408569336","-0.4060659408569336","-0.4060659408569336"
"2403","-0.5958610773086548","-0.5958610773086548","-0.5958610773086548"
