"Step","resilient-blaze-9 - Smallest CBF value","resilient-blaze-9 - Smallest CBF value__MIN","resilient-blaze-9 - Smallest CBF value__MAX"
"31547","-0.12812386453151703","-0.12812386453151703","-0.12812386453151703"
"31549","-0.14558182656764984","-0.14558182656764984","-0.14558182656764984"
"31551","-0.14512187242507935","-0.14512187242507935","-0.14512187242507935"
"31553","-0.11782064288854599","-0.11782064288854599","-0.11782064288854599"
"31555","-0.1119154691696167","-0.1119154691696167","-0.1119154691696167"
"31557","-0.10260283946990967","-0.10260283946990967","-0.10260283946990967"
"31561","-0.1259758472442627","-0.1259758472442627","-0.1259758472442627"
"31563","0.0051120007410645485","0.0051120007410645485","0.0051120007410645485"
"31565","0.06946147978305817","0.06946147978305817","0.06946147978305817"
"31573","-0.000952558999415487","-0.000952558999415487","-0.000952558999415487"
"31579","-0.13102053105831146","-0.13102053105831146","-0.13102053105831146"
"31583","-0.03959077596664429","-0.03959077596664429","-0.03959077596664429"
"31585","-0.07870660722255707","-0.07870660722255707","-0.07870660722255707"
"31587","-0.17531521618366241","-0.17531521618366241","-0.17531521618366241"
"31591","-0.19453831017017365","-0.19453831017017365","-0.19453831017017365"
"31593","-0.12851852178573608","-0.12851852178573608","-0.12851852178573608"
"31597","-0.1498217135667801","-0.1498217135667801","-0.1498217135667801"
"31601","-0.24662473797798157","-0.24662473797798157","-0.24662473797798157"
"31603","-0.07806649059057236","-0.07806649059057236","-0.07806649059057236"
"31615","-0.11006580293178558","-0.11006580293178558","-0.11006580293178558"
"31617","-0.07238883525133133","-0.07238883525133133","-0.07238883525133133"
"31619","-0.1060648262500763","-0.1060648262500763","-0.1060648262500763"
"31621","-0.12806352972984314","-0.12806352972984314","-0.12806352972984314"
"31629","-0.12263700366020203","-0.12263700366020203","-0.12263700366020203"
"31631","-0.11247488856315613","-0.11247488856315613","-0.11247488856315613"
"31633","-0.09421505779027939","-0.09421505779027939","-0.09421505779027939"
"31635","-0.12365519255399704","-0.12365519255399704","-0.12365519255399704"
"31637","-0.15269385278224945","-0.15269385278224945","-0.15269385278224945"
"31639","-0.16456106305122375","-0.16456106305122375","-0.16456106305122375"
"31643","-0.16907377541065216","-0.16907377541065216","-0.16907377541065216"
"31649","-0.01687273010611534","-0.01687273010611534","-0.01687273010611534"
"31653","-0.13845926523208618","-0.13845926523208618","-0.13845926523208618"
"31661","-0.26744839549064636","-0.26744839549064636","-0.26744839549064636"
"31673","-0.16191169619560242","-0.16191169619560242","-0.16191169619560242"
"31675","-0.19089025259017944","-0.19089025259017944","-0.19089025259017944"
"31679","-0.13491086661815643","-0.13491086661815643","-0.13491086661815643"
"31681","-0.08117987215518951","-0.08117987215518951","-0.08117987215518951"
"31683","-0.1277574896812439","-0.1277574896812439","-0.1277574896812439"
"31685","-0.16338348388671875","-0.16338348388671875","-0.16338348388671875"
"31687","-0.14346082508563995","-0.14346082508563995","-0.14346082508563995"
"31689","-0.06775671988725662","-0.06775671988725662","-0.06775671988725662"
"31695","0.10532523691654205","0.10532523691654205","0.10532523691654205"
"31699","0.025043489411473274","0.025043489411473274","0.025043489411473274"
"31701","0.067255400121212","0.067255400121212","0.067255400121212"
"31707","-0.028329776600003242","-0.028329776600003242","-0.028329776600003242"
"31711","-0.11303962767124176","-0.11303962767124176","-0.11303962767124176"
"31713","-0.1358078122138977","-0.1358078122138977","-0.1358078122138977"
"31717","-0.10289008170366287","-0.10289008170366287","-0.10289008170366287"
"31727","-0.18292339146137238","-0.18292339146137238","-0.18292339146137238"
"31731","-0.15118242800235748","-0.15118242800235748","-0.15118242800235748"
"31739","-0.17693452537059784","-0.17693452537059784","-0.17693452537059784"
"31743","-0.16171059012413025","-0.16171059012413025","-0.16171059012413025"
"31755","-0.12465725839138031","-0.12465725839138031","-0.12465725839138031"
"31759","-0.10986573994159698","-0.10986573994159698","-0.10986573994159698"
"31763","-0.1487889587879181","-0.1487889587879181","-0.1487889587879181"
"31773","0.0130066629499197","0.0130066629499197","0.0130066629499197"
"31775","-0.059369608759880066","-0.059369608759880066","-0.059369608759880066"
"31777","-0.09151142090559006","-0.09151142090559006","-0.09151142090559006"
"31781","-0.14298711717128754","-0.14298711717128754","-0.14298711717128754"
"31787","-0.10349768400192261","-0.10349768400192261","-0.10349768400192261"
"31791","-0.14215455949306488","-0.14215455949306488","-0.14215455949306488"
"31797","0.06824098527431488","0.06824098527431488","0.06824098527431488"
"31799","-0.005567189306020737","-0.005567189306020737","-0.005567189306020737"
"31803","-0.08919454365968704","-0.08919454365968704","-0.08919454365968704"
"31809","-0.20941850543022156","-0.20941850543022156","-0.20941850543022156"
"31817","-0.026927825063467026","-0.026927825063467026","-0.026927825063467026"
"31819","-0.028145981952548027","-0.028145981952548027","-0.028145981952548027"
"31833","-0.0481555350124836","-0.0481555350124836","-0.0481555350124836"
"31835","-0.06385685503482819","-0.06385685503482819","-0.06385685503482819"
"31839","-0.07950376719236374","-0.07950376719236374","-0.07950376719236374"
"31845","-0.01523561216890812","-0.01523561216890812","-0.01523561216890812"
"31857","-0.24854333698749542","-0.24854333698749542","-0.24854333698749542"
"31859","-0.26914432644844055","-0.26914432644844055","-0.26914432644844055"
"31861","-0.23127852380275726","-0.23127852380275726","-0.23127852380275726"
"31863","-0.18054984509944916","-0.18054984509944916","-0.18054984509944916"
"31865","-0.15996505320072174","-0.15996505320072174","-0.15996505320072174"
"31869","0.009890119545161724","0.009890119545161724","0.009890119545161724"
"31875","-0.15118949115276337","-0.15118949115276337","-0.15118949115276337"
"31881","-0.18995879590511322","-0.18995879590511322","-0.18995879590511322"
"31883","-0.19036324322223663","-0.19036324322223663","-0.19036324322223663"
"31885","-0.17982301115989685","-0.17982301115989685","-0.17982301115989685"
"31889","-0.16826142370700836","-0.16826142370700836","-0.16826142370700836"
"31891","-0.17535866796970367","-0.17535866796970367","-0.17535866796970367"
"31893","-0.16309621930122375","-0.16309621930122375","-0.16309621930122375"
"31901","-0.07185204327106476","-0.07185204327106476","-0.07185204327106476"
"31905","-0.05833876505494118","-0.05833876505494118","-0.05833876505494118"
"31907","-0.006561382673680782","-0.006561382673680782","-0.006561382673680782"
"31911","-0.01080853957682848","-0.01080853957682848","-0.01080853957682848"
"31915","-0.030919887125492096","-0.030919887125492096","-0.030919887125492096"
"31917","-0.007408253848552704","-0.007408253848552704","-0.007408253848552704"
"31919","0.0279544685035944","0.0279544685035944","0.0279544685035944"
"31925","-0.1293872743844986","-0.1293872743844986","-0.1293872743844986"
"31933","-0.086819589138031","-0.086819589138031","-0.086819589138031"
"31935","-0.06264197826385498","-0.06264197826385498","-0.06264197826385498"
"31939","-0.05863306298851967","-0.05863306298851967","-0.05863306298851967"
"31947","-0.13906505703926086","-0.13906505703926086","-0.13906505703926086"
"31949","-0.09214711934328079","-0.09214711934328079","-0.09214711934328079"
"31953","-0.13449789583683014","-0.13449789583683014","-0.13449789583683014"
"31957","-0.2316373735666275","-0.2316373735666275","-0.2316373735666275"
"31963","-0.20749671757221222","-0.20749671757221222","-0.20749671757221222"
"31981","-0.02446926385164261","-0.02446926385164261","-0.02446926385164261"
"31983","0.00001689668533799704","0.00001689668533799704","0.00001689668533799704"
"31987","-0.018894726410508156","-0.018894726410508156","-0.018894726410508156"
"31989","0.00615425081923604","0.00615425081923604","0.00615425081923604"
"31993","-0.11210738122463226","-0.11210738122463226","-0.11210738122463226"
"32005","-0.12252447754144669","-0.12252447754144669","-0.12252447754144669"
"32009","-0.10165379196405411","-0.10165379196405411","-0.10165379196405411"
"32011","-0.10818781703710556","-0.10818781703710556","-0.10818781703710556"
"32013","-0.12617790699005127","-0.12617790699005127","-0.12617790699005127"
"32015","-0.12552019953727722","-0.12552019953727722","-0.12552019953727722"
"32017","-0.09520164877176285","-0.09520164877176285","-0.09520164877176285"
"32019","-0.06709033995866776","-0.06709033995866776","-0.06709033995866776"
"32021","-0.17962218821048737","-0.17962218821048737","-0.17962218821048737"
"32025","-0.04375014826655388","-0.04375014826655388","-0.04375014826655388"
"32027","-0.06950247287750244","-0.06950247287750244","-0.06950247287750244"
"32033","-0.1284114271402359","-0.1284114271402359","-0.1284114271402359"
"32039","-0.06911570578813553","-0.06911570578813553","-0.06911570578813553"
"32041","-0.12105299532413483","-0.12105299532413483","-0.12105299532413483"
"32047","0.01702001690864563","0.01702001690864563","0.01702001690864563"
"32049","0.030238818377256393","0.030238818377256393","0.030238818377256393"
"32051","0.028698865324258804","0.028698865324258804","0.028698865324258804"
"32059","-0.07038351893424988","-0.07038351893424988","-0.07038351893424988"
"32061","-0.036152519285678864","-0.036152519285678864","-0.036152519285678864"
"32067","-0.09308017790317535","-0.09308017790317535","-0.09308017790317535"
"32071","-0.06743162125349045","-0.06743162125349045","-0.06743162125349045"
"32073","-0.08598818629980087","-0.08598818629980087","-0.08598818629980087"
"32077","-0.19003215432167053","-0.19003215432167053","-0.19003215432167053"
"32081","-0.06820850819349289","-0.06820850819349289","-0.06820850819349289"
"32083","-0.03718290105462074","-0.03718290105462074","-0.03718290105462074"
"32085","-0.007363162934780121","-0.007363162934780121","-0.007363162934780121"
"32087","0.030585888773202896","0.030585888773202896","0.030585888773202896"
"32093","-0.0006616055034101009","-0.0006616055034101009","-0.0006616055034101009"
"32095","-0.03703394904732704","-0.03703394904732704","-0.03703394904732704"
"32101","-0.09481655806303024","-0.09481655806303024","-0.09481655806303024"
"32105","-0.10628925263881683","-0.10628925263881683","-0.10628925263881683"
"32107","-0.11402469128370285","-0.11402469128370285","-0.11402469128370285"
"32109","-0.1322927474975586","-0.1322927474975586","-0.1322927474975586"
"32113","-0.14973734319210052","-0.14973734319210052","-0.14973734319210052"
"32115","-0.11035549640655518","-0.11035549640655518","-0.11035549640655518"
"32119","-0.0785856768488884","-0.0785856768488884","-0.0785856768488884"
"32121","-0.0908818244934082","-0.0908818244934082","-0.0908818244934082"
"32129","-0.13592742383480072","-0.13592742383480072","-0.13592742383480072"
"32131","-0.10722313821315765","-0.10722313821315765","-0.10722313821315765"
"32133","-0.08851149678230286","-0.08851149678230286","-0.08851149678230286"
"32135","-0.05849764868617058","-0.05849764868617058","-0.05849764868617058"
"32137","-0.08086424320936203","-0.08086424320936203","-0.08086424320936203"
"32139","-0.09490583091974258","-0.09490583091974258","-0.09490583091974258"
"32141","-0.10022954642772675","-0.10022954642772675","-0.10022954642772675"
"32145","-0.03447511047124863","-0.03447511047124863","-0.03447511047124863"
"32147","-0.09985154867172241","-0.09985154867172241","-0.09985154867172241"
"32149","-0.16595950722694397","-0.16595950722694397","-0.16595950722694397"
"32151","-0.20672814548015594","-0.20672814548015594","-0.20672814548015594"
"32153","-0.2282661646604538","-0.2282661646604538","-0.2282661646604538"
"32157","-0.22733253240585327","-0.22733253240585327","-0.22733253240585327"
"32163","-0.177390456199646","-0.177390456199646","-0.177390456199646"
"32167","-0.10218679904937744","-0.10218679904937744","-0.10218679904937744"
"32171","-0.008131362497806549","-0.008131362497806549","-0.008131362497806549"
"32173","-0.032439474016427994","-0.032439474016427994","-0.032439474016427994"
"32181","-0.2654322683811188","-0.2654322683811188","-0.2654322683811188"
"32183","-0.24554553627967834","-0.24554553627967834","-0.24554553627967834"
"32185","-0.19933286309242249","-0.19933286309242249","-0.19933286309242249"
"32187","-0.13911356031894684","-0.13911356031894684","-0.13911356031894684"
"32189","-0.13046926259994507","-0.13046926259994507","-0.13046926259994507"
"32211","0.1007123738527298","0.1007123738527298","0.1007123738527298"
"32213","0.06852173060178757","0.06852173060178757","0.06852173060178757"
"32217","-0.11679582297801971","-0.11679582297801971","-0.11679582297801971"
"32219","-0.21810384094715118","-0.21810384094715118","-0.21810384094715118"
"32221","-0.2765200138092041","-0.2765200138092041","-0.2765200138092041"
"32223","-0.14583638310432434","-0.14583638310432434","-0.14583638310432434"
"32225","-0.07191502302885056","-0.07191502302885056","-0.07191502302885056"
"32227","-0.04562952741980553","-0.04562952741980553","-0.04562952741980553"
"32229","-0.1412879079580307","-0.1412879079580307","-0.1412879079580307"
"32231","-0.19863790273666382","-0.19863790273666382","-0.19863790273666382"
"32233","-0.19150392711162567","-0.19150392711162567","-0.19150392711162567"
"32235","-0.19034898281097412","-0.19034898281097412","-0.19034898281097412"
"32241","-0.25788265466690063","-0.25788265466690063","-0.25788265466690063"
"32243","-0.1636011302471161","-0.1636011302471161","-0.1636011302471161"
"32245","-0.045576393604278564","-0.045576393604278564","-0.045576393604278564"
"32247","-0.033469896763563156","-0.033469896763563156","-0.033469896763563156"
"32251","-0.021563516929745674","-0.021563516929745674","-0.021563516929745674"
"32255","-0.08898679167032242","-0.08898679167032242","-0.08898679167032242"
"32257","-0.0937383696436882","-0.0937383696436882","-0.0937383696436882"
"32259","-0.06347718089818954","-0.06347718089818954","-0.06347718089818954"
"32261","0.011926664970815182","0.011926664970815182","0.011926664970815182"
"32263","0.05927754566073418","0.05927754566073418","0.05927754566073418"
"32265","0.03970848768949509","0.03970848768949509","0.03970848768949509"
"32275","0.03884457051753998","0.03884457051753998","0.03884457051753998"
"32277","0.04163657873868942","0.04163657873868942","0.04163657873868942"
"32279","-0.015469096601009369","-0.015469096601009369","-0.015469096601009369"
"32281","-0.0878128707408905","-0.0878128707408905","-0.0878128707408905"
"32285","-0.23265929520130157","-0.23265929520130157","-0.23265929520130157"
"32291","-0.07604969292879105","-0.07604969292879105","-0.07604969292879105"
"32293","-0.040571995079517365","-0.040571995079517365","-0.040571995079517365"
"32295","0.05368530750274658","0.05368530750274658","0.05368530750274658"
"32297","-0.073416568338871","-0.073416568338871","-0.073416568338871"
"32299","-0.18323779106140137","-0.18323779106140137","-0.18323779106140137"
"32303","-0.05224283039569855","-0.05224283039569855","-0.05224283039569855"
"32309","-0.10261409729719162","-0.10261409729719162","-0.10261409729719162"
"32313","-0.09196814149618149","-0.09196814149618149","-0.09196814149618149"
"32315","-0.03243844583630562","-0.03243844583630562","-0.03243844583630562"
"32317","-0.07060069590806961","-0.07060069590806961","-0.07060069590806961"
"32319","-0.06468713283538818","-0.06468713283538818","-0.06468713283538818"
"32321","-0.026468446478247643","-0.026468446478247643","-0.026468446478247643"
"32325","-0.004437246359884739","-0.004437246359884739","-0.004437246359884739"
"32329","-0.08142503350973129","-0.08142503350973129","-0.08142503350973129"
"32337","-0.12075313180685043","-0.12075313180685043","-0.12075313180685043"
"32339","-0.1209469735622406","-0.1209469735622406","-0.1209469735622406"
"32341","-0.10352572798728943","-0.10352572798728943","-0.10352572798728943"
"32343","-0.06928706169128418","-0.06928706169128418","-0.06928706169128418"
"32345","-0.08321463316679001","-0.08321463316679001","-0.08321463316679001"
"32347","-0.08663712441921234","-0.08663712441921234","-0.08663712441921234"
"32349","-0.11623451113700867","-0.11623451113700867","-0.11623451113700867"
"32361","-0.22991596162319183","-0.22991596162319183","-0.22991596162319183"
"32365","-0.13900640606880188","-0.13900640606880188","-0.13900640606880188"
"32367","-0.12750966846942902","-0.12750966846942902","-0.12750966846942902"
"32369","-0.1377943903207779","-0.1377943903207779","-0.1377943903207779"
"32371","-0.16918116807937622","-0.16918116807937622","-0.16918116807937622"
"32373","-0.16575871407985687","-0.16575871407985687","-0.16575871407985687"
"32375","-0.11653120070695877","-0.11653120070695877","-0.11653120070695877"
"32377","-0.10428736358880997","-0.10428736358880997","-0.10428736358880997"
"32379","-0.1313779503107071","-0.1313779503107071","-0.1313779503107071"
"32381","-0.10496053099632263","-0.10496053099632263","-0.10496053099632263"
"32385","-0.0716460719704628","-0.0716460719704628","-0.0716460719704628"
"32391","-0.07340727746486664","-0.07340727746486664","-0.07340727746486664"
"32399","-0.053770389407873154","-0.053770389407873154","-0.053770389407873154"
"32401","-0.060426972806453705","-0.060426972806453705","-0.060426972806453705"
"32409","-0.22362081706523895","-0.22362081706523895","-0.22362081706523895"
"32413","-0.24533289670944214","-0.24533289670944214","-0.24533289670944214"
"32415","-0.16375726461410522","-0.16375726461410522","-0.16375726461410522"
"32417","-0.05554172024130821","-0.05554172024130821","-0.05554172024130821"
"32419","0.042309656739234924","0.042309656739234924","0.042309656739234924"
"32425","0.10100623220205307","0.10100623220205307","0.10100623220205307"
"32429","0.035480841994285583","0.035480841994285583","0.035480841994285583"
"32435","-0.06638123095035553","-0.06638123095035553","-0.06638123095035553"
"32439","-0.14732596278190613","-0.14732596278190613","-0.14732596278190613"
"32443","-0.1587137132883072","-0.1587137132883072","-0.1587137132883072"
"32445","-0.13849550485610962","-0.13849550485610962","-0.13849550485610962"
"32447","-0.08770585805177689","-0.08770585805177689","-0.08770585805177689"
"32455","-0.1207660660147667","-0.1207660660147667","-0.1207660660147667"
"32465","-0.08821557462215424","-0.08821557462215424","-0.08821557462215424"
"32469","-0.07356151193380356","-0.07356151193380356","-0.07356151193380356"
"32471","-0.06829936057329178","-0.06829936057329178","-0.06829936057329178"
"32473","-0.05415596812963486","-0.05415596812963486","-0.05415596812963486"
"32475","-0.04303925484418869","-0.04303925484418869","-0.04303925484418869"
"32477","-0.04085151478648186","-0.04085151478648186","-0.04085151478648186"
"32481","-0.040376462042331696","-0.040376462042331696","-0.040376462042331696"
"32485","0.02281162701547146","0.02281162701547146","0.02281162701547146"
"32487","-0.005852182395756245","-0.005852182395756245","-0.005852182395756245"
"32489","-0.025465693324804306","-0.025465693324804306","-0.025465693324804306"
"32493","-0.10449692606925964","-0.10449692606925964","-0.10449692606925964"
"32495","-0.1402958780527115","-0.1402958780527115","-0.1402958780527115"
"32499","-0.2659371793270111","-0.2659371793270111","-0.2659371793270111"
"32505","-0.18795034289360046","-0.18795034289360046","-0.18795034289360046"
"32507","-0.21263736486434937","-0.21263736486434937","-0.21263736486434937"
"32509","-0.23095488548278809","-0.23095488548278809","-0.23095488548278809"
"32513","-0.1887037456035614","-0.1887037456035614","-0.1887037456035614"
"32517","-0.1638258695602417","-0.1638258695602417","-0.1638258695602417"
"32519","-0.12405096739530563","-0.12405096739530563","-0.12405096739530563"
"32527","-0.11051778495311737","-0.11051778495311737","-0.11051778495311737"
"32533","-0.05800198018550873","-0.05800198018550873","-0.05800198018550873"
"32539","-0.015258352272212505","-0.015258352272212505","-0.015258352272212505"
"32543","-0.14938080310821533","-0.14938080310821533","-0.14938080310821533"
"32545","-0.1303452104330063","-0.1303452104330063","-0.1303452104330063"
"32547","-0.12966890633106232","-0.12966890633106232","-0.12966890633106232"
"32549","-0.08887650072574615","-0.08887650072574615","-0.08887650072574615"
"32561","-0.1718754768371582","-0.1718754768371582","-0.1718754768371582"
"32563","-0.10069540143013","-0.10069540143013","-0.10069540143013"
"32565","-0.08574435114860535","-0.08574435114860535","-0.08574435114860535"
"32573","-0.10321110486984253","-0.10321110486984253","-0.10321110486984253"
"32575","-0.05554303526878357","-0.05554303526878357","-0.05554303526878357"
"32591","-0.08229652047157288","-0.08229652047157288","-0.08229652047157288"
"32595","-0.13724227249622345","-0.13724227249622345","-0.13724227249622345"
"32601","-0.1479361355304718","-0.1479361355304718","-0.1479361355304718"
"32603","-0.15007254481315613","-0.15007254481315613","-0.15007254481315613"
"32609","-0.14858762919902802","-0.14858762919902802","-0.14858762919902802"
"32617","-0.0458100363612175","-0.0458100363612175","-0.0458100363612175"
"32619","-0.06250251829624176","-0.06250251829624176","-0.06250251829624176"
"32631","-0.19013167917728424","-0.19013167917728424","-0.19013167917728424"
"32633","0.00963827595114708","0.00963827595114708","0.00963827595114708"
"32635","-0.01213332824409008","-0.01213332824409008","-0.01213332824409008"
"32637","-0.014812263660132885","-0.014812263660132885","-0.014812263660132885"
"32641","-0.05305247753858566","-0.05305247753858566","-0.05305247753858566"
"32643","-0.09891283512115479","-0.09891283512115479","-0.09891283512115479"
"32645","-0.1558624655008316","-0.1558624655008316","-0.1558624655008316"
"32647","-0.187376469373703","-0.187376469373703","-0.187376469373703"
"32651","-0.18298812210559845","-0.18298812210559845","-0.18298812210559845"
"32653","-0.20970474183559418","-0.20970474183559418","-0.20970474183559418"
"32657","-0.1431974321603775","-0.1431974321603775","-0.1431974321603775"
"32659","-0.05738728493452072","-0.05738728493452072","-0.05738728493452072"
"32665","-0.07092756778001785","-0.07092756778001785","-0.07092756778001785"
"32669","-0.04033790901303291","-0.04033790901303291","-0.04033790901303291"
"32675","-0.12877686321735382","-0.12877686321735382","-0.12877686321735382"
"32677","-0.17497548460960388","-0.17497548460960388","-0.17497548460960388"
"32679","-0.17643028497695923","-0.17643028497695923","-0.17643028497695923"
"32681","-0.12757183611392975","-0.12757183611392975","-0.12757183611392975"
"32683","-0.05621396377682686","-0.05621396377682686","-0.05621396377682686"
"32691","0.006636965088546276","0.006636965088546276","0.006636965088546276"
"32693","0.03194005787372589","0.03194005787372589","0.03194005787372589"
"32695","0.00902166310697794","0.00902166310697794","0.00902166310697794"
"32697","-0.060340579599142075","-0.060340579599142075","-0.060340579599142075"
"32699","-0.13685661554336548","-0.13685661554336548","-0.13685661554336548"
"32703","0.0023313977289944887","0.0023313977289944887","0.0023313977289944887"
"32705","-0.013938833959400654","-0.013938833959400654","-0.013938833959400654"
"32707","-0.022407008334994316","-0.022407008334994316","-0.022407008334994316"
"32709","-0.02851826511323452","-0.02851826511323452","-0.02851826511323452"
"32717","0.009006410837173462","0.009006410837173462","0.009006410837173462"
"32723","-0.09579287469387054","-0.09579287469387054","-0.09579287469387054"
"32729","-0.16535364091396332","-0.16535364091396332","-0.16535364091396332"
"32739","0.12102145701646805","0.12102145701646805","0.12102145701646805"
"32749","-0.025405680760741234","-0.025405680760741234","-0.025405680760741234"
"32755","-0.0686413049697876","-0.0686413049697876","-0.0686413049697876"
"32757","-0.11196368932723999","-0.11196368932723999","-0.11196368932723999"
"32759","-0.18976902961730957","-0.18976902961730957","-0.18976902961730957"
"32761","-0.23708157241344452","-0.23708157241344452","-0.23708157241344452"
"32763","-0.21407558023929596","-0.21407558023929596","-0.21407558023929596"
"32769","-0.03602394089102745","-0.03602394089102745","-0.03602394089102745"
"32773","-0.03729656711220741","-0.03729656711220741","-0.03729656711220741"
"32775","-0.05625750124454498","-0.05625750124454498","-0.05625750124454498"
"32781","-0.01644577458500862","-0.01644577458500862","-0.01644577458500862"
"32785","-0.11870551854372025","-0.11870551854372025","-0.11870551854372025"
"32789","0.03147008270025253","0.03147008270025253","0.03147008270025253"
"32791","0.04242778196930885","0.04242778196930885","0.04242778196930885"
"32797","-0.0387289859354496","-0.0387289859354496","-0.0387289859354496"
"32803","0.03252400457859039","0.03252400457859039","0.03252400457859039"
"32807","-0.05147507041692734","-0.05147507041692734","-0.05147507041692734"
"32809","-0.02477477677166462","-0.02477477677166462","-0.02477477677166462"
"32811","0.0013264676090329885","0.0013264676090329885","0.0013264676090329885"
"32813","-0.05153300613164902","-0.05153300613164902","-0.05153300613164902"
"32817","-0.1780308336019516","-0.1780308336019516","-0.1780308336019516"
"32823","-0.12959086894989014","-0.12959086894989014","-0.12959086894989014"
"32825","-0.11660797148942947","-0.11660797148942947","-0.11660797148942947"
"32829","-0.019883226603269577","-0.019883226603269577","-0.019883226603269577"
"32831","0.05142585560679436","0.05142585560679436","0.05142585560679436"
"32833","0.13817612826824188","0.13817612826824188","0.13817612826824188"
"32835","0.08516841381788254","0.08516841381788254","0.08516841381788254"
"32837","0.06040297448635101","0.06040297448635101","0.06040297448635101"
"32841","0.007611077278852463","0.007611077278852463","0.007611077278852463"
"32843","-0.006124967709183693","-0.006124967709183693","-0.006124967709183693"
"32851","-0.08166009932756424","-0.08166009932756424","-0.08166009932756424"
"32853","-0.03323261812329292","-0.03323261812329292","-0.03323261812329292"
"32855","-0.008472589775919914","-0.008472589775919914","-0.008472589775919914"
"32865","-0.03783147409558296","-0.03783147409558296","-0.03783147409558296"
"32871","-0.08172506093978882","-0.08172506093978882","-0.08172506093978882"
"32873","-0.09414564073085785","-0.09414564073085785","-0.09414564073085785"
"32881","-0.07185684144496918","-0.07185684144496918","-0.07185684144496918"
"32889","-0.10561870038509369","-0.10561870038509369","-0.10561870038509369"
"32895","-0.03277583792805672","-0.03277583792805672","-0.03277583792805672"
"32897","0.01624523289501667","0.01624523289501667","0.01624523289501667"
"32901","-0.08114276826381683","-0.08114276826381683","-0.08114276826381683"
"32903","-0.0769239142537117","-0.0769239142537117","-0.0769239142537117"
"32907","-0.03523555025458336","-0.03523555025458336","-0.03523555025458336"
"32915","-0.024783704429864883","-0.024783704429864883","-0.024783704429864883"
"32917","-0.03594014048576355","-0.03594014048576355","-0.03594014048576355"
"32919","-0.055531468242406845","-0.055531468242406845","-0.055531468242406845"
"32921","-0.09696092456579208","-0.09696092456579208","-0.09696092456579208"
"32923","-0.11081279814243317","-0.11081279814243317","-0.11081279814243317"
"32925","-0.11826769262552261","-0.11826769262552261","-0.11826769262552261"
"32927","-0.0926009938120842","-0.0926009938120842","-0.0926009938120842"
"32939","-0.16222214698791504","-0.16222214698791504","-0.16222214698791504"
"32941","-0.17480400204658508","-0.17480400204658508","-0.17480400204658508"
"32943","-0.1379805952310562","-0.1379805952310562","-0.1379805952310562"
"32947","-0.1197592169046402","-0.1197592169046402","-0.1197592169046402"
"32949","-0.14469784498214722","-0.14469784498214722","-0.14469784498214722"
"32951","-0.13678328692913055","-0.13678328692913055","-0.13678328692913055"
"32957","-0.12249045073986053","-0.12249045073986053","-0.12249045073986053"
"32959","-0.09546923637390137","-0.09546923637390137","-0.09546923637390137"
"32961","-0.1328991800546646","-0.1328991800546646","-0.1328991800546646"
"32963","-0.17244870960712433","-0.17244870960712433","-0.17244870960712433"
"32967","-0.10627108067274094","-0.10627108067274094","-0.10627108067274094"
"32973","0.010997261852025986","0.010997261852025986","0.010997261852025986"
"32981","-0.19809047877788544","-0.19809047877788544","-0.19809047877788544"
"32995","-0.08938521891832352","-0.08938521891832352","-0.08938521891832352"
"32997","-0.12494369596242905","-0.12494369596242905","-0.12494369596242905"
"33003","-0.08549780398607254","-0.08549780398607254","-0.08549780398607254"
"33007","-0.026935972273349762","-0.026935972273349762","-0.026935972273349762"
"33009","0.011341722682118416","0.011341722682118416","0.011341722682118416"
"33011","0.0032207288313657045","0.0032207288313657045","0.0032207288313657045"
"33019","-0.0801970362663269","-0.0801970362663269","-0.0801970362663269"
"33021","-0.08973361551761627","-0.08973361551761627","-0.08973361551761627"
"33027","-0.10548492521047592","-0.10548492521047592","-0.10548492521047592"
"33031","-0.13664039969444275","-0.13664039969444275","-0.13664039969444275"
"33035","-0.12052451819181442","-0.12052451819181442","-0.12052451819181442"
"33039","0.08395134657621384","0.08395134657621384","0.08395134657621384"
"33041","-0.007512305863201618","-0.007512305863201618","-0.007512305863201618"
"33045","-0.12721000611782074","-0.12721000611782074","-0.12721000611782074"
"33047","-0.1272158920764923","-0.1272158920764923","-0.1272158920764923"
"33049","-0.07516919076442719","-0.07516919076442719","-0.07516919076442719"
"33051","-0.06716788560152054","-0.06716788560152054","-0.06716788560152054"
"33063","-0.22072112560272217","-0.22072112560272217","-0.22072112560272217"
"33065","-0.23327884078025818","-0.23327884078025818","-0.23327884078025818"
"33067","-0.192767933011055","-0.192767933011055","-0.192767933011055"
"33069","-0.10621197521686554","-0.10621197521686554","-0.10621197521686554"
"33071","-0.05891178920865059","-0.05891178920865059","-0.05891178920865059"
"33075","-0.020755456760525703","-0.020755456760525703","-0.020755456760525703"
"33077","-0.038257136940956116","-0.038257136940956116","-0.038257136940956116"
"33079","-0.050528984516859055","-0.050528984516859055","-0.050528984516859055"
"33081","-0.0540924146771431","-0.0540924146771431","-0.0540924146771431"
"33083","-0.04596184939146042","-0.04596184939146042","-0.04596184939146042"
"33087","-0.0034553951118141413","-0.0034553951118141413","-0.0034553951118141413"
"33089","0.025686345994472504","0.025686345994472504","0.025686345994472504"
"33091","-0.02862175926566124","-0.02862175926566124","-0.02862175926566124"
"33099","-0.0923234149813652","-0.0923234149813652","-0.0923234149813652"
