"Step","rare-brook-31 - CBF constraint(unfiltered)","rare-brook-31 - CBF constraint(unfiltered)__MIN","rare-brook-31 - CBF constraint(unfiltered)__MAX"
"51147","-0.020036524161696434","-0.020036524161696434","-0.020036524161696434"
"51149","-0.014923067763447762","-0.014923067763447762","-0.014923067763447762"
"51163","-0.010968775488436222","-0.010968775488436222","-0.010968775488436222"
"51167","-0.015148707665503025","-0.015148707665503025","-0.015148707665503025"
"51169","-0.016278667375445366","-0.016278667375445366","-0.016278667375445366"
"51199","-0.003936383407562971","-0.003936383407562971","-0.003936383407562971"
"51207","-0.002427996601909399","-0.002427996601909399","-0.002427996601909399"
"51211","-0.004518683068454266","-0.004518683068454266","-0.004518683068454266"
"51213","-0.005646150559186935","-0.005646150559186935","-0.005646150559186935"
"51221","-0.009102493524551392","-0.009102493524551392","-0.009102493524551392"
"51227","-0.003685339819639921","-0.003685339819639921","-0.003685339819639921"
"51233","-0.00954772811383009","-0.00954772811383009","-0.00954772811383009"
"51241","-0.007490814197808504","-0.007490814197808504","-0.007490814197808504"
"51243","-0.01926640048623085","-0.01926640048623085","-0.01926640048623085"
"51245","-0.014703227207064629","-0.014703227207064629","-0.014703227207064629"
"51249","-0.011709235608577728","-0.011709235608577728","-0.011709235608577728"
"51259","-0.013057527132332325","-0.013057527132332325","-0.013057527132332325"
"51261","-0.006812817882746458","-0.006812817882746458","-0.006812817882746458"
"51263","-0.010775004513561726","-0.010775004513561726","-0.010775004513561726"
"51273","-0.014805665239691734","-0.014805665239691734","-0.014805665239691734"
"51281","-0.012139156460762024","-0.012139156460762024","-0.012139156460762024"
"51285","-0.01414343062788248","-0.01414343062788248","-0.01414343062788248"
"51297","-0.006753642112016678","-0.006753642112016678","-0.006753642112016678"
"51311","-0.007200644817203283","-0.007200644817203283","-0.007200644817203283"
"51323","-0.009616371244192123","-0.009616371244192123","-0.009616371244192123"
"51325","-0.008579990826547146","-0.008579990826547146","-0.008579990826547146"
"51331","-0.0038824952207505703","-0.0038824952207505703","-0.0038824952207505703"
"51355","-0.0071652550250291824","-0.0071652550250291824","-0.0071652550250291824"
"51363","-0.014691060408949852","-0.014691060408949852","-0.014691060408949852"
"51385","-0.008636276237666607","-0.008636276237666607","-0.008636276237666607"
"51389","-0.013336043804883957","-0.013336043804883957","-0.013336043804883957"
"51399","-0.0033194292336702347","-0.0033194292336702347","-0.0033194292336702347"
"51413","-0.005524670705199242","-0.005524670705199242","-0.005524670705199242"
"51415","-0.008169581182301044","-0.008169581182301044","-0.008169581182301044"
"51419","-0.007089938968420029","-0.007089938968420029","-0.007089938968420029"
"51451","-0.006488960236310959","-0.006488960236310959","-0.006488960236310959"
"51495","-0.0039835600182414055","-0.0039835600182414055","-0.0039835600182414055"
"51499","-0.008056340739130974","-0.008056340739130974","-0.008056340739130974"
"51501","-0.008056067861616611","-0.008056067861616611","-0.008056067861616611"
"51507","-0.009478348307311535","-0.009478348307311535","-0.009478348307311535"
"51509","-0.00676265824586153","-0.00676265824586153","-0.00676265824586153"
"51513","-0.018864264711737633","-0.018864264711737633","-0.018864264711737633"
"51515","-0.01323038898408413","-0.01323038898408413","-0.01323038898408413"
"51519","-0.010020708665251732","-0.010020708665251732","-0.010020708665251732"
"51523","-0.012954756617546082","-0.012954756617546082","-0.012954756617546082"
"51535","-0.008141383528709412","-0.008141383528709412","-0.008141383528709412"
"51541","-0.013296840712428093","-0.013296840712428093","-0.013296840712428093"
"51553","-0.0036931647919118404","-0.0036931647919118404","-0.0036931647919118404"
"51565","-0.010556230321526527","-0.010556230321526527","-0.010556230321526527"
"51567","-0.013391528278589249","-0.013391528278589249","-0.013391528278589249"
"51569","-0.01215832494199276","-0.01215832494199276","-0.01215832494199276"
"51571","-0.01016533374786377","-0.01016533374786377","-0.01016533374786377"
"51575","-0.006323002278804779","-0.006323002278804779","-0.006323002278804779"
"51585","-0.008117961697280407","-0.008117961697280407","-0.008117961697280407"
"51605","-0.007224268279969692","-0.007224268279969692","-0.007224268279969692"
"51607","-0.012985393404960632","-0.012985393404960632","-0.012985393404960632"
"51617","-0.00789733324199915","-0.00789733324199915","-0.00789733324199915"
"51621","-0.008730788715183735","-0.008730788715183735","-0.008730788715183735"
"51631","-0.005487167276442051","-0.005487167276442051","-0.005487167276442051"
"51635","-0.0030481526628136635","-0.0030481526628136635","-0.0030481526628136635"
"51637","-0.0038181375712156296","-0.0038181375712156296","-0.0038181375712156296"
"51639","-0.0036489705089479685","-0.0036489705089479685","-0.0036489705089479685"
"51647","-0.00483967550098896","-0.00483967550098896","-0.00483967550098896"
"51655","-0.008262507617473602","-0.008262507617473602","-0.008262507617473602"
"51659","-0.013595052994787693","-0.013595052994787693","-0.013595052994787693"
"51677","-0.014079522341489792","-0.014079522341489792","-0.014079522341489792"
"51681","-0.005648672115057707","-0.005648672115057707","-0.005648672115057707"
"51683","-0.00501877861097455","-0.00501877861097455","-0.00501877861097455"
"51685","-0.004912253934890032","-0.004912253934890032","-0.004912253934890032"
"51687","-0.009417183697223663","-0.009417183697223663","-0.009417183697223663"
"51695","-0.007006516680121422","-0.007006516680121422","-0.007006516680121422"
"51703","-0.006228942424058914","-0.006228942424058914","-0.006228942424058914"
"51705","-0.011286521330475807","-0.011286521330475807","-0.011286521330475807"
"51707","-0.002492675557732582","-0.002492675557732582","-0.002492675557732582"
"51709","-0.012167610228061676","-0.012167610228061676","-0.012167610228061676"
"51711","-0.012030210345983505","-0.012030210345983505","-0.012030210345983505"
"51723","-0.012377377599477768","-0.012377377599477768","-0.012377377599477768"
"51725","-0.00800531916320324","-0.00800531916320324","-0.00800531916320324"
"51727","-0.010603465139865875","-0.010603465139865875","-0.010603465139865875"
"51747","-0.005282636731863022","-0.005282636731863022","-0.005282636731863022"
"51749","-0.01159302145242691","-0.01159302145242691","-0.01159302145242691"
"51753","-0.010445000603795052","-0.010445000603795052","-0.010445000603795052"
"51755","-0.0077187735587358475","-0.0077187735587358475","-0.0077187735587358475"
"51759","-0.007929882034659386","-0.007929882034659386","-0.007929882034659386"
"51767","-0.006753789260983467","-0.006753789260983467","-0.006753789260983467"
"51779","-0.009245302528142929","-0.009245302528142929","-0.009245302528142929"
"51783","-0.0037516788579523563","-0.0037516788579523563","-0.0037516788579523563"
"51813","-0.005946774035692215","-0.005946774035692215","-0.005946774035692215"
"51815","-0.00440245121717453","-0.00440245121717453","-0.00440245121717453"
"51845","-0.008772052824497223","-0.008772052824497223","-0.008772052824497223"
"51857","-0.005431142635643482","-0.005431142635643482","-0.005431142635643482"
"51859","-0.002995369490236044","-0.002995369490236044","-0.002995369490236044"
"51863","-0.011935465969145298","-0.011935465969145298","-0.011935465969145298"
"51869","-0.007371438201516867","-0.007371438201516867","-0.007371438201516867"
"51887","-0.007338913157582283","-0.007338913157582283","-0.007338913157582283"
"51889","-0.010984010994434357","-0.010984010994434357","-0.010984010994434357"
"51895","-0.007776390761137009","-0.007776390761137009","-0.007776390761137009"
"51899","-0.002137447241693735","-0.002137447241693735","-0.002137447241693735"
"51905","-0.005807187873870134","-0.005807187873870134","-0.005807187873870134"
"51913","-0.011507561430335045","-0.011507561430335045","-0.011507561430335045"
"51921","-0.014154119417071342","-0.014154119417071342","-0.014154119417071342"
"51931","-0.00530031556263566","-0.00530031556263566","-0.00530031556263566"
"51935","-0.008698095567524433","-0.008698095567524433","-0.008698095567524433"
"51941","-0.010084126144647598","-0.010084126144647598","-0.010084126144647598"
"51949","-0.012037621811032295","-0.012037621811032295","-0.012037621811032295"
"51951","-0.008051803335547447","-0.008051803335547447","-0.008051803335547447"
"51961","-0.006850174628198147","-0.006850174628198147","-0.006850174628198147"
"51971","-0.0025372577365487814","-0.0025372577365487814","-0.0025372577365487814"
"51973","-0.010196497663855553","-0.010196497663855553","-0.010196497663855553"
"51991","-0.013011500239372253","-0.013011500239372253","-0.013011500239372253"
"51995","-0.009749745950102806","-0.009749745950102806","-0.009749745950102806"
"52015","-0.012943191453814507","-0.012943191453814507","-0.012943191453814507"
"52017","-0.0069715725257992744","-0.0069715725257992744","-0.0069715725257992744"
"52021","-0.006984224077314138","-0.006984224077314138","-0.006984224077314138"
"52025","-0.006935871671885252","-0.006935871671885252","-0.006935871671885252"
"52035","-0.012585905380547047","-0.012585905380547047","-0.012585905380547047"
"52037","-0.011008324101567268","-0.011008324101567268","-0.011008324101567268"
"52039","-0.015581454150378704","-0.015581454150378704","-0.015581454150378704"
"52043","-0.005693128332495689","-0.005693128332495689","-0.005693128332495689"
"52045","-0.008666056208312511","-0.008666056208312511","-0.008666056208312511"
"52053","-0.006857500411570072","-0.006857500411570072","-0.006857500411570072"
"52063","-0.012620363384485245","-0.012620363384485245","-0.012620363384485245"
"52067","-0.007887370884418488","-0.007887370884418488","-0.007887370884418488"
"52083","-0.012547467835247517","-0.012547467835247517","-0.012547467835247517"
"52087","-0.007008400745689869","-0.007008400745689869","-0.007008400745689869"
"52105","-0.004942691419273615","-0.004942691419273615","-0.004942691419273615"
"52107","-0.003927200101315975","-0.003927200101315975","-0.003927200101315975"
"52131","-0.008873501792550087","-0.008873501792550087","-0.008873501792550087"
"52137","-0.013578755781054497","-0.013578755781054497","-0.013578755781054497"
"52151","-0.012552211992442608","-0.012552211992442608","-0.012552211992442608"
"52155","-0.005279357545077801","-0.005279357545077801","-0.005279357545077801"
"52165","-0.004712068475782871","-0.004712068475782871","-0.004712068475782871"
"52171","-0.0039015812799334526","-0.0039015812799334526","-0.0039015812799334526"
"52173","-0.01629907637834549","-0.01629907637834549","-0.01629907637834549"
"52175","-0.008269865065813065","-0.008269865065813065","-0.008269865065813065"
"52177","-0.004203226417303085","-0.004203226417303085","-0.004203226417303085"
"52181","-0.006704261526465416","-0.006704261526465416","-0.006704261526465416"
"52183","-0.010619139298796654","-0.010619139298796654","-0.010619139298796654"
"52191","-0.01105543877929449","-0.01105543877929449","-0.01105543877929449"
"52193","-0.0076133133843541145","-0.0076133133843541145","-0.0076133133843541145"
"52195","-0.017139576375484467","-0.017139576375484467","-0.017139576375484467"
"52201","-0.018206043168902397","-0.018206043168902397","-0.018206043168902397"
"52203","-0.01366435270756483","-0.01366435270756483","-0.01366435270756483"
"52205","-0.01267337054014206","-0.01267337054014206","-0.01267337054014206"
"52207","-0.015236449427902699","-0.015236449427902699","-0.015236449427902699"
"52209","-0.004776183515787125","-0.004776183515787125","-0.004776183515787125"
"52215","-0.021367337554693222","-0.021367337554693222","-0.021367337554693222"
"52217","-0.010982228443026543","-0.010982228443026543","-0.010982228443026543"
"52223","-0.009863988496363163","-0.009863988496363163","-0.009863988496363163"
"52225","-0.013650240376591682","-0.013650240376591682","-0.013650240376591682"
"52227","-0.019294582307338715","-0.019294582307338715","-0.019294582307338715"
"52229","-0.007470829878002405","-0.007470829878002405","-0.007470829878002405"
"52237","-0.009896609000861645","-0.009896609000861645","-0.009896609000861645"
"52247","-0.008503876626491547","-0.008503876626491547","-0.008503876626491547"
"52249","-0.007510187104344368","-0.007510187104344368","-0.007510187104344368"
"52265","-0.0069307382218539715","-0.0069307382218539715","-0.0069307382218539715"
"52269","-0.01105476263910532","-0.01105476263910532","-0.01105476263910532"
"52271","-0.005784681532531977","-0.005784681532531977","-0.005784681532531977"
"52277","-0.005255822092294693","-0.005255822092294693","-0.005255822092294693"
"52285","-0.007529111113399267","-0.007529111113399267","-0.007529111113399267"
"52289","-0.007387027144432068","-0.007387027144432068","-0.007387027144432068"
"52291","-0.009413348510861397","-0.009413348510861397","-0.009413348510861397"
"52297","-0.009072909131646156","-0.009072909131646156","-0.009072909131646156"
"52299","-0.006700123660266399","-0.006700123660266399","-0.006700123660266399"
"52309","-0.008575032465159893","-0.008575032465159893","-0.008575032465159893"
"52315","-0.003625686513260007","-0.003625686513260007","-0.003625686513260007"
"52319","-0.011274510063230991","-0.011274510063230991","-0.011274510063230991"
"52331","-0.01557574886828661","-0.01557574886828661","-0.01557574886828661"
"52337","-0.014985070563852787","-0.014985070563852787","-0.014985070563852787"
"52339","-0.02012299932539463","-0.02012299932539463","-0.02012299932539463"
"52341","-0.015284176915884018","-0.015284176915884018","-0.015284176915884018"
"52347","-0.01565990410745144","-0.01565990410745144","-0.01565990410745144"
"52355","-0.011401025578379631","-0.011401025578379631","-0.011401025578379631"
"52361","-0.017515186220407486","-0.017515186220407486","-0.017515186220407486"
"52381","-0.008258209563791752","-0.008258209563791752","-0.008258209563791752"
"52419","-0.016803283244371414","-0.016803283244371414","-0.016803283244371414"
"52423","-0.02205221727490425","-0.02205221727490425","-0.02205221727490425"
"52427","-0.008476108312606812","-0.008476108312606812","-0.008476108312606812"
"52429","-0.00489619467407465","-0.00489619467407465","-0.00489619467407465"
"52435","-0.005105813033878803","-0.005105813033878803","-0.005105813033878803"
"52447","-0.004212501458823681","-0.004212501458823681","-0.004212501458823681"
"52449","-0.004807962570339441","-0.004807962570339441","-0.004807962570339441"
"52453","-0.003657999448478222","-0.003657999448478222","-0.003657999448478222"
"52457","-0.0029663597233593464","-0.0029663597233593464","-0.0029663597233593464"
"52465","-0.00825703889131546","-0.00825703889131546","-0.00825703889131546"
"52467","-0.00889962911605835","-0.00889962911605835","-0.00889962911605835"
"52475","-0.01647377572953701","-0.01647377572953701","-0.01647377572953701"
"52491","-0.01070324331521988","-0.01070324331521988","-0.01070324331521988"
"52505","-0.008097626268863678","-0.008097626268863678","-0.008097626268863678"
"52519","-0.00842948630452156","-0.00842948630452156","-0.00842948630452156"
"52521","-0.01305360533297062","-0.01305360533297062","-0.01305360533297062"
"52533","-0.010802097618579865","-0.010802097618579865","-0.010802097618579865"
"52535","-0.009101878851652145","-0.009101878851652145","-0.009101878851652145"
"52539","-0.00975123979151249","-0.00975123979151249","-0.00975123979151249"
"52543","-0.0035593826323747635","-0.0035593826323747635","-0.0035593826323747635"
"52555","-0.010486173443496227","-0.010486173443496227","-0.010486173443496227"
"52559","-0.004457366652786732","-0.004457366652786732","-0.004457366652786732"
"52565","-0.0055163465440273285","-0.0055163465440273285","-0.0055163465440273285"
"52567","-0.010663636028766632","-0.010663636028766632","-0.010663636028766632"
"52577","-0.013453605584800243","-0.013453605584800243","-0.013453605584800243"
"52579","-0.006127859000116587","-0.006127859000116587","-0.006127859000116587"
"52587","-0.011414003558456898","-0.011414003558456898","-0.011414003558456898"
"52591","-0.0032704328186810017","-0.0032704328186810017","-0.0032704328186810017"
"52595","-0.0030723419040441513","-0.0030723419040441513","-0.0030723419040441513"
"52601","-0.012847816571593285","-0.012847816571593285","-0.012847816571593285"
"52603","-0.008297797292470932","-0.008297797292470932","-0.008297797292470932"
"52617","-0.010778844356536865","-0.010778844356536865","-0.010778844356536865"
"52623","-0.0019975141622126102","-0.0019975141622126102","-0.0019975141622126102"
"52637","-0.0051020290702581406","-0.0051020290702581406","-0.0051020290702581406"
"52653","-0.015738753601908684","-0.015738753601908684","-0.015738753601908684"
"52659","-0.010633775033056736","-0.010633775033056736","-0.010633775033056736"
"52661","-0.0029205488972365856","-0.0029205488972365856","-0.0029205488972365856"
"52667","-0.007708648219704628","-0.007708648219704628","-0.007708648219704628"
"52671","-0.004993199836462736","-0.004993199836462736","-0.004993199836462736"
"52679","-0.004608985502272844","-0.004608985502272844","-0.004608985502272844"
"52697","-0.006436696741729975","-0.006436696741729975","-0.006436696741729975"
"52703","-0.005754775367677212","-0.005754775367677212","-0.005754775367677212"
"52719","-0.0036789802834391594","-0.0036789802834391594","-0.0036789802834391594"
"52725","-0.009849265217781067","-0.009849265217781067","-0.009849265217781067"
"52729","-0.007115764077752829","-0.007115764077752829","-0.007115764077752829"
"52745","-0.007779892534017563","-0.007779892534017563","-0.007779892534017563"
"52751","-0.009200973436236382","-0.009200973436236382","-0.009200973436236382"
"52753","-0.006531900260597467","-0.006531900260597467","-0.006531900260597467"
"52773","-0.010736338794231415","-0.010736338794231415","-0.010736338794231415"
"52777","-0.010532841086387634","-0.010532841086387634","-0.010532841086387634"
"52779","-0.008235238492488861","-0.008235238492488861","-0.008235238492488861"
"52783","-0.009221402928233147","-0.009221402928233147","-0.009221402928233147"
"52791","-0.007070130668580532","-0.007070130668580532","-0.007070130668580532"
"52793","-0.011278425343334675","-0.011278425343334675","-0.011278425343334675"
"52811","-0.0032429033890366554","-0.0032429033890366554","-0.0032429033890366554"
"52837","-0.009698214009404182","-0.009698214009404182","-0.009698214009404182"
"52839","-0.02164868637919426","-0.02164868637919426","-0.02164868637919426"
"52845","-0.0037621569354087114","-0.0037621569354087114","-0.0037621569354087114"
"52847","-0.012050570920109749","-0.012050570920109749","-0.012050570920109749"
"52861","-0.01570270024240017","-0.01570270024240017","-0.01570270024240017"
"52865","-0.0062668584287166595","-0.0062668584287166595","-0.0062668584287166595"
"52871","-0.004270660225301981","-0.004270660225301981","-0.004270660225301981"
"52873","-0.01350591890513897","-0.01350591890513897","-0.01350591890513897"
"52877","-0.009341239929199219","-0.009341239929199219","-0.009341239929199219"
"52887","-0.008609283715486526","-0.008609283715486526","-0.008609283715486526"
"52891","-0.012305299751460552","-0.012305299751460552","-0.012305299751460552"
"52895","-0.0032784664072096348","-0.0032784664072096348","-0.0032784664072096348"
"52897","-0.010838407091796398","-0.010838407091796398","-0.010838407091796398"
"52903","-0.012540534138679504","-0.012540534138679504","-0.012540534138679504"
"52909","-0.010458169505000114","-0.010458169505000114","-0.010458169505000114"
"52913","-0.008518962189555168","-0.008518962189555168","-0.008518962189555168"
"52917","-0.010907009243965149","-0.010907009243965149","-0.010907009243965149"
"52919","-0.009607437066733837","-0.009607437066733837","-0.009607437066733837"
"52923","-0.007741117849946022","-0.007741117849946022","-0.007741117849946022"
"52927","-0.003182009793817997","-0.003182009793817997","-0.003182009793817997"
"52929","-0.008556351065635681","-0.008556351065635681","-0.008556351065635681"
"52933","-0.00880019087344408","-0.00880019087344408","-0.00880019087344408"
"52935","-0.015475169755518436","-0.015475169755518436","-0.015475169755518436"
"52937","-0.005792131181806326","-0.005792131181806326","-0.005792131181806326"
"52943","-0.009770063683390617","-0.009770063683390617","-0.009770063683390617"
"52951","-0.01055786944925785","-0.01055786944925785","-0.01055786944925785"
"52955","-0.006933154538273811","-0.006933154538273811","-0.006933154538273811"
"52961","-0.007806950248777866","-0.007806950248777866","-0.007806950248777866"
"52965","-0.014581011608242989","-0.014581011608242989","-0.014581011608242989"
"52973","-0.006500007584691048","-0.006500007584691048","-0.006500007584691048"
"52977","-0.0072901248931884766","-0.0072901248931884766","-0.0072901248931884766"
"52979","-0.006165391765534878","-0.006165391765534878","-0.006165391765534878"
"52989","-0.017161432653665543","-0.017161432653665543","-0.017161432653665543"
"52991","-0.01199558936059475","-0.01199558936059475","-0.01199558936059475"
"52993","-0.013386433012783527","-0.013386433012783527","-0.013386433012783527"
"52995","-0.007420506328344345","-0.007420506328344345","-0.007420506328344345"
"52999","-0.01448231004178524","-0.01448231004178524","-0.01448231004178524"
"53007","-0.007861904799938202","-0.007861904799938202","-0.007861904799938202"
"53009","-0.008149503730237484","-0.008149503730237484","-0.008149503730237484"
"53021","-0.002782585797831416","-0.002782585797831416","-0.002782585797831416"
"53025","-0.0038151314947754145","-0.0038151314947754145","-0.0038151314947754145"
"53033","-0.01348399743437767","-0.01348399743437767","-0.01348399743437767"
"53037","-0.0031418860889971256","-0.0031418860889971256","-0.0031418860889971256"
"53039","-0.007922918535768986","-0.007922918535768986","-0.007922918535768986"
"53041","-0.0056542144156992435","-0.0056542144156992435","-0.0056542144156992435"
"53045","-0.003768415190279484","-0.003768415190279484","-0.003768415190279484"
"53055","-0.016253147274255753","-0.016253147274255753","-0.016253147274255753"
"53069","-0.007202455773949623","-0.007202455773949623","-0.007202455773949623"
"53079","-0.004065070301294327","-0.004065070301294327","-0.004065070301294327"
"53089","-0.004707100335508585","-0.004707100335508585","-0.004707100335508585"
"53095","-0.014340400695800781","-0.014340400695800781","-0.014340400695800781"
"53103","-0.00604322599247098","-0.00604322599247098","-0.00604322599247098"
"53107","-0.011266653425991535","-0.011266653425991535","-0.011266653425991535"
"53111","-0.0105601716786623","-0.0105601716786623","-0.0105601716786623"
"53113","-0.0061416663229465485","-0.0061416663229465485","-0.0061416663229465485"
"53115","-0.009638441726565361","-0.009638441726565361","-0.009638441726565361"
"53117","-0.003994951024651527","-0.003994951024651527","-0.003994951024651527"
"53121","-0.008422277867794037","-0.008422277867794037","-0.008422277867794037"
"53125","-0.010849514976143837","-0.010849514976143837","-0.010849514976143837"
"53141","-0.013504224829375744","-0.013504224829375744","-0.013504224829375744"
"53151","-0.009348379448056221","-0.009348379448056221","-0.009348379448056221"
"53167","-0.005156128667294979","-0.005156128667294979","-0.005156128667294979"
"53169","-0.002181767486035824","-0.002181767486035824","-0.002181767486035824"
"53175","-0.010350318625569344","-0.010350318625569344","-0.010350318625569344"
"53177","-0.008159011602401733","-0.008159011602401733","-0.008159011602401733"
"53185","-0.011620884761214256","-0.011620884761214256","-0.011620884761214256"
"53189","-0.008124250918626785","-0.008124250918626785","-0.008124250918626785"
"53191","-0.004252621904015541","-0.004252621904015541","-0.004252621904015541"
"53193","-0.010675051249563694","-0.010675051249563694","-0.010675051249563694"
"53197","-0.006016409490257502","-0.006016409490257502","-0.006016409490257502"
"53203","-0.00872107781469822","-0.00872107781469822","-0.00872107781469822"
"53209","-0.010091329924762249","-0.010091329924762249","-0.010091329924762249"
"53215","-0.010691076517105103","-0.010691076517105103","-0.010691076517105103"
"53225","-0.004544379655271769","-0.004544379655271769","-0.004544379655271769"
"53227","-0.007685033138841391","-0.007685033138841391","-0.007685033138841391"
"53243","-0.0037916190922260284","-0.0037916190922260284","-0.0037916190922260284"
"53257","-0.010176489129662514","-0.010176489129662514","-0.010176489129662514"
"53261","-0.005775000900030136","-0.005775000900030136","-0.005775000900030136"
"53273","-0.0035518824588507414","-0.0035518824588507414","-0.0035518824588507414"
"53275","-0.0023812733124941587","-0.0023812733124941587","-0.0023812733124941587"
"53277","-0.011507613584399223","-0.011507613584399223","-0.011507613584399223"
"53283","-0.0028591614682227373","-0.0028591614682227373","-0.0028591614682227373"
"53301","-0.017723672091960907","-0.017723672091960907","-0.017723672091960907"
"53305","-0.0057531362399458885","-0.0057531362399458885","-0.0057531362399458885"
"53311","-0.007275781594216824","-0.007275781594216824","-0.007275781594216824"
"53313","-0.009352488443255424","-0.009352488443255424","-0.009352488443255424"
"53323","-0.0161655955016613","-0.0161655955016613","-0.0161655955016613"
"53327","-0.007270541973412037","-0.007270541973412037","-0.007270541973412037"
"53329","-0.006484948098659515","-0.006484948098659515","-0.006484948098659515"
"53335","-0.011684895493090153","-0.011684895493090153","-0.011684895493090153"
"53337","-0.007359941955655813","-0.007359941955655813","-0.007359941955655813"
"53339","-0.006606779992580414","-0.006606779992580414","-0.006606779992580414"
"53341","-0.0077729010954499245","-0.0077729010954499245","-0.0077729010954499245"
"53345","-0.006062054540961981","-0.006062054540961981","-0.006062054540961981"
"53351","-0.00966167263686657","-0.00966167263686657","-0.00966167263686657"
"53355","-0.0074755786918103695","-0.0074755786918103695","-0.0074755786918103695"
"53357","-0.014355738647282124","-0.014355738647282124","-0.014355738647282124"
"53363","-0.003604667028412223","-0.003604667028412223","-0.003604667028412223"
"53365","-0.004105384461581707","-0.004105384461581707","-0.004105384461581707"
"53367","-0.0058680372312664986","-0.0058680372312664986","-0.0058680372312664986"
"53371","-0.005902337841689587","-0.005902337841689587","-0.005902337841689587"
"53377","-0.010851960629224777","-0.010851960629224777","-0.010851960629224777"
"53391","-0.012543011456727982","-0.012543011456727982","-0.012543011456727982"
"53393","-0.012283836491405964","-0.012283836491405964","-0.012283836491405964"
"53413","-0.005141719710081816","-0.005141719710081816","-0.005141719710081816"
"53415","-0.007920078933238983","-0.007920078933238983","-0.007920078933238983"
"53431","-0.010806238278746605","-0.010806238278746605","-0.010806238278746605"
"53439","-0.0017351233400404453","-0.0017351233400404453","-0.0017351233400404453"
"53445","-0.008413264527916908","-0.008413264527916908","-0.008413264527916908"
"53455","-0.009064177982509136","-0.009064177982509136","-0.009064177982509136"
"53457","-0.012642301619052887","-0.012642301619052887","-0.012642301619052887"
"53459","-0.008852614089846611","-0.008852614089846611","-0.008852614089846611"
"53479","-0.010543636977672577","-0.010543636977672577","-0.010543636977672577"
"53481","-0.008146870881319046","-0.008146870881319046","-0.008146870881319046"
"53487","-0.008822619915008545","-0.008822619915008545","-0.008822619915008545"
"53509","-0.006046561058610678","-0.006046561058610678","-0.006046561058610678"
"53513","-0.009304657578468323","-0.009304657578468323","-0.009304657578468323"
"53519","-0.005101726856082678","-0.005101726856082678","-0.005101726856082678"
"53521","-0.005397484637796879","-0.005397484637796879","-0.005397484637796879"
"53547","-0.004443139769136906","-0.004443139769136906","-0.004443139769136906"
"53549","-0.0015171407721936703","-0.0015171407721936703","-0.0015171407721936703"
"53551","-0.004248936660587788","-0.004248936660587788","-0.004248936660587788"
"53553","-0.00920884869992733","-0.00920884869992733","-0.00920884869992733"
"53557","-0.01052243635058403","-0.01052243635058403","-0.01052243635058403"
"53561","-0.010293862782418728","-0.010293862782418728","-0.010293862782418728"
"53563","-0.006441858597099781","-0.006441858597099781","-0.006441858597099781"
"53569","-0.010487884283065796","-0.010487884283065796","-0.010487884283065796"
"53575","-0.015885714441537857","-0.015885714441537857","-0.015885714441537857"
"53577","-0.00934517476707697","-0.00934517476707697","-0.00934517476707697"
"53587","-0.015538087114691734","-0.015538087114691734","-0.015538087114691734"
"53597","-0.01042966265231371","-0.01042966265231371","-0.01042966265231371"
"53609","-0.00683248694986105","-0.00683248694986105","-0.00683248694986105"
"53613","-0.006535399239510298","-0.006535399239510298","-0.006535399239510298"
"53615","-0.004600698594003916","-0.004600698594003916","-0.004600698594003916"
"53621","-0.008045140653848648","-0.008045140653848648","-0.008045140653848648"
"53635","-0.00978713110089302","-0.00978713110089302","-0.00978713110089302"
"53639","-0.008875958621501923","-0.008875958621501923","-0.008875958621501923"
"53643","-0.011058485135436058","-0.011058485135436058","-0.011058485135436058"
"53661","-0.010534977540373802","-0.010534977540373802","-0.010534977540373802"
"53667","-0.01128322258591652","-0.01128322258591652","-0.01128322258591652"
"53671","-0.01083771139383316","-0.01083771139383316","-0.01083771139383316"
"53675","-0.008407821878790855","-0.008407821878790855","-0.008407821878790855"
"53689","-0.0019650468602776527","-0.0019650468602776527","-0.0019650468602776527"
"53695","-0.0030227149836719036","-0.0030227149836719036","-0.0030227149836719036"
"53703","-0.006317525170743465","-0.006317525170743465","-0.006317525170743465"
"53711","-0.00945997517555952","-0.00945997517555952","-0.00945997517555952"
"53713","-0.008350873365998268","-0.008350873365998268","-0.008350873365998268"
"53715","-0.004939169157296419","-0.004939169157296419","-0.004939169157296419"
"53733","-0.00299603003077209","-0.00299603003077209","-0.00299603003077209"
"53737","-0.005002164281904697","-0.005002164281904697","-0.005002164281904697"
"53741","-0.008217309601604939","-0.008217309601604939","-0.008217309601604939"
"53743","-0.00503062829375267","-0.00503062829375267","-0.00503062829375267"
"53765","-0.0007258128607645631","-0.0007258128607645631","-0.0007258128607645631"
"53767","-0.005268769338726997","-0.005268769338726997","-0.005268769338726997"
"53769","-0.0062206159345805645","-0.0062206159345805645","-0.0062206159345805645"
"53775","-0.004639982245862484","-0.004639982245862484","-0.004639982245862484"
"53777","-0.004601487424224615","-0.004601487424224615","-0.004601487424224615"
"53783","-0.007329746149480343","-0.007329746149480343","-0.007329746149480343"
"53787","-0.011833174154162407","-0.011833174154162407","-0.011833174154162407"
"53797","-0.0058303894475102425","-0.0058303894475102425","-0.0058303894475102425"
"53807","-0.010399045422673225","-0.010399045422673225","-0.010399045422673225"
"53833","-0.013640622608363628","-0.013640622608363628","-0.013640622608363628"
"53841","-0.012024857103824615","-0.012024857103824615","-0.012024857103824615"
