"Step","restful-aardvark-1 - Smallest CBF value","restful-aardvark-1 - Smallest CBF value__MIN","restful-aardvark-1 - Smallest CBF value__MAX"
"816","-0.222853422164917","-0.222853422164917","-0.222853422164917"
"818","-0.2884415090084076","-0.2884415090084076","-0.2884415090084076"
"820","-0.26875925064086914","-0.26875925064086914","-0.26875925064086914"
"822","-0.30333662033081055","-0.30333662033081055","-0.30333662033081055"
"824","-0.2922315299510956","-0.2922315299510956","-0.2922315299510956"
"826","-0.3343380391597748","-0.3343380391597748","-0.3343380391597748"
"828","-0.29965755343437195","-0.29965755343437195","-0.29965755343437195"
"830","-0.318291038274765","-0.318291038274765","-0.318291038274765"
"832","-0.3143943250179291","-0.3143943250179291","-0.3143943250179291"
"834","-0.33224472403526306","-0.33224472403526306","-0.33224472403526306"
"836","-0.23764662444591522","-0.23764662444591522","-0.23764662444591522"
"838","-0.21761687099933624","-0.21761687099933624","-0.21761687099933624"
"840","-0.24421276152133942","-0.24421276152133942","-0.24421276152133942"
"842","-0.29015764594078064","-0.29015764594078064","-0.29015764594078064"
"844","-0.27591457962989807","-0.27591457962989807","-0.27591457962989807"
"846","-0.2634921073913574","-0.2634921073913574","-0.2634921073913574"
"848","-0.20645840466022491","-0.20645840466022491","-0.20645840466022491"
"850","-0.22309626638889313","-0.22309626638889313","-0.22309626638889313"
"852","-0.2243165671825409","-0.2243165671825409","-0.2243165671825409"
"854","-0.2586158812046051","-0.2586158812046051","-0.2586158812046051"
"856","-0.2958051562309265","-0.2958051562309265","-0.2958051562309265"
"858","-0.20315541326999664","-0.20315541326999664","-0.20315541326999664"
"860","-0.2262869030237198","-0.2262869030237198","-0.2262869030237198"
"862","-0.30128178000450134","-0.30128178000450134","-0.30128178000450134"
"864","-0.3064250349998474","-0.3064250349998474","-0.3064250349998474"
"866","-0.2194141298532486","-0.2194141298532486","-0.2194141298532486"
"868","-0.24068443477153778","-0.24068443477153778","-0.24068443477153778"
"870","-0.2948921024799347","-0.2948921024799347","-0.2948921024799347"
"872","-0.25332924723625183","-0.25332924723625183","-0.25332924723625183"
"874","-0.24763810634613037","-0.24763810634613037","-0.24763810634613037"
"876","-0.31062501668930054","-0.31062501668930054","-0.31062501668930054"
"878","-0.2761921286582947","-0.2761921286582947","-0.2761921286582947"
"880","-0.2655792534351349","-0.2655792534351349","-0.2655792534351349"
"882","-0.2529822587966919","-0.2529822587966919","-0.2529822587966919"
"884","-0.270378977060318","-0.270378977060318","-0.270378977060318"
"886","-0.28671637177467346","-0.28671637177467346","-0.28671637177467346"
"888","-0.2972676157951355","-0.2972676157951355","-0.2972676157951355"
"890","-0.29416513442993164","-0.29416513442993164","-0.29416513442993164"
"892","-0.2890094220638275","-0.2890094220638275","-0.2890094220638275"
"894","-0.28147661685943604","-0.28147661685943604","-0.28147661685943604"
"896","-0.2747797966003418","-0.2747797966003418","-0.2747797966003418"
"898","-0.27735087275505066","-0.27735087275505066","-0.27735087275505066"
"900","-0.2873633801937103","-0.2873633801937103","-0.2873633801937103"
"902","-0.2973075807094574","-0.2973075807094574","-0.2973075807094574"
"904","-0.29669779539108276","-0.29669779539108276","-0.29669779539108276"
"906","-0.1380242556333542","-0.1380242556333542","-0.1380242556333542"
"908","-0.27925023436546326","-0.27925023436546326","-0.27925023436546326"
"910","-0.1678098440170288","-0.1678098440170288","-0.1678098440170288"
"912","-0.19040091335773468","-0.19040091335773468","-0.19040091335773468"
"922","-0.27403005957603455","-0.27403005957603455","-0.27403005957603455"
"924","-0.24030688405036926","-0.24030688405036926","-0.24030688405036926"
"926","-0.2342098504304886","-0.2342098504304886","-0.2342098504304886"
"928","-0.18966473639011383","-0.18966473639011383","-0.18966473639011383"
"930","-0.26654574275016785","-0.26654574275016785","-0.26654574275016785"
"932","-0.17350327968597412","-0.17350327968597412","-0.17350327968597412"
"934","-0.18786470592021942","-0.18786470592021942","-0.18786470592021942"
"936","-0.23566479980945587","-0.23566479980945587","-0.23566479980945587"
"938","-0.28268876671791077","-0.28268876671791077","-0.28268876671791077"
"944","-0.3240226209163666","-0.3240226209163666","-0.3240226209163666"
"946","-0.21865037083625793","-0.21865037083625793","-0.21865037083625793"
"948","-0.2592065930366516","-0.2592065930366516","-0.2592065930366516"
"950","-0.26489993929862976","-0.26489993929862976","-0.26489993929862976"
"952","-0.21939584612846375","-0.21939584612846375","-0.21939584612846375"
"954","-0.23759883642196655","-0.23759883642196655","-0.23759883642196655"
"956","-0.13647814095020294","-0.13647814095020294","-0.13647814095020294"
"958","-0.11863712221384048","-0.11863712221384048","-0.11863712221384048"
"960","-0.21697889268398285","-0.21697889268398285","-0.21697889268398285"
"962","-0.22013936936855316","-0.22013936936855316","-0.22013936936855316"
"964","-0.2023918330669403","-0.2023918330669403","-0.2023918330669403"
"966","-0.2268805205821991","-0.2268805205821991","-0.2268805205821991"
"968","-0.2857058346271515","-0.2857058346271515","-0.2857058346271515"
"970","-0.2678956091403961","-0.2678956091403961","-0.2678956091403961"
"972","-0.20840373635292053","-0.20840373635292053","-0.20840373635292053"
"974","-0.26085230708122253","-0.26085230708122253","-0.26085230708122253"
"976","-0.173736572265625","-0.173736572265625","-0.173736572265625"
"978","-0.23908346891403198","-0.23908346891403198","-0.23908346891403198"
"980","-0.21542634069919586","-0.21542634069919586","-0.21542634069919586"
"982","-0.23753459751605988","-0.23753459751605988","-0.23753459751605988"
"984","-0.17059938609600067","-0.17059938609600067","-0.17059938609600067"
"986","-0.152895987033844","-0.152895987033844","-0.152895987033844"
"988","-0.19854871928691864","-0.19854871928691864","-0.19854871928691864"
"990","-0.21607524156570435","-0.21607524156570435","-0.21607524156570435"
"992","-0.25889354944229126","-0.25889354944229126","-0.25889354944229126"
"994","-0.10989414155483246","-0.10989414155483246","-0.10989414155483246"
"996","-0.21377305686473846","-0.21377305686473846","-0.21377305686473846"
"998","-0.24044100940227509","-0.24044100940227509","-0.24044100940227509"
"1000","-0.18925397098064423","-0.18925397098064423","-0.18925397098064423"
"1002","-0.1010744571685791","-0.1010744571685791","-0.1010744571685791"
"1004","-0.1548299491405487","-0.1548299491405487","-0.1548299491405487"
"1006","-0.15850602090358734","-0.15850602090358734","-0.15850602090358734"
"1008","-0.2531591057777405","-0.2531591057777405","-0.2531591057777405"
"1010","-0.1923667937517166","-0.1923667937517166","-0.1923667937517166"
"1012","-0.11675652116537094","-0.11675652116537094","-0.11675652116537094"
"1014","-0.19860343635082245","-0.19860343635082245","-0.19860343635082245"
"1016","-0.22793349623680115","-0.22793349623680115","-0.22793349623680115"
"1018","-0.24683116376399994","-0.24683116376399994","-0.24683116376399994"
"1020","-0.1964900940656662","-0.1964900940656662","-0.1964900940656662"
"1022","-0.26550644636154175","-0.26550644636154175","-0.26550644636154175"
"1024","-0.2586430311203003","-0.2586430311203003","-0.2586430311203003"
"1026","-0.19002467393875122","-0.19002467393875122","-0.19002467393875122"
"1028","-0.27999499440193176","-0.27999499440193176","-0.27999499440193176"
"1030","-0.18091125786304474","-0.18091125786304474","-0.18091125786304474"
"1032","-0.17897124588489532","-0.17897124588489532","-0.17897124588489532"
"1034","-0.25116077065467834","-0.25116077065467834","-0.25116077065467834"
"1036","-0.1967327892780304","-0.1967327892780304","-0.1967327892780304"
"1038","-0.2658344507217407","-0.2658344507217407","-0.2658344507217407"
"1040","-0.25210830569267273","-0.25210830569267273","-0.25210830569267273"
"1042","-0.3313264846801758","-0.3313264846801758","-0.3313264846801758"
"1044","-0.18158555030822754","-0.18158555030822754","-0.18158555030822754"
"1046","-0.15451090037822723","-0.15451090037822723","-0.15451090037822723"
"1048","-0.1047561839222908","-0.1047561839222908","-0.1047561839222908"
"1050","-0.0412462018430233","-0.0412462018430233","-0.0412462018430233"
"1052","-0.1377163827419281","-0.1377163827419281","-0.1377163827419281"
"1054","-0.24919401109218597","-0.24919401109218597","-0.24919401109218597"
"1056","-0.18711069226264954","-0.18711069226264954","-0.18711069226264954"
"1058","-0.2675821781158447","-0.2675821781158447","-0.2675821781158447"
"1060","-0.26688751578330994","-0.26688751578330994","-0.26688751578330994"
"1062","-0.3008538782596588","-0.3008538782596588","-0.3008538782596588"
"1064","-0.13946716487407684","-0.13946716487407684","-0.13946716487407684"
"1066","-0.18877801299095154","-0.18877801299095154","-0.18877801299095154"
"1068","-0.23617134988307953","-0.23617134988307953","-0.23617134988307953"
"1070","-0.3046131730079651","-0.3046131730079651","-0.3046131730079651"
"1072","-0.25194504857063293","-0.25194504857063293","-0.25194504857063293"
"1074","-0.11642283201217651","-0.11642283201217651","-0.11642283201217651"
"1076","-0.24532151222229004","-0.24532151222229004","-0.24532151222229004"
"1078","-0.17233289778232574","-0.17233289778232574","-0.17233289778232574"
"1080","-0.2393425554037094","-0.2393425554037094","-0.2393425554037094"
"1082","-0.24267002940177917","-0.24267002940177917","-0.24267002940177917"
"1084","-0.18966041505336761","-0.18966041505336761","-0.18966041505336761"
"1086","-0.23895767331123352","-0.23895767331123352","-0.23895767331123352"
"1088","-0.21413573622703552","-0.21413573622703552","-0.21413573622703552"
"1090","-0.18318615853786469","-0.18318615853786469","-0.18318615853786469"
"1092","-0.14312304556369781","-0.14312304556369781","-0.14312304556369781"
"1094","-0.1696508824825287","-0.1696508824825287","-0.1696508824825287"
"1096","-0.25239256024360657","-0.25239256024360657","-0.25239256024360657"
"1098","-0.13076403737068176","-0.13076403737068176","-0.13076403737068176"
"1100","-0.19527184963226318","-0.19527184963226318","-0.19527184963226318"
"1102","-0.22577153146266937","-0.22577153146266937","-0.22577153146266937"
"1104","-0.258928507566452","-0.258928507566452","-0.258928507566452"
"1106","-0.259809672832489","-0.259809672832489","-0.259809672832489"
"1108","-0.18323983252048492","-0.18323983252048492","-0.18323983252048492"
"1110","-0.20792876183986664","-0.20792876183986664","-0.20792876183986664"
"1112","-0.24389290809631348","-0.24389290809631348","-0.24389290809631348"
"1114","-0.2837854325771332","-0.2837854325771332","-0.2837854325771332"
"1116","-0.33777427673339844","-0.33777427673339844","-0.33777427673339844"
"1118","-0.27729660272598267","-0.27729660272598267","-0.27729660272598267"
"1120","-0.2540551424026489","-0.2540551424026489","-0.2540551424026489"
"1122","-0.2199050635099411","-0.2199050635099411","-0.2199050635099411"
"1124","-0.20072780549526215","-0.20072780549526215","-0.20072780549526215"
"1126","-0.21680313348770142","-0.21680313348770142","-0.21680313348770142"
"1128","-0.25735634565353394","-0.25735634565353394","-0.25735634565353394"
"1130","-0.20786872506141663","-0.20786872506141663","-0.20786872506141663"
"1132","-0.2399071604013443","-0.2399071604013443","-0.2399071604013443"
"1134","-0.26464197039604187","-0.26464197039604187","-0.26464197039604187"
"1136","-0.08444377034902573","-0.08444377034902573","-0.08444377034902573"
"1138","-0.1551450937986374","-0.1551450937986374","-0.1551450937986374"
"1140","0.026237335056066513","0.026237335056066513","0.026237335056066513"
"1142","0.011287969537079334","0.011287969537079334","0.011287969537079334"
"1144","-0.01657320372760296","-0.01657320372760296","-0.01657320372760296"
"1146","-0.08393280953168869","-0.08393280953168869","-0.08393280953168869"
"1148","-0.20485587418079376","-0.20485587418079376","-0.20485587418079376"
"1150","-0.2263244390487671","-0.2263244390487671","-0.2263244390487671"
"1152","-0.2013912796974182","-0.2013912796974182","-0.2013912796974182"
"1154","-0.2291734665632248","-0.2291734665632248","-0.2291734665632248"
"1156","-0.2462429702281952","-0.2462429702281952","-0.2462429702281952"
"1158","-0.18527084589004517","-0.18527084589004517","-0.18527084589004517"
"1160","-0.2499036192893982","-0.2499036192893982","-0.2499036192893982"
"1162","-0.30745235085487366","-0.30745235085487366","-0.30745235085487366"
"1164","-0.2289637178182602","-0.2289637178182602","-0.2289637178182602"
"1166","-0.09742322564125061","-0.09742322564125061","-0.09742322564125061"
"1168","-0.25113826990127563","-0.25113826990127563","-0.25113826990127563"
"1170","-0.16349096596240997","-0.16349096596240997","-0.16349096596240997"
"1172","-0.06383221596479416","-0.06383221596479416","-0.06383221596479416"
"1174","-0.12850897014141083","-0.12850897014141083","-0.12850897014141083"
"1176","-0.21965090930461884","-0.21965090930461884","-0.21965090930461884"
"1178","-0.3078879714012146","-0.3078879714012146","-0.3078879714012146"
"1180","-0.23698417842388153","-0.23698417842388153","-0.23698417842388153"
"1182","-0.25191617012023926","-0.25191617012023926","-0.25191617012023926"
"1184","-0.25870001316070557","-0.25870001316070557","-0.25870001316070557"
"1186","-0.25252866744995117","-0.25252866744995117","-0.25252866744995117"
"1188","-0.2844986021518707","-0.2844986021518707","-0.2844986021518707"
"1190","-0.3352983891963959","-0.3352983891963959","-0.3352983891963959"
"1192","-0.22215402126312256","-0.22215402126312256","-0.22215402126312256"
"1194","-0.15922494232654572","-0.15922494232654572","-0.15922494232654572"
"1196","-0.1861066073179245","-0.1861066073179245","-0.1861066073179245"
"1198","-0.18736477196216583","-0.18736477196216583","-0.18736477196216583"
"1200","-0.20408113300800323","-0.20408113300800323","-0.20408113300800323"
"1202","-0.14981704950332642","-0.14981704950332642","-0.14981704950332642"
"1204","-0.2213805764913559","-0.2213805764913559","-0.2213805764913559"
"1206","-0.1892809420824051","-0.1892809420824051","-0.1892809420824051"
"1208","-0.0982886329293251","-0.0982886329293251","-0.0982886329293251"
"1210","-0.14919865131378174","-0.14919865131378174","-0.14919865131378174"
"1212","-0.2021472454071045","-0.2021472454071045","-0.2021472454071045"
"1214","-0.2263614982366562","-0.2263614982366562","-0.2263614982366562"
"1216","-0.010549015365540981","-0.010549015365540981","-0.010549015365540981"
"1218","-0.028795188292860985","-0.028795188292860985","-0.028795188292860985"
"1220","-0.02726047672331333","-0.02726047672331333","-0.02726047672331333"
"1222","-0.07041192054748535","-0.07041192054748535","-0.07041192054748535"
"1224","-0.19045723974704742","-0.19045723974704742","-0.19045723974704742"
"1226","-0.16580671072006226","-0.16580671072006226","-0.16580671072006226"
"1228","-0.2440038025379181","-0.2440038025379181","-0.2440038025379181"
"1230","0.016096467152237892","0.016096467152237892","0.016096467152237892"
"1232","-0.082576684653759","-0.082576684653759","-0.082576684653759"
"1234","-0.20055712759494781","-0.20055712759494781","-0.20055712759494781"
"1236","-0.2465907484292984","-0.2465907484292984","-0.2465907484292984"
"1238","-0.17421729862689972","-0.17421729862689972","-0.17421729862689972"
"1240","-0.16170930862426758","-0.16170930862426758","-0.16170930862426758"
"1242","-0.18512532114982605","-0.18512532114982605","-0.18512532114982605"
"1244","-0.12405261397361755","-0.12405261397361755","-0.12405261397361755"
